SpeakerImage1,SpeakerImage2,SpeakerImage3,SpeakerImage4,TrainingSound,EnglishCorrectAnswer,PersianCorrectAnswer,TrainingLoopGroup1.thisRepN,TrainingLoopGroup1.thisTrialN,TrainingLoopGroup1.thisN,TrainingLoopGroup1.thisIndex,TrainingLoopGroup2.thisRepN,TrainingLoopGroup2.thisTrialN,TrainingLoopGroup2.thisN,TrainingLoopGroup2.thisIndex,thisRow.t,notes,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,key_resp.started,GroupSelection.stopped,key_resp.keys,key_resp.rt,key_resp.duration,Introduction.started,text_2.started,image.started,sound_7.started,text_4.started,text_2.stopped,sound_8.started,image_7.started,sound_9.started,text_5.started,image.stopped,text_4.stopped,sound_10.started,image_7.stopped,text_5.stopped,image_8.started,sound_11.started,text_6.started,sound_12.started,image_9.started,sound_13.started,text_7.started,image_8.stopped,text_6.stopped,sound_14.started,image_9.stopped,text_7.stopped,Introduction.stopped,Instructions.started,InstructionText.started,InstructionText.stopped,Instructions.stopped,InitializeExperiment.started,InitializeExperiment.stopped,TrainingGroup2.started,text_11.started,image_11.started,SpeakerPicture2.started,image_5.started,image_6.started,Sound2.started,Instruction2.started,Response2.started,text_11.stopped,TrainingGroup2.stopped,feedbackText,Response2.keys,Response2.rt,Response2.duration,correct_responses,total_trials,FeedbackRoutine2.started,FeedbackText2.started,FeedbackText2.stopped,FeedbackRoutine2.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,0.01041912499931641,0.01823474999400787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,591753,001,2024-06-28_13h01.35.544,5-21,2024.1.4,None,2024-06-28 13h01.41.393908 +0900,
,,,,,,,,,,,,,,,,,,,0.01824974999180995,0.030520499974954873,0.030520499974954873,0.6967382919974625,2,0.6240685409866273,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,591753,001,2024-06-28_13h01.35.544,5-21,2024.1.4,None,2024-06-28 13h01.41.393908 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,0.6967639169888571,0.7965341669914778,5.702128624980105,5.697982666668637,5.702128624980105,5.782626332977088,10.702538833666283,15.693872000003466,15.696829624652553,15.693872000003466,15.700676791981095,15.700676791981095,20.697414416649067,25.678943416976836,25.678943416976836,25.701344624976628,25.710401416643677,25.701344624976628,30.70147083365397,35.695127457991475,35.69719879166611,35.695127457991475,35.69943504198454,35.69943504198454,40.70374633366397,45.69356387498556,45.69356387498556,45.687319041986484,,,,,,,,,,,,,,,,,,,,,,,,,,,,591753,001,2024-06-28_13h01.35.544,5-21,2024.1.4,None,2024-06-28 13h01.41.393908 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.68742849997943,45.69356387498556,46.75136670799111,46.67852474999381,,,,,,,,,,,,,,,,,,,,,,,,591753,001,2024-06-28_13h01.35.544,5-21,2024.1.4,None,2024-06-28 13h01.41.393908 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.67856312499498,46.67884816697915,,,,,,,,,,,,,,,,,,,,,,591753,001,2024-06-28_13h01.35.544,5-21,2024.1.4,None,2024-06-28 13h01.41.393908 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-4-Per.wav,Speaker1,گوینده ۱,,,,,0,0,0,13,46.75136670799111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.725987874990096,46.75136670799111,51.67024300000048,51.67024300000048,51.67024300000048,51.67024300000048,51.680487374662576,51.67024300000048,51.67024300000048,51.745725124987075,55.850029374996666,Correct! صحیح است,1,4.171996791003039,None,0,1,55.8504712919821,55.863468499999726,57.87311074999161,57.847844541975064,591753,001,2024-06-28_13h01.35.544,5-21,2024.1.4,None,2024-06-28 13h01.41.393908 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-11-Per.wav,Speaker1,گوینده ۱,,,,,0,1,1,10,57.87311074999161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.8483788750018,57.87311074999161,62.84982058298192,62.84982058298192,62.84982058298192,62.84982058298192,62.856947624652335,62.84982058298192,62.84982058298192,62.859401374997105,67.56816587498179,Correct! صحیح است,1,4.714152708009351,None,0,2,67.56843787498656,67.585033499985,,69.57009349999134,591753,001,2024-06-28_13h01.35.544,5-21,2024.1.4,None,2024-06-28 13h01.41.393908 +0900,
,,,,,,,,,,,,,,,69.59231762497802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.57030504199793,69.59231762497802,,,,,,,,,,,,,,,,,,,,,,,,,,,
