SpeakerImage1,SpeakerImage2,SpeakerImage3,SpeakerImage4,TrainingSound,EnglishCorrectAnswer,PersianCorrectAnswer,TrainingLoopGroup1.thisRepN,TrainingLoopGroup1.thisTrialN,TrainingLoopGroup1.thisN,TrainingLoopGroup1.thisIndex,TrainingLoopGroup2.thisRepN,TrainingLoopGroup2.thisTrialN,TrainingLoopGroup2.thisN,TrainingLoopGroup2.thisIndex,Repeat_TrainingLoopGroup3.thisRepN,Repeat_TrainingLoopGroup3.thisTrialN,Repeat_TrainingLoopGroup3.thisN,Repeat_TrainingLoopGroup3.thisIndex,TrainingLoopGroup3.thisRepN,TrainingLoopGroup3.thisTrialN,TrainingLoopGroup3.thisN,TrainingLoopGroup3.thisIndex,thisRow.t,notes,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,key_resp.started,GroupSelection.stopped,key_resp.keys,key_resp.rt,key_resp.duration,Introduction.started,text_2.started,image.started,sound_7.started,text_4.started,text_2.stopped,sound_8.started,image.stopped,text_4.stopped,image_7.started,sound_9.started,text_5.started,sound_10.started,image_7.stopped,text_5.stopped,image_8.started,sound_11.started,text_6.started,sound_12.started,image_8.stopped,text_6.stopped,image_9.started,sound_13.started,text_7.started,sound_14.started,image_9.stopped,text_7.stopped,Introduction.stopped,Instructions.started,InstructionText.started,InstructionText.stopped,Instructions.stopped,InitializeExperiment.started,InitializeExperiment.stopped,TrainingGroup3.started,SpeakerPicture3.started,image_15.started,image_16.started,image_17.started,Sound3.started,Instruction3.started,Response3.started,TrainingGroup3.stopped,feedbackText,correct_responses_group3,total_trials_group3,Response3.keys,Response3.rt,Response3.duration,FeedbackRoutine3.started,FeedbackText3.started,FeedbackRoutine3.stopped,FeedbackText3.stopped,CheckAccuracy3.started,CheckAccuracy3.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-14-En.wav,Speaker2,گوینده۲,,,,,,,,,0,0,0,73,0,5,5,33,64.26479795799969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.24110320799991,64.26479795799969,64.26479795799969,64.26479795799969,64.26479795799969,64.27419754133419,64.26479795799969,64.26479795799969,64.26532895799937,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,0,12,1,2.148406124999383,None,64.26566508299948,64.27565129100003,66.2584637910004,66.28325020800003,,,607600,001,2024-07-01_18h49.53.709,5-26,2024.1.4,None,2024-07-01 18h49.59.374366 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-16-En.wav,Speaker3,گوینده۳,,,,,,,,,0,0,0,73,0,6,6,55,66.28325020800003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.25888091600063,66.28325020800003,66.28325020800003,66.28325020800003,66.28325020800003,66.29152924933308,66.28325020800003,66.28325020800003,66.36615216599967,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,0,14,1,0.0776410839989694,None,66.37038620800013,66.38324970800022,68.36616474999937,68.38929733300029,,,607600,001,2024-07-01_18h49.53.709,5-26,2024.1.4,None,2024-07-01 18h49.59.374366 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-8-En.wav,Speaker3,گوینده۳,,,,,,,,,0,0,0,73,0,7,7,47,68.38929733300029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.36635533300068,68.38929733300029,68.38929733300029,68.38929733300029,68.38929733300029,68.39928391633342,68.38929733300029,68.38929733300029,68.7893875410009,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,0,16,1,0.39907795900035126,None,68.79321791599978,68.80543916600072,70.79970325000068,,,,607600,001,2024-07-01_18h49.53.709,5-26,2024.1.4,None,2024-07-01 18h49.59.374366 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-13-En.wav,Speaker1,گوینده ۱,,,,,,,,,0,0,0,73,0,8,8,12,70.82524454099985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.80030345799969,70.82524454099985,70.82524454099985,70.82524454099985,70.82524454099985,70.83284895833324,70.82524454099985,70.82524454099985,70.94279566600017,Correct! صحیح است,0,18,1,0.10946608300037042,None,70.94666512500044,70.95731479099959,72.94069083300019,72.96744387500075,,,607600,001,2024-07-01_18h49.53.709,5-26,2024.1.4,None,2024-07-01 18h49.59.374366 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-20-En.wav,Speaker1,گوینده ۱,,,,,,,,,0,0,0,73,0,9,9,19,72.96744387500075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.94170079099968,72.96744387500075,72.96744387500075,72.96744387500075,72.96744387500075,72.97315345833388,72.96744387500075,72.96744387500075,73.02042991599956,Correct! صحیح است,0,20,1,0.05085612500079151,None,73.02416099999937,73.03495812499932,75.02492779100066,75.0504797499998,,,607600,001,2024-07-01_18h49.53.709,5-26,2024.1.4,None,2024-07-01 18h49.59.374366 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-1-En.wav,Speaker1,گوینده ۱,,,,,,,,,0,0,0,73,0,10,10,0,75.0504797499998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0255282500002,75.0504797499998,75.0504797499998,75.0504797499998,75.0504797499998,75.05736749933251,75.0504797499998,75.0504797499998,75.33433012500063,Correct! صحیح است,0,22,1,0.27480358299908403,None,75.33859395800027,75.34965225000087,77.3352171660008,77.35879791600019,,,607600,001,2024-07-01_18h49.53.709,5-26,2024.1.4,None,2024-07-01 18h49.59.374366 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-6-En.wav,Speaker3,گوینده۳,,,,,,,,,0,0,0,73,0,11,11,45,77.35879791600019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.33538504100034,77.35879791600019,77.35879791600019,77.35879791600019,77.35879791600019,77.36836124933373,77.35879791600019,77.35879791600019,78.16826054100056,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,0,24,1,0.8065568750007515,None,78.17205820799973,78.18524216600053,80.17546075000064,,,,607600,001,2024-07-01_18h49.53.709,5-26,2024.1.4,None,2024-07-01 18h49.59.374366 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-5-En.wav,Speaker3,گوینده۳,,,,,,,,,0,0,0,73,0,12,12,44,80.19844745800037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.1756462909998,80.19844745800037,80.19844745800037,80.19844745800037,80.19844745800037,80.19209037466705,80.19844745800037,80.19844745800037,82.68202379099966,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,0,26,1,2.474271500001123,None,82.68585858299957,82.69885716600038,84.68399108300036,84.70814737500041,,,607600,001,2024-07-01_18h49.53.709,5-26,2024.1.4,None,2024-07-01 18h49.59.374366 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-10-En.wav,Speaker2,گوینده۲,,,,,,,,,0,0,0,73,0,13,13,29,84.70814737500041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.68483562499932,84.70814737500041,84.70814737500041,84.70814737500041,84.70814737500041,84.71649354133345,84.70814737500041,84.70814737500041,85.0367046249994,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,0,28,1,0.3276384169985249,None,85.04070995800066,85.0540570409994,87.05101462499988,,,,607600,001,2024-07-01_18h49.53.709,5-26,2024.1.4,None,2024-07-01 18h49.59.374366 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-14-En.wav,Speaker3,گوینده۳,,,,,,,,,0,0,0,73,0,14,14,53,87.07932816600078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.05161479100025,87.07932816600078,87.07932816600078,87.07932816600078,87.07932816600078,87.08418774933355,87.07932816600078,87.07932816600078,87.29775549999977,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,0,30,1,0.20791754099991522,None,87.30175249999957,87.3143198329999,89.30685962499956,,,,607600,001,2024-07-01_18h49.53.709,5-26,2024.1.4,None,2024-07-01 18h49.59.374366 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-2-En.wav,Speaker1,گوینده ۱,,,,,,,,,0,0,0,73,0,15,15,1,89.33184662500025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.30754237499968,89.33184662500025,89.33184662500025,89.33184662500025,89.33184662500025,89.3400572913329,89.33184662500025,89.33184662500025,89.44885095800055,Correct! صحیح است,0,32,1,0.1078150840003218,None,89.45270279100077,89.46320899999955,91.46035420800035,,,,607600,001,2024-07-01_18h49.53.709,5-26,2024.1.4,None,2024-07-01 18h49.59.374366 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-19-En.wav,Speaker2,گوینده۲,,,,,,,,,0,0,0,73,0,16,16,38,91.48637525000049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.4609574999995,91.48637525000049,91.48637525000049,91.48637525000049,91.48637525000049,91.49354345833356,91.48637525000049,91.48637525000049,91.80179529099951,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,0,34,1,0.30544416700104193,None,91.80584662500041,91.81657224999981,93.8052021250005,93.82902741600083,,,607600,001,2024-07-01_18h49.53.709,5-26,2024.1.4,None,2024-07-01 18h49.59.374366 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-4-En.wav,Speaker1,گوینده ۱,,,,,,,,,0,0,0,73,0,17,17,3,93.82902741600083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.80541537499994,93.82902741600083,93.82902741600083,93.82902741600083,93.82902741600083,93.83825449933332,93.82902741600083,93.82902741600083,93.83535258300071,Correct! صحیح است,0,36,1,0.004463416998987668,None,93.83926991599947,93.84990837499936,95.83947558299951,95.8611340410007,,,607600,001,2024-07-01_18h49.53.709,5-26,2024.1.4,None,2024-07-01 18h49.59.374366 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-4-En.wav,Speaker1,گوینده ۱,,,,,,,,,0,0,0,73,0,18,18,13,95.8611340410007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.8396332909997,95.8611340410007,95.8611340410007,95.8611340410007,95.8611340410007,95.85586774966602,95.8611340410007,95.8611340410007,95.86171445800028,Correct! صحیح است,0,38,1,1.9916077090001636,None,95.86580462500024,95.87393150000025,97.86814262500047,,,,607600,001,2024-07-01_18h49.53.709,5-26,2024.1.4,None,2024-07-01 18h49.59.374366 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-11-En.wav,Speaker1,گوینده ۱,,,,,,,,,0,0,0,73,0,19,19,10,97.8918233330005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.86831650000022,97.8918233330005,97.8918233330005,97.8918233330005,97.8918233330005,97.9014357913334,97.8918233330005,97.8918233330005,98.11545679099981,Correct! صحیح است,0,40,1,0.21673562499927357,None,98.11960337500022,98.13050187500085,100.11899754099977,100.1448703749993,,,607600,001,2024-07-01_18h49.53.709,5-26,2024.1.4,None,2024-07-01 18h49.59.374366 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-13-En.wav,Speaker3,گوینده۳,,,,,,,,,0,0,0,73,0,20,20,52,100.1448703749993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.11915970799964,100.1448703749993,100.1448703749993,100.1448703749993,100.1448703749993,100.15171220833375,100.1448703749993,100.1448703749993,100.14549583299959,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,0,42,1,2.2144514579995302,None,100.14586208299988,100.15609320799922,102.14230516600037,102.16578758300057,,,607600,001,2024-07-01_18h49.53.709,5-26,2024.1.4,None,2024-07-01 18h49.59.374366 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-7-En.wav,Speaker3,گوینده۳,,,,,,,,,0,0,0,73,0,21,21,46,102.16578758300057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.1424828750005,102.16578758300057,102.16578758300057,102.16578758300057,102.16578758300057,102.17539687433285,102.16578758300057,102.16578758300057,102.1663885830003,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,0,44,1,1.983643084000505,None,102.16678141600096,102.17701070799922,104.16241941599947,104.18644620799932,,,607600,001,2024-07-01_18h49.53.709,5-26,2024.1.4,None,2024-07-01 18h49.59.374366 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-3-En.wav,Speaker3,گوینده۳,,,,,,,,,0,0,0,73,0,22,22,42,104.18644620799932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.16302808299952,104.18644620799932,104.18644620799932,104.18644620799932,104.18644620799932,104.19473208333378,104.18644620799932,104.18644620799932,104.34288566599935,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,0,46,1,0.15523541599941382,None,104.34680425000079,104.35966641599953,106.34701416600001,106.37262008300058,,,607600,001,2024-07-01_18h49.53.709,5-26,2024.1.4,None,2024-07-01 18h49.59.374366 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-6-En.wav,Speaker1,گوینده ۱,,,,,,,,,0,0,0,73,0,23,23,5,106.37262008300058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.3472044579994,106.37262008300058,106.37262008300058,106.37262008300058,106.37262008300058,106.37970345833358,106.37262008300058,106.37262008300058,106.37322979099918,Correct! صحیح است,0,48,1,2.15719529099988,None,106.37371437500042,106.38184487500075,108.36453174999951,108.38849420800034,,,607600,001,2024-07-01_18h49.53.709,5-26,2024.1.4,None,2024-07-01 18h49.59.374366 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-4-En.wav,Speaker3,گوینده۳,,,,,,,,,0,0,0,73,0,24,24,43,108.38849420800034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.36470716599979,108.38849420800034,108.38849420800034,108.38849420800034,108.38849420800034,108.3976604583336,108.38849420800034,108.38849420800034,108.71740712499923,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,0,50,1,0.32196333299907565,None,108.72131941599946,108.7341152909994,110.72222266599965,,,,607600,001,2024-07-01_18h49.53.709,5-26,2024.1.4,None,2024-07-01 18h49.59.374366 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-17-En.wav,Speaker4,گوینده۴,,,,,,,,,0,0,0,73,0,25,25,76,110.74962812500053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.72284483300064,110.74962812500053,110.74962812500053,110.74962812500053,110.74962812500053,110.75537612433303,110.74962812500053,110.74962812500053,110.8082671659995,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,0,52,1,0.05707912500110979,None,110.81215116599924,110.82471466599964,112.8214044159995,,,,607600,001,2024-07-01_18h49.53.709,5-26,2024.1.4,None,2024-07-01 18h49.59.374366 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-4-En.wav,Speaker4,گوینده۴,,,,,,,,,0,0,0,73,0,26,26,63,112.8502159159998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.82203216599919,112.8502159159998,112.8502159159998,112.8502159159998,112.8502159159998,112.85460387433389,112.8502159159998,112.8502159159998,112.97908354100036,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,0,54,1,0.1171123339991027,None,112.98280441600036,112.99557537500004,114.97829654099951,115.00171283300006,,,607600,001,2024-07-01_18h49.53.709,5-26,2024.1.4,None,2024-07-01 18h49.59.374366 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-3-En.wav,Speaker4,گوینده۴,,,,,,,,,0,0,0,73,0,27,27,62,115.00171283300006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.97846116599976,115.00171283300006,115.00171283300006,115.00171283300006,115.00171283300006,114.99469474966669,115.00171283300006,115.00171283300006,115.40721079099967,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,0,56,1,0.40083824999965145,None,115.41096137500062,115.42337433300054,117.40905554100027,117.43272799999977,,,607600,001,2024-07-01_18h49.53.709,5-26,2024.1.4,None,2024-07-01 18h49.59.374366 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-9-En.wav,Speaker1,گوینده ۱,,,,,,,,,0,0,0,73,0,28,28,8,117.43272799999977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.40926324999964,117.43272799999977,117.43272799999977,117.43272799999977,117.43272799999977,117.44209170833395,117.43272799999977,117.43272799999977,117.7927963330003,Correct! صحیح است,0,58,1,0.34882383399963146,None,117.7968794999997,117.80587220800044,119.78874329099926,119.81342733299971,,,607600,001,2024-07-01_18h49.53.709,5-26,2024.1.4,None,2024-07-01 18h49.59.374366 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-14-En.wav,Speaker4,گوینده۴,,,,,,,,,0,0,0,73,0,29,29,73,119.81342733299971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.78893920799965,119.81342733299971,119.81342733299971,119.81342733299971,119.81342733299971,119.82186508333373,119.81342733299971,119.81342733299971,119.99189275000026,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,0,60,1,0.17426529200020013,None,119.99566254099955,120.00836654100021,121.99297387499973,122.01683695800057,,,607600,001,2024-07-01_18h49.53.709,5-26,2024.1.4,None,2024-07-01 18h49.59.374366 +0900,
