repeated_TrainingLoopGroup1.thisRepN,repeated_TrainingLoopGroup1.thisTrialN,repeated_TrainingLoopGroup1.thisN,repeated_TrainingLoopGroup1.thisIndex,SpeakerImage1,SpeakerImage2,SpeakerImage3,SpeakerImage4,TrainingSound,EnglishCorrectAnswer,PersianCorrectAnswer,TrainingLoopGroup1.thisRepN,TrainingLoopGroup1.thisTrialN,TrainingLoopGroup1.thisN,TrainingLoopGroup1.thisIndex,thisRow.t,notes,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,key_resp.started,GroupSelection.stopped,key_resp.keys,key_resp.rt,key_resp.duration,HeadphoneCheck.started,text_13.started,mouse.started,checkbox.started,HeadphoneCheck.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,Headphone_Used,Introduction.started,text_2.started,text_2.stopped,image.started,sound_8.started,text_4.started,image.stopped,text_4.stopped,image_7.started,sound_10.started,text_5.started,image_7.stopped,text_5.stopped,image_8.started,sound_12.started,text_6.started,image_8.stopped,text_6.stopped,image_9.started,sound_14.started,text_7.started,image_9.stopped,text_7.stopped,Introduction.stopped,Instructions.started,InstructionText.started,InstructionText.stopped,Instructions.stopped,Countdown.started,text_14.started,text_15.started,text_16.started,text_17.started,text_14.stopped,text_15.stopped,text_16.stopped,text_17.stopped,Countdown.stopped,InitializeExperiment.started,InitializeExperiment.stopped,TrainingGroup1.started,image_1.started,image_2.started,image_3.started,image_4.started,sound1.started,Instruction.started,ResponseKey.started,SessionNumberText.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,0.009057708999534952,0.00936570900012157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,641377,001,2024-08-04_11h29.15.471,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 11h29.20.901703 +0900,
,,,,,,,,,,,,,,,,,,,0.009379125000123167,0.013664791998962755,0.013664791998962755,2.8065524169996934,1,2.7548704580003687,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,641377,001,2024-08-04_11h29.15.471,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 11h29.20.901703 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,2.806585250000353,2.8169085839999752,0.00017741699957696255,2.8169085839999752,3.9936622089990124,[0.013238289205702648],[-0.19653767820773932],[1],[0],[0],[1.1862669170004665],['checkbox'],True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,641377,001,2024-08-04_11h29.15.471,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 11h29.20.901703 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9938070839998545,4.038221834000069,9.02925470899936,10.9910147089995,10.995848750666726,10.9910147089995,15.988083291998919,15.988083291998919,18.994787292000183,19.00099225066721,18.994787292000183,23.98595566699987,23.98595566699987,26.988547625000137,26.998299750667016,26.988547625000137,31.98101379199943,31.98101379199943,34.99576858399996,35.00165604166638,34.99576858399996,39.99411783399955,39.99411783399955,39.98866479199933,,,,,,,,,,,,,,,,,,,,,,,,,,641377,001,2024-08-04_11h29.15.471,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 11h29.20.901703 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.98869575000026,39.99411783399955,49.98681704199953,49.98048320899943,,,,,,,,,,,,,,,,,,,,,,641377,001,2024-08-04_11h29.15.471,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 11h29.20.901703 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.980498875000194,49.98681704199953,49.98681704199953,49.98681704199953,49.98681704199953,50.982558624999,50.982558624999,50.982558624999,52.05790666699977,51.97444949999954,,,,,,,,,,,,641377,001,2024-08-04_11h29.15.471,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 11h29.20.901703 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.97450362500058,51.97482504199979,,,,,,,,,,641377,001,2024-08-04_11h29.15.471,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 11h29.20.901703 +0900,
,,,,,,,,,,,,,,,52.05790666699977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.029115584000465,52.05790666699977,52.05790666699977,52.05790666699977,52.05790666699977,52.056912125333234,52.05790666699977,52.05790666699977,52.05790666699977,,,,,,,,
