SpeakerImage1,SpeakerImage2,SpeakerImage3,SpeakerImage4,TrainingSound,EnglishCorrectAnswer,PersianCorrectAnswer,TrainingLoopGroup1.thisRepN,TrainingLoopGroup1.thisTrialN,TrainingLoopGroup1.thisN,TrainingLoopGroup1.thisIndex,TrainingLoopGroup2.thisRepN,TrainingLoopGroup2.thisTrialN,TrainingLoopGroup2.thisN,TrainingLoopGroup2.thisIndex,TrainingLoopGroup3.thisRepN,TrainingLoopGroup3.thisTrialN,TrainingLoopGroup3.thisN,TrainingLoopGroup3.thisIndex,thisRow.t,notes,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,key_resp.started,GroupSelection.stopped,key_resp.keys,key_resp.rt,key_resp.duration,Introduction.started,text_2.started,image.started,sound_7.started,text_4.started,text_2.stopped,sound_8.started,image.stopped,text_4.stopped,image_7.started,sound_9.started,text_5.started,sound_10.started,image_7.stopped,text_5.stopped,image_8.started,sound_11.started,text_6.started,sound_12.started,image_8.stopped,text_6.stopped,image_9.started,sound_13.started,text_7.started,sound_14.started,image_9.stopped,text_7.stopped,Introduction.stopped,Instructions.started,InstructionText.started,InstructionText.stopped,Instructions.stopped,InitializeExperiment.started,InitializeExperiment.stopped,TrainingGroup3.started,SpeakerPicture3.started,image_15.started,image_16.started,image_17.started,Sound3.started,Instruction3.started,Response3.started,TrainingGroup3.stopped,feedbackText,Response3.keys,Response3.rt,Response3.duration,correct_responses_group3,total_trials_group3,FeedbackRoutine3.started,FeedbackText3.started,FeedbackText3.stopped,FeedbackRoutine3.stopped,CheckAccuracy3.started,CheckAccuracy3.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-19-En.wav,Speaker2,گوینده۲,,,,,,,,,0,5,5,38,406.6289225829996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.60619170799964,406.6289225829996,406.6289225829996,406.6289225829996,406.6289225829996,406.6371737913332,406.6289225829996,406.6289225829996,406.8128459579998,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,1,0.18026758299993162,None,68,86,406.8172621249996,406.83009083299976,408.8389270829998,408.8147009999998,408.81470899999977,408.8148558329999,910523,001,2024-07-01_17h05.52.248,5-26,2024.1.4,None,2024-07-01 17h05.58.806157 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-4-En.wav,Speaker3,گوینده۳,,,,,,,,,0,6,6,43,408.8389270829998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.81528208300006,408.8389270829998,408.8389270829998,408.8389270829998,408.8389270829998,408.847789583333,408.8389270829998,408.8389270829998,409.06797549999965,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,1,0.2272258339999098,None,68,87,409.0725723329997,409.0846368329999,,411.07670541699963,411.0767139579998,411.0768848749999,910523,001,2024-07-01_17h05.52.248,5-26,2024.1.4,None,2024-07-01 17h05.58.806157 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-19-En.wav,Speaker1,گوینده ۱,,,,,,,,,0,7,7,18,411.100354833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.07736129199975,411.100354833,411.100354833,411.100354833,411.100354833,411.10999691633333,411.100354833,411.100354833,411.10093941700006,Correct! صحیح است,1,2.1432164169996213,None,68,88,411.101617583,411.10943874999975,,413.1029283749999,413.1029521669998,413.1037457079997,910523,001,2024-07-01_17h05.52.248,5-26,2024.1.4,None,2024-07-01 17h05.58.806157 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-14-En.wav,Speaker4,گوینده۴,,,,,,,,,0,8,8,73,413.1310828749997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.10498095799994,413.1310828749997,413.1310828749997,413.1310828749997,413.1310828749997,413.13609283333335,413.1310828749997,413.1310828749997,413.4062278329998,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,1,0.27227095799980816,None,68,89,413.4107103749998,413.42345479200003,,415.41727304200003,415.417281042,415.41745708300004,910523,001,2024-07-01_17h05.52.248,5-26,2024.1.4,None,2024-07-01 17h05.58.806157 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-15-En.wav,Speaker4,گوینده۴,,,,,,,,,0,9,9,74,415.4414623329999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.4178489579999,415.4414623329999,415.4414623329999,415.4414623329999,415.4414623329999,415.45056816633314,415.4414623329999,415.4414623329999,415.485082833,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,1,0.032569708000210085,None,68,90,415.48918516699996,415.50158437499977,,417.4957452079998,417.495770083,417.49640224999985,910523,001,2024-07-01_17h05.52.248,5-26,2024.1.4,None,2024-07-01 17h05.58.806157 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-3-En.wav,Speaker3,گوینده۳,,,,,,,,,0,10,10,42,417.52473204199987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.49781433299995,417.52473204199987,417.52473204199987,417.52473204199987,417.52473204199987,417.5288920833332,417.52473204199987,417.52473204199987,417.52539254199974,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,1,2.0593589999998585,None,68,91,417.5260169999997,417.5373319999999,419.54721387499967,419.52248529200006,419.52251049999995,419.5228541669999,910523,001,2024-07-01_17h05.52.248,5-26,2024.1.4,None,2024-07-01 17h05.58.806157 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-7-En.wav,Speaker4,گوینده۴,,,,,,,,,0,11,11,66,419.54721387499967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.52382012499993,419.54721387499967,419.54721387499967,419.54721387499967,419.54721387499967,419.5550588333331,419.54721387499967,419.54721387499967,419.71509424999977,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,1,0.16268004199991992,None,68,92,419.7191803329997,419.7318713749996,,421.72354712499964,421.72358212499967,421.7242235829999,910523,001,2024-07-01_17h05.52.248,5-26,2024.1.4,None,2024-07-01 17h05.58.806157 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-17-En.wav,Speaker4,گوینده۴,,,,,,,,,0,12,12,76,421.74814287499976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.72545887499973,421.74814287499976,421.74814287499976,421.74814287499976,421.74814287499976,421.75666291633297,421.74814287499976,421.74814287499976,421.95919749999985,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,1,0.20758183299994926,None,68,93,421.963536708,421.9762097499997,423.98703216700005,423.96272958300005,423.96273904200007,423.9629324579996,910523,001,2024-07-01_17h05.52.248,5-26,2024.1.4,None,2024-07-01 17h05.58.806157 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-16-En.wav,Speaker1,گوینده ۱,,,,,,,,,0,13,13,15,423.98703216700005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.963407833,423.98703216700005,423.98703216700005,423.98703216700005,423.98703216700005,423.9957947913331,423.98703216700005,423.98703216700005,423.98760575000006,Correct! صحیح است,1,2.103957874999651,None,68,94,423.98823408299995,423.9960961249999,,425.99130387499963,425.99133808299985,425.99202108300005,910523,001,2024-07-01_17h05.52.248,5-26,2024.1.4,None,2024-07-01 17h05.58.806157 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-9-En.wav,Speaker1,گوینده ۱,,,,,,,,,0,14,14,8,426.01642708300005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.99329666699987,426.01642708300005,426.01642708300005,426.01642708300005,426.01642708300005,426.024469416333,426.01642708300005,426.01642708300005,426.01712770799986,Correct! صحیح است,1,1.9128833330000816,None,68,95,426.01798949999966,426.02589987500005,428.0419252499996,428.01715858299985,428.0171829169999,428.0176377499997,910523,001,2024-07-01_17h05.52.248,5-26,2024.1.4,None,2024-07-01 17h05.58.806157 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-6-En.wav,Speaker4,گوینده۴,,,,,,,,,0,15,15,65,428.0419252499996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.0189006249998,428.0419252499996,428.0419252499996,428.0419252499996,428.0419252499996,428.049700250333,428.0419252499996,428.0419252499996,428.0530275829997,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,1,0.006847959000424453,None,68,96,428.05737170799966,428.0698712919998,430.0780636669997,430.0545002499998,430.05450941699974,430.05468679199976,910523,001,2024-07-01_17h05.52.248,5-26,2024.1.4,None,2024-07-01 17h05.58.806157 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-13-En.wav,Speaker2,گوینده۲,,,,,,,,,0,16,16,32,430.0780636669997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.05509679199986,430.0780636669997,430.0780636669997,430.0780636669997,430.0780636669997,430.087623625333,430.0780636669997,430.0780636669997,430.078674458,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,1,1.9774560840000959,None,68,97,430.07956112500005,430.0889442919997,,432.083194542,432.083226792,432.08417366699996,910523,001,2024-07-01_17h05.52.248,5-26,2024.1.4,None,2024-07-01 17h05.58.806157 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-11-En.wav,Speaker4,گوینده۴,,,,,,,,,0,17,17,70,432.10816099999965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.08462170799976,432.10816099999965,432.10816099999965,432.10816099999965,432.10816099999965,432.1162967503333,432.10816099999965,432.10816099999965,432.1141379579999,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,1,0.004634707999684906,None,68,98,432.11859212499985,432.1309061249999,434.1442219999999,434.11620458299967,434.1162399169998,434.1165636249998,910523,001,2024-07-01_17h05.52.248,5-26,2024.1.4,None,2024-07-01 17h05.58.806157 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-17-En.wav,Speaker1,گوینده ۱,,,,,,,,,0,18,18,16,434.1442219999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.11811791699984,434.1442219999999,434.1442219999999,434.1442219999999,434.1442219999999,434.1486759583331,434.1442219999999,434.1442219999999,434.32188266699995,Correct! صحیح است,1,0.16891691699993316,None,68,99,434.3275001669999,434.33923829199966,436.34718733299997,436.32297512499963,436.32298408299994,436.32313499999964,910523,001,2024-07-01_17h05.52.248,5-26,2024.1.4,None,2024-07-01 17h05.58.806157 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-6-En.wav,Speaker1,گوینده ۱,,,,,,,,,0,19,19,5,436.34718733299997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436.32357962499964,436.34718733299997,436.34718733299997,436.34718733299997,436.34718733299997,436.35578687533325,436.34718733299997,436.34718733299997,436.68757454199977,Correct! صحیح است,1,0.3360892089999652,None,68,100,436.69178887499993,436.7026300829998,,438.6971430829999,438.6971510829999,438.69735033300003,910523,001,2024-07-01_17h05.52.248,5-26,2024.1.4,None,2024-07-01 17h05.58.806157 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-9-En.wav,Speaker2,گوینده۲,,,,,,,,,0,20,20,28,438.72084566700005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438.69779574999984,438.72084566700005,438.72084566700005,438.72084566700005,438.72084566700005,438.73043625033324,438.72084566700005,438.72084566700005,438.9284553329999,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,1,0.20449650000000474,None,68,101,438.9330330829998,438.9461504579999,440.95520120799983,440.930555208,440.93057433299964,440.93075574999966,910523,001,2024-07-01_17h05.52.248,5-26,2024.1.4,None,2024-07-01 17h05.58.806157 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-10-En.wav,Speaker2,گوینده۲,,,,,,,,,0,21,21,29,440.95520120799983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.93115604199966,440.95520120799983,440.95520120799983,440.95520120799983,440.95520120799983,440.9636695833333,440.95520120799983,440.95520120799983,441.30382845799977,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,1,0.347379791000094,None,68,102,441.30804758299973,441.3207082499998,443.3283715829998,443.30514449999964,443.30515379200006,443.3053184999999,910523,001,2024-07-01_17h05.52.248,5-26,2024.1.4,None,2024-07-01 17h05.58.806157 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-7-En.wav,Speaker1,گوینده ۱,,,,,,,,,0,22,22,6,443.3283715829998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443.3057454169998,443.3283715829998,443.3283715829998,443.3283715829998,443.3283715829998,443.3382207083332,443.3283715829998,443.3283715829998,443.6632642919999,Correct! صحیح است,1,0.32518866700002036,None,68,103,443.66773562499975,443.678771458,445.68582983299984,445.66196354199974,445.66197270799967,445.66212712499964,910523,001,2024-07-01_17h05.52.248,5-26,2024.1.4,None,2024-07-01 17h05.58.806157 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-10-En.wav,Speaker3,گوینده۳,,,,,,,,,0,23,23,49,445.68582983299984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445.662545875,445.68582983299984,445.68582983299984,445.68582983299984,445.68582983299984,445.6950330833333,445.68582983299984,445.68582983299984,445.85553220799966,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,1,0.16549508300022353,None,68,104,445.8599571669997,445.8726775,,447.8651144999999,447.86514575,447.8657915419999,910523,001,2024-07-01_17h05.52.248,5-26,2024.1.4,None,2024-07-01 17h05.58.806157 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-19-En.wav,Speaker4,گوینده۴,,,,,,,,,0,24,24,78,447.8906495829997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447.8669236669998,447.8906495829997,447.8906495829997,447.8906495829997,447.8906495829997,447.89828783333314,447.8906495829997,447.8906495829997,447.9911172919997,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,1,0.09234866699989652,None,68,105,447.99560058299994,448.00778187499964,,449.9991733329998,449.9992259579999,449.99985608299994,910523,001,2024-07-01_17h05.52.248,5-26,2024.1.4,None,2024-07-01 17h05.58.806157 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-2-En.wav,Speaker3,گوینده۳,,,,,,,,,0,25,25,41,450.02762349999966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450.0013373329998,450.02762349999966,450.02762349999966,450.02762349999966,450.02762349999966,450.03234954133313,450.02762349999966,450.02762349999966,450.1386362919998,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,1,0.10641395900029238,None,68,106,450.14276574999985,450.1550227079997,452.1638954169998,452.1405207079997,452.1405301669997,452.1406687919998,910523,001,2024-07-01_17h05.52.248,5-26,2024.1.4,None,2024-07-01 17h05.58.806157 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-8-En.wav,Speaker4,گوینده۴,,,,,,,,,0,26,26,67,452.1638954169998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.1410794579997,452.1638954169998,452.1638954169998,452.1638954169998,452.1638954169998,452.17359087533305,452.1638954169998,452.1638954169998,452.28173449999986,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,1,0.10741812500009473,None,68,107,452.28589404199965,452.29841874999966,,454.28949108300003,454.289542125,454.2902609169996,910523,001,2024-07-01_17h05.52.248,5-26,2024.1.4,None,2024-07-01 17h05.58.806157 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-4-En.wav,Speaker2,گوینده۲,,,,,,,,,0,27,27,23,454.3152466249999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.291526125,454.3152466249999,454.3152466249999,454.3152466249999,454.3152466249999,454.3226639163331,454.3152466249999,454.3152466249999,454.364420375,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,1,0.03716504099975282,None,68,108,454.36872745799974,454.381087792,,456.3747669999998,456.3747941249999,456.3754521249998,910523,001,2024-07-01_17h05.52.248,5-26,2024.1.4,None,2024-07-01 17h05.58.806157 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-8-En.wav,Speaker3,گوینده۳,,,,,,,,,0,28,28,47,456.4037250829997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456.3771207079999,456.4037250829997,456.4037250829997,456.4037250829997,456.4037250829997,456.40794066633316,456.4037250829997,456.4037250829997,456.845399625,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,1,0.4332989580002504,None,68,109,456.84969408300003,456.86219116699976,458.8718127919997,458.84880912499966,458.8488178329999,458.8489650419997,910523,001,2024-07-01_17h05.52.248,5-26,2024.1.4,None,2024-07-01 17h05.58.806157 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-20-En.wav,Speaker1,گوینده ۱,,,,,,,,,0,29,29,19,458.8718127919997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458.8493680419997,458.8718127919997,458.8718127919997,458.8718127919997,458.8718127919997,458.88189520833293,458.8718127919997,458.8718127919997,459.00604220800005,Correct! صحیح است,1,0.12636099999963335,None,68,110,459.01061566699946,459.02153554200004,461.03220445800025,461.0089937079997,461.00900304200013,461.00915954199945,910523,001,2024-07-01_17h05.52.248,5-26,2024.1.4,None,2024-07-01 17h05.58.806157 +0900,
