SpeakerImage1,SpeakerImage2,SpeakerImage3,SpeakerImage4,TrainingSound,EnglishCorrectAnswer,PersianCorrectAnswer,TrainingLoopGroup1.thisRepN,TrainingLoopGroup1.thisTrialN,TrainingLoopGroup1.thisN,TrainingLoopGroup1.thisIndex,TrainingLoopGroup2.thisRepN,TrainingLoopGroup2.thisTrialN,TrainingLoopGroup2.thisN,TrainingLoopGroup2.thisIndex,TrainingLoopGroup3.thisRepN,TrainingLoopGroup3.thisTrialN,TrainingLoopGroup3.thisN,TrainingLoopGroup3.thisIndex,thisRow.t,notes,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,key_resp.started,GroupSelection.stopped,key_resp.keys,key_resp.rt,key_resp.duration,Introduction.started,text_2.started,image.started,sound_7.started,text_4.started,text_2.stopped,sound_8.started,image.stopped,text_4.stopped,image_7.started,sound_9.started,text_5.started,sound_10.started,image_7.stopped,text_5.stopped,image_8.started,sound_11.started,text_6.started,sound_12.started,image_8.stopped,text_6.stopped,image_9.started,sound_13.started,text_7.started,sound_14.started,image_9.stopped,text_7.stopped,Introduction.stopped,Instructions.started,InstructionText.started,InstructionText.stopped,Instructions.stopped,InitializeExperiment.started,InitializeExperiment.stopped,TrainingGroup3.started,SpeakerPicture3.started,image_15.started,image_16.started,image_17.started,Sound3.started,Instruction3.started,Response3.started,TrainingGroup3.stopped,feedbackText,Response3.keys,Response3.rt,Response3.duration,correct_responses_group3,total_trials_group3,FeedbackRoutine3.started,FeedbackText3.started,FeedbackRoutine3.stopped,FeedbackText3.stopped,TransitionRoutine.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-19-En.wav,Speaker1,گوینده ۱,,,,,,,,,0,51,51,18,159.3734113749997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.34993075000057,159.3734113749997,159.3734113749997,159.3734113749997,159.3734113749997,159.38283820833436,159.3734113749997,159.3734113749997,159.5473457500011,Correct! صحیح است,1,0.16565537499991478,None,0,52,159.55133566699988,159.56234058300106,161.54720604199974,161.57140283300032,,177991,001,2024-06-30_14h01.24.443,5-23,2024.1.4,None,2024-06-30 14h01.29.647971 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-19-En.wav,Speaker4,گوینده۴,,,,,,,,,0,52,52,78,161.57140283300032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.54778741700102,161.57140283300032,161.57140283300032,161.57140283300032,161.57140283300032,161.5796355833341,161.57140283300032,161.57140283300032,161.61998866700014,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,1,0.04743083299945283,None,0,53,161.62411037499987,161.6371320420003,163.62301300000036,163.65168608299973,,177991,001,2024-06-30_14h01.24.443,5-23,2024.1.4,None,2024-06-30 14h01.29.647971 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-4-En.wav,Speaker4,گوینده۴,,,,,,,,,0,53,53,63,163.65168608299973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.6235501250012,163.65168608299973,163.65168608299973,163.65168608299973,163.65168608299973,163.655424125333,163.65168608299973,163.65168608299973,163.81462233300044,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,1,0.1584482090001984,None,0,54,163.81883579200075,163.8319477920013,165.81465874999958,165.8378858750002,,177991,001,2024-06-30_14h01.24.443,5-23,2024.1.4,None,2024-06-30 14h01.29.647971 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-9-En.wav,Speaker4,گوینده۴,,,,,,,,,0,54,54,68,165.8378858750002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.8148423750008,165.8378858750002,165.8378858750002,165.8378858750002,165.8378858750002,165.84767233333383,165.8378858750002,165.8378858750002,165.98929687500095,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,1,0.14583370900072623,None,0,55,165.99353875000088,166.00656904199968,167.99890279200008,,,177991,001,2024-06-30_14h01.24.443,5-23,2024.1.4,None,2024-06-30 14h01.29.647971 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-16-En.wav,Speaker3,گوینده۳,,,,,,,,,0,55,55,55,168.0269921250001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.99951941700056,168.0269921250001,168.0269921250001,168.0269921250001,168.0269921250001,168.032019916333,168.0269921250001,168.0269921250001,168.2180508750007,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,1,0.18777274999956717,None,0,56,168.22197433300062,168.23511866700028,170.22978862499986,,,177991,001,2024-06-30_14h01.24.443,5-23,2024.1.4,None,2024-06-30 14h01.29.647971 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-13-En.wav,Speaker3,گوینده۳,,,,,,,,,0,56,56,52,170.25559199999952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.2304644169999,170.25559199999952,170.25559199999952,170.25559199999952,170.25559199999952,170.2629576253335,170.25559199999952,170.25559199999952,170.4121202080005,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,1,0.15471570800036716,None,0,57,170.41635837499962,170.42900033300066,172.4145841669997,172.43920991699997,,177991,001,2024-06-30_14h01.24.443,5-23,2024.1.4,None,2024-06-30 14h01.29.647971 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-13-En.wav,Speaker1,گوینده ۱,,,,,,,,,0,57,57,12,172.43920991699997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.4151263750009,172.43920991699997,172.43920991699997,172.43920991699997,172.43920991699997,172.44699708333297,172.43920991699997,172.43920991699997,172.573748625,Correct! صحیح است,1,0.12328912500015576,None,0,58,172.57794862500123,172.5889100000004,174.58181633300046,,,177991,001,2024-06-30_14h01.24.443,5-23,2024.1.4,None,2024-06-30 14h01.29.647971 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-12-En.wav,Speaker3,گوینده۳,,,,,,,,,0,58,58,51,174.60554924999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.58238616699964,174.60554924999997,174.60554924999997,174.60554924999997,174.60554924999997,174.61497987533454,174.60554924999997,174.60554924999997,174.79061104200082,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,1,0.18221475000063947,None,0,59,174.79454716700093,174.80784183300057,176.79182583300098,176.81438658300067,,177991,001,2024-06-30_14h01.24.443,5-23,2024.1.4,None,2024-06-30 14h01.29.647971 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-20-En.wav,Speaker4,گوینده۴,,,,,,,,,0,59,59,79,176.81438658300067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.7920001250004,176.81438658300067,176.81438658300067,176.81438658300067,176.81438658300067,176.80827012466787,176.81438658300067,176.81438658300067,176.83050729200113,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,1,0.011553999998795916,None,0,60,176.83451429200068,176.84731691700108,178.83138883300126,178.85786008300056,,177991,001,2024-06-30_14h01.24.443,5-23,2024.1.4,None,2024-06-30 14h01.29.647971 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-9-En.wav,Speaker3,گوینده۳,,,,,,,,,0,60,60,48,178.85786008300056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.83202145799987,178.85786008300056,178.85786008300056,178.85786008300056,178.85786008300056,178.86361512533455,178.85786008300056,178.85786008300056,179.50925104199996,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,1,0.6471714170002087,None,0,61,179.51328537500012,179.52670887500062,181.52287741700093,,,177991,001,2024-06-30_14h01.24.443,5-23,2024.1.4,None,2024-06-30 14h01.29.647971 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-11-En.wav,Speaker3,گوینده۳,,,,,,,,,0,61,61,50,181.5500879170013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.52345737500036,181.5500879170013,181.5500879170013,181.5500879170013,181.5500879170013,181.5560297083344,181.5500879170013,181.5500879170013,181.74098437500106,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,1,0.18831195900020248,None,0,62,181.74486391699975,181.75785345800068,183.74867962499957,,,177991,001,2024-06-30_14h01.24.443,5-23,2024.1.4,None,2024-06-30 14h01.29.647971 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-18-En.wav,Speaker3,گوینده۳,,,,,,,,,0,62,62,57,183.774459708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.74926887500078,183.774459708,183.774459708,183.774459708,183.774459708,183.78182691633316,183.774459708,183.774459708,183.97616520799966,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,1,0.20060100000046077,None,0,63,183.97988404200078,183.99243837500035,185.98255258300014,,,177991,001,2024-06-30_14h01.24.443,5-23,2024.1.4,None,2024-06-30 14h01.29.647971 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-20-En.wav,Speaker1,گوینده ۱,,,,,,,,,0,63,63,19,186.00925237500087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.98316087500098,186.00925237500087,186.00925237500087,186.00925237500087,186.00925237500087,186.0157390413338,186.00925237500087,186.00925237500087,186.06349016700005,Correct! صحیح است,1,0.04743179099932604,None,0,64,186.0674209580011,186.07861912500084,188.06337212499966,188.0888803329999,,177991,001,2024-06-30_14h01.24.443,5-23,2024.1.4,None,2024-06-30 14h01.29.647971 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-3-En.wav,Speaker3,گوینده۳,,,,,,,,,0,64,64,42,188.0888803329999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.06351841700052,188.0888803329999,188.0888803329999,188.0888803329999,188.0888803329999,188.0964568753339,188.0888803329999,188.0888803329999,188.1890857920007,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,1,0.09466174999943178,None,0,65,188.19331908300046,188.20585154200126,190.19533279200004,,,177991,001,2024-06-30_14h01.24.443,5-23,2024.1.4,None,2024-06-30 14h01.29.647971 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-4-En.wav,Speaker2,گوینده۲,,,,,,,,,0,65,65,23,190.21880166700066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.19549316700068,190.21880166700066,190.21880166700066,190.21880166700066,190.21880166700066,190.2286290413345,190.21880166700066,190.21880166700066,190.30140929200024,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,1,0.08053595799901814,None,0,66,190.30521537499953,190.31868079200103,192.31115070800115,,,177991,001,2024-06-30_14h01.24.443,5-23,2024.1.4,None,2024-06-30 14h01.29.647971 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-8-En.wav,Speaker1,گوینده ۱,,,,,,,,,0,66,66,7,192.3343529169997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.3113174170012,192.3343529169997,192.3343529169997,192.3343529169997,192.3343529169997,192.32778541666656,192.3343529169997,192.3343529169997,192.5172763749997,Correct! صحیح است,1,0.18072899999970105,None,0,67,192.52118545800113,192.53233612500117,194.5210938750006,194.54464295800062,,177991,001,2024-06-30_14h01.24.443,5-23,2024.1.4,None,2024-06-30 14h01.29.647971 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-10-En.wav,Speaker1,گوینده ۱,,,,,,,,,0,67,67,9,194.54464295800062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.5212592500011,194.54464295800062,194.54464295800062,194.54464295800062,194.54464295800062,194.55414616633294,194.54464295800062,194.54464295800062,194.68831704200056,Correct! صحیح است,1,0.13677724999979546,None,0,68,194.692412417,194.7036272080004,196.68802529200002,196.71189833300014,,177991,001,2024-06-30_14h01.24.443,5-23,2024.1.4,None,2024-06-30 14h01.29.647971 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-1-En.wav,Speaker4,گوینده۴,,,,,,,,,0,68,68,60,196.71189833300014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.68821691700032,196.71189833300014,196.71189833300014,196.71189833300014,196.71189833300014,196.72104012533288,196.71189833300014,196.71189833300014,196.99017300000014,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,1,0.2661697089988593,None,0,69,196.99433316700015,197.00723991700033,198.99943695799993,,,177991,001,2024-06-30_14h01.24.443,5-23,2024.1.4,None,2024-06-30 14h01.29.647971 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-1-En.wav,Speaker3,گوینده۳,,,,,,,,,0,69,69,40,199.0281837500006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.0001608750008,199.0281837500006,199.0281837500006,199.0281837500006,199.0281837500006,199.0325977913331,199.0281837500006,199.0281837500006,199.24561995800104,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,1,0.21309554199979175,None,0,70,199.24928970800102,199.2622090420009,201.24690250000094,201.27005437499975,,177991,001,2024-06-30_14h01.24.443,5-23,2024.1.4,None,2024-06-30 14h01.29.647971 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-10-En.wav,Speaker4,گوینده۴,,,,,,,,,0,70,70,69,201.27005437499975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.24708745800126,201.27005437499975,201.27005437499975,201.27005437499975,201.27005437499975,201.27993325033327,201.27005437499975,201.27005437499975,201.57158529200024,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,1,0.29799425000055635,None,0,71,201.575907542001,201.5895483330005,203.5774250000013,,,177991,001,2024-06-30_14h01.24.443,5-23,2024.1.4,None,2024-06-30 14h01.29.647971 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-10-En.wav,Speaker2,گوینده۲,,,,,,,,,0,71,71,29,203.60020537499986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.57758166700114,203.60020537499986,203.60020537499986,203.60020537499986,203.60020537499986,203.59405974966674,203.60020537499986,203.60020537499986,203.75716658300007,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,1,0.14897374999964086,None,0,72,203.76090295799986,203.7734418330001,205.7647248330013,,,177991,001,2024-06-30_14h01.24.443,5-23,2024.1.4,None,2024-06-30 14h01.29.647971 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-16-En.wav,Speaker1,گوینده ۱,,,,,,,,,0,72,72,15,205.7897447080013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.7652564580003,205.7897447080013,205.7897447080013,205.7897447080013,205.7897447080013,205.79783920833376,205.7897447080013,205.7897447080013,205.85117354199974,Correct! صحیح است,1,0.05869075000009616,None,0,73,205.85497100000066,205.8662038750008,207.85095424999963,207.87529320800058,,177991,001,2024-06-30_14h01.24.443,5-23,2024.1.4,None,2024-06-30 14h01.29.647971 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-15-En.wav,Speaker3,گوینده۳,,,,,,,,,0,73,73,54,207.87529320800058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.85110825000083,207.87529320800058,207.87529320800058,207.87529320800058,207.87529320800058,207.88402391633332,207.87529320800058,207.87529320800058,208.07427116700092,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,1,0.18724595900130225,None,0,74,208.0781203330007,208.0910162500004,210.07739358300023,210.10130220800056,,177991,001,2024-06-30_14h01.24.443,5-23,2024.1.4,None,2024-06-30 14h01.29.647971 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-6-En.wav,Speaker2,گوینده۲,,,,,,,,,0,74,74,25,210.10130220800056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.07757195799968,210.10130220800056,210.10130220800056,210.10130220800056,210.10130220800056,210.11042633333324,210.10130220800056,210.10130220800056,210.20670695800072,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,1,0.09978654200131132,None,0,75,210.21092800000042,210.22347929200077,212.2091237500008,212.23211820799952,,177991,001,2024-06-30_14h01.24.443,5-23,2024.1.4,None,2024-06-30 14h01.29.647971 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-3-En.wav,Speaker4,گوینده۴,,,,,,,,,0,75,75,62,212.23211820799952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.209321833001,212.23211820799952,212.23211820799952,212.23211820799952,212.23211820799952,212.2421555413335,212.23211820799952,212.23211820799952,212.40922537500046,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,1,0.16812737500004005,None,0,76,212.41315020799993,212.42401029200119,214.41568175000066,,,177991,001,2024-06-30_14h01.24.443,5-23,2024.1.4,None,2024-06-30 14h01.29.647971 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-17-En.wav,Speaker2,گوینده۲,,,,,,,,,0,76,76,36,214.4401185830011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.41629433300113,214.4401185830011,214.4401185830011,214.4401185830011,214.4401185830011,214.44881658333412,214.4401185830011,214.4401185830011,214.6134980830011,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,1,0.17040916700170783,None,0,77,214.61751650000042,214.63050216699958,216.61629395800082,216.6407706250011,,177991,001,2024-06-30_14h01.24.443,5-23,2024.1.4,None,2024-06-30 14h01.29.647971 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-3-En.wav,Speaker2,گوینده۲,,,,,,,,,0,77,77,22,216.6407706250011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.6171974580011,216.6407706250011,216.6407706250011,216.6407706250011,216.6407706250011,216.64858937533296,216.6407706250011,216.6407706250011,216.8005612500001,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,1,0.15750137499890116,None,0,78,216.80474058300024,216.81775108300099,218.8070282919998,,,177991,001,2024-06-30_14h01.24.443,5-23,2024.1.4,None,2024-06-30 14h01.29.647971 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-7-En.wav,Speaker4,گوینده۴,,,,,,,,,0,78,78,66,218.8305320420004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.8071991249999,218.8305320420004,218.8305320420004,218.8305320420004,218.8305320420004,218.84032366633306,218.8305320420004,218.8305320420004,220.06329316700067,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,1,1.2256837919994723,None,0,79,220.06757404200107,220.08111087500038,222.06511825000052,222.08979920800084,,177991,001,2024-06-30_14h01.24.443,5-23,2024.1.4,None,2024-06-30 14h01.29.647971 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-10-En.wav,Speaker3,گوینده۳,,,,,,,,,0,79,79,49,222.08979920800084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.0658402500012,222.08979920800084,222.08979920800084,222.08979920800084,222.08979920800084,222.09738545833403,222.08979920800084,222.08979920800084,222.71800258300027,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,1,0.6272589170002902,None,0,80,222.7219527920006,222.73465295800088,224.72939250000127,,,177991,001,2024-06-30_14h01.24.443,5-23,2024.1.4,None,2024-06-30 14h01.29.647971 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.72944158300015,,,,,,,,
