SpeakerImage1,SpeakerImage2,SpeakerImage3,SpeakerImage4,TrainingSound,EnglishCorrectAnswer,PersianCorrectAnswer,TrainingLoopGroup1.thisRepN,TrainingLoopGroup1.thisTrialN,TrainingLoopGroup1.thisN,TrainingLoopGroup1.thisIndex,thisRow.t,notes,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,key_resp.started,GroupSelection.stopped,key_resp.keys,key_resp.rt,key_resp.duration,Introduction.started,text_2.started,image.started,sound_7.started,text_4.started,text_2.stopped,sound_8.started,image.stopped,text_4.stopped,image_7.started,sound_9.started,text_5.started,sound_10.started,image_7.stopped,text_5.stopped,image_8.started,sound_11.started,text_6.started,sound_12.started,image_8.stopped,text_6.stopped,image_9.started,sound_13.started,text_7.started,sound_14.started,image_9.stopped,text_7.stopped,Introduction.stopped,InitializeExperiment.started,InitializeExperiment.stopped,TrainingGroup1.started,text_11.started,image_1.started,image_2.started,image_3.started,image_4.started,sound1.started,Instruction.started,ResponseKey.started,text_11.stopped,TrainingGroup1.stopped,feedbackText,ResponseKey.keys,ResponseKey.rt,ResponseKey.duration,correct_responses,total_trials,FeedbackRoutine1.started,FeedbackText.started,FeedbackRoutine1.stopped,FeedbackText.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,0.011217374994885176,0.011525625013746321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421021,001,2024-06-27_10h41.46.210,5-20,2024.1.4,None,2024-06-27 10h41.51.034650 +0900,
,,,,,,,,,,,,,,,0.011537707992829382,0.01705812499858439,0.01705812499858439,0.48842712500481866,1,0.43386116600595415,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421021,001,2024-06-27_10h41.46.210,5-20,2024.1.4,None,2024-06-27 10h41.51.034650 +0900,
,,,,,,,,,,,,,,,,,,,,,,0.48846733299433254,0.5418477499915753,5.489794041990535,5.496457166682618,5.489794041990535,5.532514916994842,10.493664458659866,15.482770000002347,15.482770000002347,15.482770000002347,15.493352374677004,15.482770000002347,20.490954583660155,25.47978779199184,25.47978779199184,25.484743500011973,25.496454458658505,25.484743500011973,30.487841166676176,35.47543366701575,35.47543366701575,35.48499520801124,35.492100333682416,35.48499520801124,40.48944437466368,45.535567125014495,45.535567125014495,45.46899212501012,,,,,,,,,,,,,,,,,,,,,,,,421021,001,2024-06-27_10h41.46.210,5-20,2024.1.4,None,2024-06-27 10h41.51.034650 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.46901029199944,45.46915762498975,,,,,,,,,,,,,,,,,,,,,,421021,001,2024-06-27_10h41.46.210,5-20,2024.1.4,None,2024-06-27 10h41.51.034650 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-12-Per.wav,Speaker4,گوینده۴,0,0,0,71,45.535567125014495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.490160624991404,45.535567125014495,50.45887283299817,50.45887283299817,50.45887283299817,50.45887283299817,50.46933220865709,50.45887283299817,50.45887283299817,50.53140100001474,58.061468625004636,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,1,7.596823958010646,None,0,0,58.06202262500301,58.080910292017506,60.06214995801565,,421021,001,2024-06-27_10h41.46.210,5-20,2024.1.4,None,2024-06-27 10h41.51.034650 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-14-Per.wav,Speaker3,گوینده۳,0,1,1,53,60.09715245800908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.06231691699941,60.09715245800908,65.06497100001434,65.06497100001434,65.06497100001434,65.06497100001434,65.07317908367646,65.06497100001434,65.06497100001434,65.0913296249928,71.71189116701134,Correct! صحیح است,3,6.634626457991544,None,1,0,71.7121032080031,71.72250324999914,73.70699241699185,73.73904174999916,421021,001,2024-06-27_10h41.46.210,5-20,2024.1.4,None,2024-06-27 10h41.51.034650 +0900,
,,,,,,,,,,,73.73904174999916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.70715812500566,73.73904174999916,,,,,,,,,,,,,,,,,,,,,,,,,,,
