repeated_TrainingLoopGroup1.thisRepN,repeated_TrainingLoopGroup1.thisTrialN,repeated_TrainingLoopGroup1.thisN,repeated_TrainingLoopGroup1.thisIndex,SpeakerImage1,SpeakerImage2,SpeakerImage3,SpeakerImage4,TrainingSound,EnglishCorrectAnswer,PersianCorrectAnswer,TrainingLoopGroup1.thisRepN,TrainingLoopGroup1.thisTrialN,TrainingLoopGroup1.thisN,TrainingLoopGroup1.thisIndex,thisRow.t,notes,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,key_resp.started,GroupSelection.stopped,key_resp.keys,key_resp.rt,key_resp.duration,HeadphoneCheck.started,text_13.started,mouse.started,checkbox.started,HeadphoneCheck.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,Headphone_Used,Introduction.started,text_2.started,image.started,sound_8.started,text_4.started,text_2.stopped,image.stopped,text_4.stopped,image_7.started,sound_10.started,text_5.started,image_7.stopped,text_5.stopped,image_8.started,sound_12.started,text_6.started,image_8.stopped,text_6.stopped,image_9.started,sound_14.started,text_7.started,image_9.stopped,text_7.stopped,Introduction.stopped,Instructions.started,InstructionText.started,InstructionText.stopped,Instructions.stopped,InitializeExperiment.started,InitializeExperiment.stopped,TrainingGroup1.started,image_1.started,image_2.started,image_3.started,image_4.started,sound1.started,Instruction.started,ResponseKey.started,SessionNumberText.started,TrainingGroup1.stopped,feedbackText,correct_responses_group1,total_trials_group1,ResponseKey.keys,ResponseKey.rt,ResponseKey.duration,FeedbackRoutine1.started,FeedbackText.started,FeedbackRoutine1.stopped,Break.started,break_message.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,0.008611874996859115,0.008934042001783382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145136,001,2024-08-02_10h25.08.725,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 10h25.12.883249 +0900,
,,,,,,,,,,,,,,,,,,,0.008952249998401385,0.013269625000248197,0.013269625000248197,0.35404858399851946,1,0.30634275000193156,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145136,001,2024-08-02_10h25.08.725,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 10h25.12.883249 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,0.35407699999632314,0.3639780419980525,0.00018450000061420724,0.3639780419980525,0.9123843749985099,[-0.12525458248472504],[0.2576374745417515],[1],[0],[0],[0.5575192500036792],[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145136,001,2024-08-02_10h25.08.725,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 10h25.12.883249 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9125678339987644,0.9532887500026845,5.904530499996326,5.914944458662164,5.904530499996326,5.942355209001107,13.892412374996638,13.892412374996638,13.914798833997338,13.9246182916652,13.914798833997338,21.905296541997814,21.905296541997814,21.905296541997814,21.914598166662714,21.905296541997814,29.890862833999563,29.890862833999563,29.910478584002703,29.921966166668668,29.910478584002703,37.90922995899746,37.90922995899746,37.905387124999834,,,,,,,,,,,,,,,,,,,,,,,,,,,,145136,001,2024-08-02_10h25.08.725,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 10h25.12.883249 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.9054159590014,37.90922995899746,38.98828270899685,38.90086108399555,,,,,,,,,,,,,,,,,,,,,,,,145136,001,2024-08-02_10h25.08.725,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 10h25.12.883249 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.900898542000505,38.90123408399813,,,,,,,,,,,,,,,,,,,,,,145136,001,2024-08-02_10h25.08.725,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 10h25.12.883249 +0900,
,,,,,,,,,,,,,,,38.98828270899685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.956212249999226,38.98828270899685,38.98828270899685,38.98828270899685,38.98828270899685,38.98328975033413,38.98828270899685,38.98828270899685,38.98828270899685,39.469076125002175,نادرست! پاسخ صحیح گوینده۴ است,0,1,1,0.47359341699484503,None,39.473594374998356,39.491606916999444,41.4790064589979,41.47903191699879,41.49777687499591,,,,,,,,
