SpeakerImage1,SpeakerImage2,SpeakerImage3,SpeakerImage4,TrainingSound,EnglishCorrectAnswer,PersianCorrectAnswer,repeated_TrainingLoopGroup1.thisRepN,repeated_TrainingLoopGroup1.thisTrialN,repeated_TrainingLoopGroup1.thisN,repeated_TrainingLoopGroup1.thisIndex,TrainingLoopGroup1.thisRepN,TrainingLoopGroup1.thisTrialN,TrainingLoopGroup1.thisN,TrainingLoopGroup1.thisIndex,thisRow.t,notes,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,key_resp.started,GroupSelection.stopped,key_resp.keys,key_resp.rt,key_resp.duration,HeadphoneCheck.started,text_13.started,mouse.started,checkbox.started,HeadphoneCheck.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,Headphone_Used,Introduction.started,text_2.started,image.started,sound_8.started,text_4.started,text_2.stopped,image.stopped,text_4.stopped,image_7.started,sound_10.started,text_5.started,image_7.stopped,text_5.stopped,image_8.started,sound_12.started,text_6.started,image_8.stopped,text_6.stopped,image_9.started,sound_14.started,text_7.started,image_9.stopped,text_7.stopped,Introduction.stopped,Instructions.started,InstructionText.started,InstructionText.stopped,Instructions.stopped,InitializeExperiment.started,InitializeExperiment.stopped,TrainingGroup1.started,image_1.started,image_2.started,image_3.started,image_4.started,sound1.started,Instruction.started,ResponseKey.started,SessionNumberText.started,TrainingGroup1.stopped,feedbackText,correct_responses_group1,total_trials_group1,ResponseKey.keys,ResponseKey.rt,ResponseKey.duration,FeedbackRoutine1.started,FeedbackText.started,FeedbackRoutine1.stopped,Break.started,Break.stopped,FeedbackText.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-17-Per.wav,Speaker1,گوینده ۱,0,0,0,76,0,14,14,16,75.10432020900043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.07778441700066,75.10432020900043,75.10432020900043,75.10432020900043,75.10432020900043,75.11052937532853,75.10432020900043,75.10432020900043,75.10432020900043,75.27229029199952,صحیح است,3,15,1,None,None,75.27665062499727,75.28565329199773,77.27244204199815,77.27245162499457,77.27258799999981,77.29727829199692,277656,001,2024-08-02_12h56.07.901,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 12h56.12.215010 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-6-Per.wav,Speaker2,گوینده۲,0,0,0,76,0,15,15,25,77.29727829199692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.2727642089958,77.29727829199692,77.29727829199692,77.29727829199692,77.29727829199692,77.30553554232804,77.29727829199692,77.29727829199692,77.29727829199692,77.46761029199843,نادرست! پاسخ صحیح گوینده۲ است,3,16,1,0.16232933299761498,None,77.47178912499658,77.48250387499866,79.47341829200013,79.47344312499627,79.47408633399755,,277656,001,2024-08-02_12h56.07.901,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 12h56.12.215010 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-10-Per.wav,Speaker1,گوینده ۱,0,0,0,76,0,16,16,9,79.50180454200017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.47464933399897,79.50180454200017,79.50180454200017,79.50180454200017,79.50180454200017,79.50659141733243,79.50180454200017,79.50180454200017,79.50180454200017,79.66406691699376,صحیح است,4,17,1,0.15805687499960186,None,79.66804037499969,79.678389875,81.66899608399399,81.66904262499884,81.66946179200022,81.69865524999477,277656,001,2024-08-02_12h56.07.901,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 12h56.12.215010 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-19-Per.wav,Speaker2,گوینده۲,0,0,0,76,0,17,17,38,81.69865524999477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.67047416699643,81.69865524999477,81.69865524999477,81.69865524999477,81.69865524999477,81.70122391732778,81.69865524999477,81.69865524999477,81.69865524999477,81.93652166699758,نادرست! پاسخ صحیح گوینده۲ است,4,18,1,0.2286930000045686,None,81.94061325000075,81.95190641699446,83.94575274999806,83.94579591699585,83.94651604200044,,277656,001,2024-08-02_12h56.07.901,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 12h56.12.215010 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-19-Per.wav,Speaker1,گوینده ۱,0,0,0,76,0,18,18,18,83.97441499999695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.9472023749986,83.97441499999695,83.97441499999695,83.97441499999695,83.97441499999695,83.9788843333304,83.97441499999695,83.97441499999695,83.97441499999695,84.14423720899504,صحیح است,5,19,1,0.16365870900335722,None,84.14843787499558,84.15870412499498,86.1548486249958,86.15485787500074,86.15501383399533,,277656,001,2024-08-02_12h56.07.901,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 12h56.12.215010 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-10-Per.wav,Speaker3,گوینده۳,0,0,0,76,0,19,19,49,86.1805804589967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.15521820899448,86.1805804589967,86.1805804589967,86.1805804589967,86.1805804589967,86.18815158333067,86.1805804589967,86.1805804589967,86.1805804589967,86.6762762090002,نادرست! پاسخ صحیح گوینده۳ است,5,20,1,0.49360791600338416,None,86.68006095899909,86.69127374999516,88.68792887499876,88.68795729200065,88.68870908399549,,277656,001,2024-08-02_12h56.07.901,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 12h56.12.215010 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-18-Per.wav,Speaker2,گوینده۲,0,0,0,76,0,20,20,37,88.71463754199794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.68974295899534,88.71463754199794,88.71463754199794,88.71463754199794,88.71463754199794,88.72111129233284,88.71463754199794,88.71463754199794,88.71463754199794,88.965616124995,نادرست! پاسخ صحیح گوینده۲ است,5,21,1,0.2429107079951791,None,88.969402333998,88.97811987499881,90.9612138339944,90.96122645899595,90.96138658400014,90.98677174999466,277656,001,2024-08-02_12h56.07.901,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 12h56.12.215010 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-11-Per.wav,Speaker4,گوینده۴,0,0,0,76,0,21,21,70,90.98677174999466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.96157724999648,90.98677174999466,90.98677174999466,90.98677174999466,90.98677174999466,90.99434025032727,90.98677174999466,90.98677174999466,90.98677174999466,91.31028179200075,نادرست! پاسخ صحیح گوینده۴ است,5,22,1,0.31671341699984623,None,91.31439049999608,91.3230567089995,93.31080404199747,93.31081491700024,93.31112516699795,93.33627220899507,277656,001,2024-08-02_12h56.07.901,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 12h56.12.215010 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-1-Per.wav,Speaker4,گوینده۴,0,0,0,76,0,22,22,60,93.33627220899507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.31153366699436,93.33627220899507,93.33627220899507,93.33627220899507,93.33627220899507,93.34388208333306,93.33627220899507,93.33627220899507,93.33627220899507,93.60381629199401,نادرست! پاسخ صحیح گوینده۴ است,5,23,1,0.2655473749982775,None,93.60752862499794,93.61864795899601,95.61153024999658,95.6115703339965,95.61225104199548,,277656,001,2024-08-02_12h56.07.901,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 12h56.12.215010 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-13-Per.wav,Speaker2,گوینده۲,0,0,0,76,0,23,23,32,95.64050316700013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.61283262499637,95.64050316700013,95.64050316700013,95.64050316700013,95.64050316700013,95.64469533332934,95.64050316700013,95.64050316700013,95.64050316700013,96.09204516699538,نادرست! پاسخ صحیح گوینده۲ است,5,24,1,0.4497147500005667,None,96.09630916699825,96.10767008399853,98.09452366699406,98.09453412499715,98.09467520899489,98.12018833399634,277656,001,2024-08-02_12h56.07.901,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 12h56.12.215010 +0900,
