SpeakerImage1,SpeakerImage2,SpeakerImage3,SpeakerImage4,TrainingSound,EnglishCorrectAnswer,PersianCorrectAnswer,repeated_TrainingLoopGroup1.thisRepN,repeated_TrainingLoopGroup1.thisTrialN,repeated_TrainingLoopGroup1.thisN,repeated_TrainingLoopGroup1.thisIndex,TrainingLoopGroup1.thisRepN,TrainingLoopGroup1.thisTrialN,TrainingLoopGroup1.thisN,TrainingLoopGroup1.thisIndex,thisRow.t,notes,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,key_resp.started,GroupSelection.stopped,key_resp.keys,key_resp.rt,key_resp.duration,Introduction.started,text_2.started,image.started,sound_7.started,text_4.started,text_2.stopped,sound_8.started,image.stopped,text_4.stopped,image_7.started,sound_9.started,text_5.started,sound_10.started,image_7.stopped,text_5.stopped,image_8.started,sound_11.started,text_6.started,sound_12.started,image_8.stopped,text_6.stopped,image_9.started,sound_13.started,text_7.started,sound_14.started,image_9.stopped,text_7.stopped,Introduction.stopped,Instructions.started,InstructionText.started,InstructionText.stopped,Instructions.stopped,InitializeExperiment.started,InitializeExperiment.stopped,CheckAccuracy1.started,CheckAccuracy1.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,0.009288374996685889,0.009591749996616272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
,,,,,,,,,,,,,,,,,,,0.009611040997697273,0.013874249998480082,0.013874249998480082,2.124130415999389,2,2.075392125003418,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,2.124161790998187,2.1763601249986095,7.127952499999083,7.1330159576648535,7.127952499999083,7.172911957997712,12.1261645416637,17.120088290997955,17.120088290997955,17.120088290997955,17.1302146666642,17.120088290997955,22.13018995766494,27.10980379099783,27.10980379099783,27.122836165999615,27.126470457664496,27.122836165999615,32.13207379166512,37.1182292079975,37.1182292079975,37.1182292079975,37.1296095416658,37.1182292079975,42.13055237466348,47.11444933299936,47.11444933299936,47.10882366599981,,,,,,,,,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.108886415997404,47.11444933299936,72.4561939999985,48.10813654099911,,,,,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.10817691599732,48.108327790996555,,,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-16-Per.wav,Speaker2,گوینده۲,0,0,0,35,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.15875154099922,48.15902779099997,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-11-Per.wav,Speaker2,گوینده۲,0,1,1,30,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.17735258299945,48.177618957997765,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-11-Per.wav,Speaker4,گوینده۴,0,2,2,70,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.19508270799997,48.19529112499731,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-8-Per.wav,Speaker3,گوینده۳,0,3,3,47,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.21233891599695,48.2125478329981,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-19-Per.wav,Speaker3,گوینده۳,0,4,4,58,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.22883012499733,48.229073999998946,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-12-Per.wav,Speaker1,گوینده ۱,0,5,5,11,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.245490874996904,48.245683790999465,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-16-Per.wav,Speaker4,گوینده۴,0,6,6,75,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.261796499999036,48.261986499997874,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-6-Per.wav,Speaker2,گوینده۲,0,7,7,25,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.27835166599834,48.27852733299733,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-8-Per.wav,Speaker1,گوینده ۱,0,8,8,7,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.294443832997786,48.29462424999656,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-20-Per.wav,Speaker4,گوینده۴,0,9,9,79,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.31060054099726,48.310789832998125,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-12-Per.wav,Speaker3,گوینده۳,0,10,10,51,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.32658216599884,48.326746957998694,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-18-Per.wav,Speaker1,گوینده ۱,0,11,11,17,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.34339395799907,48.34356370799651,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-19-Per.wav,Speaker2,گوینده۲,0,12,12,38,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.35979116599992,48.359933915999136,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-9-Per.wav,Speaker1,گوینده ۱,0,13,13,8,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.3759122909978,48.37611958299749,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-4-Per.wav,Speaker1,گوینده ۱,0,14,14,3,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.39210633299808,48.39228816600007,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-2-Per.wav,Speaker1,گوینده ۱,0,15,15,1,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.408678124997095,48.40886058299657,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-7-Per.wav,Speaker2,گوینده۲,0,16,16,26,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.424921665999136,48.42510283299998,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-15-Per.wav,Speaker4,گوینده۴,0,17,17,74,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.440966790996754,48.44113083299817,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-5-Per.wav,Speaker3,گوینده۳,0,18,18,44,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.45687129099679,48.45703241599767,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-5-Per.wav,Speaker2,گوینده۲,0,19,19,24,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.473370040999725,48.47354724999968,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-10-Per.wav,Speaker4,گوینده۴,0,20,20,69,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.4894718329997,48.489640624997264,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-5-Per.wav,Speaker1,گوینده ۱,0,21,21,4,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.505514832999324,48.50569520799763,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-4-Per.wav,Speaker3,گوینده۳,0,22,22,43,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.52147191599943,48.52164979099689,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-4-Per.wav,Speaker2,گوینده۲,0,23,23,23,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.537961415997415,48.53819879099683,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-7-Per.wav,Speaker3,گوینده۳,0,24,24,46,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.55428362499879,48.55445433299974,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-20-Per.wav,Speaker3,گوینده۳,0,25,25,59,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.57027604099858,48.57043804099885,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-1-Per.wav,Speaker2,گوینده۲,0,26,26,20,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.58665791599924,48.586818374998984,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-19-Per.wav,Speaker4,گوینده۴,0,27,27,78,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.60303337499863,48.60323354099819,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-11-Per.wav,Speaker1,گوینده ۱,0,28,28,10,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.61923141599982,48.61943683299978,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-11-Per.wav,Speaker3,گوینده۳,0,29,29,50,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.635271624996676,48.63548954099679,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-9-Per.wav,Speaker2,گوینده۲,0,30,30,28,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.65133491599772,48.65153899999859,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-2-Per.wav,Speaker4,گوینده۴,0,31,31,61,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.66783249999935,48.66801345799831,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-3-Per.wav,Speaker1,گوینده ۱,0,32,32,2,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.68405891599832,48.68424524999864,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-17-Per.wav,Speaker4,گوینده۴,0,33,33,76,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.700417582997034,48.70061724999687,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-10-Per.wav,Speaker3,گوینده۳,0,34,34,49,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.71655699999974,48.71671533299741,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-14-Per.wav,Speaker4,گوینده۴,0,35,35,73,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.73294937499668,48.733109999997396,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-6-Per.wav,Speaker1,گوینده ۱,0,36,36,5,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.74909904099695,48.74926779099769,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-1-Per.wav,Speaker1,گوینده ۱,0,37,37,0,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.765132957996684,48.7653517079998,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-1-Per.wav,Speaker3,گوینده۳,0,38,38,40,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.78116458299701,48.78131329099779,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-20-Per.wav,Speaker1,گوینده ۱,0,39,39,19,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.79755295799987,48.79771470799824,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-3-Per.wav,Speaker3,گوینده۳,0,40,40,42,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.813620124998124,48.813791832999414,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-7-Per.wav,Speaker1,گوینده ۱,0,41,41,6,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.829672500000015,48.829841165999824,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-6-Per.wav,Speaker3,گوینده۳,0,42,42,45,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.84573195799749,48.84587866599759,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-4-Per.wav,Speaker1,گوینده ۱,0,43,43,13,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.86216487499769,48.8623509579993,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-18-Per.wav,Speaker2,گوینده۲,0,44,44,37,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.87819833299727,48.87835924999672,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-17-Per.wav,Speaker2,گوینده۲,0,45,45,36,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.89415412499875,48.894309165996674,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-17-Per.wav,Speaker3,گوینده۳,0,46,46,56,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.91001675000007,48.91016570799911,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-18-Per.wav,Speaker3,گوینده۳,0,47,47,57,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.926391915996646,48.92655362499863,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-10-Per.wav,Speaker2,گوینده۲,0,48,48,29,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.942418207996525,48.94265929099856,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-13-Per.wav,Speaker2,گوینده۲,0,49,49,32,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.958760290999635,48.958920499997475,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-3-Per.wav,Speaker4,گوینده۴,0,50,50,62,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.97481916600009,48.97499079099725,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-14-Per.wav,Speaker3,گوینده۳,0,51,51,53,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.991205040998466,48.99139524999919,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-9-Per.wav,Speaker4,گوینده۴,0,52,52,68,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.00724479099881,49.0074207079997,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-8-Per.wav,Speaker2,گوینده۲,0,53,53,27,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.02335658299853,49.023583499998495,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-16-Per.wav,Speaker3,گوینده۳,0,54,54,55,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.03944520799996,49.039642457999435,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-18-Per.wav,Speaker4,گوینده۴,0,55,55,77,,,,,72.4561939999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.05589491599676,49.05608204099917,091864,001,2024-07-01_23h26.16.227,5-28,2024.1.4,None,2024-07-01 23h26.21.272468 +0900,
