SpeakerImage1,SpeakerImage2,SpeakerImage3,SpeakerImage4,TrainingSound,EnglishCorrectAnswer,PersianCorrectAnswer,SpeakerPhoto1,SpeakerPhoto2,SpeakerPhoto3,SpeakerPhoto4,TestingSound,EnglishCorrectResponse,PersianCorrectResponse,repeated_TrainingLoopGroup1.thisRepN,repeated_TrainingLoopGroup1.thisTrialN,repeated_TrainingLoopGroup1.thisN,repeated_TrainingLoopGroup1.thisIndex,TrainingLoopGroup1.thisRepN,TrainingLoopGroup1.thisTrialN,TrainingLoopGroup1.thisN,TrainingLoopGroup1.thisIndex,testPhase1Loop.thisRepN,testPhase1Loop.thisTrialN,testPhase1Loop.thisN,testPhase1Loop.thisIndex,thisRow.t,notes,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,key_resp.started,GroupSelection.stopped,key_resp.keys,Introduction.started,text_2.started,image.started,sound_7.started,text_4.started,text_2.stopped,sound_8.started,image.stopped,text_4.stopped,image_7.started,sound_9.started,text_5.started,sound_10.started,image_7.stopped,text_5.stopped,image_8.started,sound_11.started,text_6.started,sound_12.started,image_8.stopped,text_6.stopped,image_9.started,sound_13.started,text_7.started,sound_14.started,image_9.stopped,text_7.stopped,Introduction.stopped,Instructions.started,InstructionText.started,InstructionText.stopped,Instructions.stopped,InitializeExperiment.started,InitializeExperiment.stopped,TrainingGroup1.started,image_1.started,image_2.started,image_3.started,image_4.started,sound1.started,Instruction.started,ResponseKey.started,TrainingGroup1.stopped,feedbackText,correct_responses_group1,total_trials_group1,ResponseKey.keys,ResponseKey.rt,ResponseKey.duration,FeedbackRoutine1.started,FeedbackText.started,FeedbackRoutine1.stopped,FeedbackText.stopped,CheckAccuracy1.started,accuracy_group1,proceed_to_test,CheckAccuracy1.stopped,WelcomeTest.started,text_12.started,text_12.stopped,WelcomeTest.stopped,TestPhase1.started,test1_image1.started,test1_image2.started,test1_image3.started,test1_image4.started,test1_sound.started,text_3.started,test1_response_keyboard.started,TestPhase1.stopped,test1_response_keyboard.keys,test1_response_keyboard.rt,test1_response_keyboard.duration,test1_response,test1_image_file1,test1_image_file2,test1_image_file3,test1_image_file4,test1_sound_file,english_correct_answer,persian_correct_answer,participant,session,date,expName,psychopyVersion,frameRate,expStart,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-11-Per.wav,Speaker1,گوینده ۱,,,,,,,,0,0,0,24,0,34,34,10,,,,,175.48456962500495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.46269466599915,175.48456962500495,175.48456962500495,175.48456962500495,175.48456962500495,175.47889262466586,175.48456962500495,175.48456962500495,176.95805212500272,Correct! صحیح است,34,35,1,1.461494875002245,None,176.96261149999918,176.97571512500144,178.9648060410036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854927,001,2024-07-02_14h44.57.136,5-33,2024.1.4,None,2024-07-02 14h45.02.086802 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-6-Per.wav,Speaker3,گوینده۳,,,,,,,,0,0,0,24,0,35,35,45,,,,,178.98642987500352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.96499383300397,178.98642987500352,178.98642987500352,178.98642987500352,178.98642987500352,178.98142149966978,178.98642987500352,178.98642987500352,180.4208064580016,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,34,36,4,1.4241608329975861,None,180.42475604100036,180.43822362500214,182.43020533300296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854927,001,2024-07-02_14h44.57.136,5-33,2024.1.4,None,2024-07-02 14h45.02.086802 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-10-Per.wav,Speaker2,گوینده۲,,,,,,,,0,0,0,24,0,36,36,29,,,,,182.45253924999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.43087045800348,182.45253924999997,182.45253924999997,182.45253924999997,182.45253924999997,182.4467256246683,182.45253924999997,182.45253924999997,184.96370783300517,Correct! صحیح است,35,37,2,2.508539833004761,None,184.96755079099967,184.97860533300263,186.96125470800325,186.98156550000567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854927,001,2024-07-02_14h44.57.136,5-33,2024.1.4,None,2024-07-02 14h45.02.086802 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-8-Per.wav,Speaker4,گوینده۴,,,,,,,,0,0,0,24,0,37,37,67,,,,,186.98156550000567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.96144754100533,186.98156550000567,186.98156550000567,186.98156550000567,186.98156550000567,186.97768645766726,186.98156550000567,186.98156550000567,188.29211866600235,Correct! صحیح است,36,38,4,1.308785875000467,None,188.29630945800454,188.30799649999972,190.29069045800134,190.31455270800507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854927,001,2024-07-02_14h44.57.136,5-33,2024.1.4,None,2024-07-02 14h45.02.086802 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-9-Per.wav,Speaker1,گوینده ۱,,,,,,,,0,0,0,24,0,38,38,8,,,,,190.31455270800507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.29088720800064,190.31455270800507,190.31455270800507,190.31455270800507,190.31455270800507,190.3238154583383,190.31455270800507,190.31455270800507,192.21178833299928,Correct! صحیح است,37,39,1,1.8918970839949907,None,192.21568341600505,192.22719420800422,194.21636666600534,194.24104358300247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854927,001,2024-07-02_14h44.57.136,5-33,2024.1.4,None,2024-07-02 14h45.02.086802 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-11-Per.wav,Speaker4,گوینده۴,,,,,,,,0,0,0,24,0,39,39,70,,,,,194.24104358300247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.2173732500014,194.24104358300247,194.24104358300247,194.24104358300247,194.24104358300247,194.2486643743328,194.24104358300247,194.24104358300247,196.06571512500523,Correct! صحیح است,38,40,4,1.811018458000035,None,196.06951508299971,196.08057345799898,198.07157608299894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854927,001,2024-07-02_14h44.57.136,5-33,2024.1.4,None,2024-07-02 14h45.02.086802 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-17-Per.wav,Speaker2,گوینده۲,,,,,,,,0,0,0,24,0,40,40,36,,,,,198.09467791600036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.07220983300067,198.09467791600036,198.09467791600036,198.09467791600036,198.09467791600036,198.0880934996715,198.09467791600036,198.09467791600036,199.38813454100455,Correct! صحیح است,39,41,2,1.2893150839954615,None,199.39199666600325,199.403580916005,201.38753437500418,201.41085050000402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854927,001,2024-07-02_14h44.57.136,5-33,2024.1.4,None,2024-07-02 14h45.02.086802 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-15-Per.wav,Speaker4,گوینده۴,,,,,,,,0,0,0,24,0,41,41,74,,,,,201.41085050000402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.38772133300517,201.41085050000402,201.41085050000402,201.41085050000402,201.41085050000402,201.4206722083332,201.41085050000402,201.41085050000402,203.573051708001,Correct! صحیح است,40,42,4,2.159753959000227,None,203.57733150000422,203.58876308300387,205.5795909160006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854927,001,2024-07-02_14h44.57.136,5-33,2024.1.4,None,2024-07-02 14h45.02.086802 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-3-Per.wav,Speaker2,گوینده۲,,,,,,,,0,0,0,24,0,42,42,22,,,,,205.60013533299934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.5797635830022,205.60013533299934,205.60013533299934,205.60013533299934,205.60013533299934,205.596219457668,205.60013533299934,205.60013533299934,206.96765308300382,Correct! صحیح است,41,43,2,1.3654248749953695,None,206.97171675000573,206.98296941599983,208.97367179100547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854927,001,2024-07-02_14h44.57.136,5-33,2024.1.4,None,2024-07-02 14h45.02.086802 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-7-Per.wav,Speaker1,گوینده ۱,,,,,,,,0,0,0,24,0,43,43,6,,,,,208.99484650000522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.9738380830022,208.99484650000522,208.99484650000522,208.99484650000522,208.99484650000522,208.99030337467073,208.99484650000522,208.99484650000522,210.34293674999935,Correct! صحیح است,42,44,1,1.3427844999969238,None,210.347042625006,210.35855429100047,212.3473630830049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854927,001,2024-07-02_14h44.57.136,5-33,2024.1.4,None,2024-07-02 14h45.02.086802 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-18-Per.wav,Speaker3,گوینده۳,,,,,,,,0,0,0,24,0,44,44,57,,,,,212.36990766600502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.3480410830016,212.36990766600502,212.36990766600502,212.36990766600502,212.36990766600502,212.36386587466794,212.36990766600502,212.36990766600502,214.04635350000171,Correct! صحیح است,43,45,3,1.6754033750039525,None,214.05018199999904,214.0618394580015,216.05426895800338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854927,001,2024-07-02_14h44.57.136,5-33,2024.1.4,None,2024-07-02 14h45.02.086802 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-20-Per.wav,Speaker1,گوینده ۱,,,,,,,,0,0,0,24,0,45,45,19,,,,,216.07452325000486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.0544411660012,216.07452325000486,216.07452325000486,216.07452325000486,216.07452325000486,216.07089962467242,216.07452325000486,216.07452325000486,217.530504416005,Correct! صحیح است,44,46,1,1.4492173329999787,None,217.53465095800493,217.55345891600155,219.54855966600007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854927,001,2024-07-02_14h44.57.136,5-33,2024.1.4,None,2024-07-02 14h45.02.086802 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-1-Per.wav,Speaker3,گوینده۳,,,,,,,,0,0,0,24,0,46,46,40,,,,,219.57528679100506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.54918195800565,219.57528679100506,219.57528679100506,219.57528679100506,219.57528679100506,219.5817339583378,219.57528679100506,219.57528679100506,221.32315070800541,Correct! صحیح است,45,47,3,1.7449427920000744,None,221.32744779100176,221.33899816600024,223.32351562500116,223.34927654100466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854927,001,2024-07-02_14h44.57.136,5-33,2024.1.4,None,2024-07-02 14h45.02.086802 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-16-Per.wav,Speaker2,گوینده۲,,,,,,,,0,0,0,24,0,47,47,35,,,,,223.34927654100466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.32432258300105,223.34927654100466,223.34927654100466,223.34927654100466,223.34927654100466,223.35602541633904,223.34927654100466,223.34927654100466,224.64147379100177,Correct! صحیح است,46,48,2,1.2810562910017325,None,224.64649912500317,224.65905395799928,226.64894708300562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854927,001,2024-07-02_14h44.57.136,5-33,2024.1.4,None,2024-07-02 14h45.02.086802 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-19-Per.wav,Speaker1,گوینده ۱,,,,,,,,0,0,0,24,0,48,48,18,,,,,226.67456954099907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.6496265829992,226.67456954099907,226.67456954099907,226.67456954099907,226.67456954099907,226.68210749933547,226.67456954099907,226.67456954099907,227.94621879100305,Correct! صحیح است,47,49,1,1.2625459999981103,None,227.95028475000436,227.96175187500194,229.94983933299955,229.97298299999966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854927,001,2024-07-02_14h44.57.136,5-33,2024.1.4,None,2024-07-02 14h45.02.086802 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-14-Per.wav,Speaker4,گوینده۴,,,,,,,,0,0,0,24,0,49,49,73,,,,,229.97298299999966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.95082404099958,229.97298299999966,229.97298299999966,229.97298299999966,229.97298299999966,229.98213716633524,229.97298299999966,229.97298299999966,231.2841640830011,Correct! صحیح است,48,50,4,1.3099355409940472,None,231.28837449999992,231.29980966600124,233.29064720799943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854927,001,2024-07-02_14h44.57.136,5-33,2024.1.4,None,2024-07-02 14h45.02.086802 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-17-Per.wav,Speaker1,گوینده ۱,,,,,,,,0,0,0,24,0,50,50,16,,,,,233.31414137500542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.29123291600263,233.31414137500542,233.31414137500542,233.31414137500542,233.31414137500542,233.32380216633516,233.31414137500542,233.31414137500542,234.56406825000158,Correct! صحیح است,49,51,1,1.2485035409990815,None,234.5684126250053,234.5803151250002,236.5663157500021,236.58803062500374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854927,001,2024-07-02_14h44.57.136,5-33,2024.1.4,None,2024-07-02 14h45.02.086802 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-19-Per.wav,Speaker3,گوینده۳,,,,,,,,0,0,0,24,0,51,51,58,,,,,236.58803062500374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.56651166600204,236.58803062500374,236.58803062500374,236.58803062500374,236.58803062500374,236.58277208266762,236.58803062500374,236.58803062500374,238.37675704100548,Correct! صحیح است,50,52,3,1.7839612500029034,None,238.3806410410034,238.39204116600013,240.38114974999917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854927,001,2024-07-02_14h44.57.136,5-33,2024.1.4,None,2024-07-02 14h45.02.086802 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-2-Per.wav,Speaker3,گوینده۳,,,,,,,,0,0,0,24,0,52,52,41,,,,,240.4079506660055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.38185237500147,240.4079506660055,240.4079506660055,240.4079506660055,240.4079506660055,240.41426095833646,240.4079506660055,240.4079506660055,241.6138216660038,Correct! صحیح است,51,53,3,1.1962116659997264,None,241.61814329100162,241.6296547910024,243.61276083300618,243.63357120800356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854927,001,2024-07-02_14h44.57.136,5-33,2024.1.4,None,2024-07-02 14h45.02.086802 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-19-Per.wav,Speaker4,گوینده۴,,,,,,,,0,0,0,24,0,53,53,78,,,,,243.63357120800356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.61295820800296,243.63357120800356,243.63357120800356,243.63357120800356,243.63357120800356,243.6292230826696,243.63357120800356,243.63357120800356,245.406030750004,Correct! صحیح است,52,54,4,1.7616478339987225,None,245.41034587500326,245.4215045000019,247.40406408299896,247.42460366600426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854927,001,2024-07-02_14h44.57.136,5-33,2024.1.4,None,2024-07-02 14h45.02.086802 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-12-Per.wav,Speaker2,گوینده۲,,,,,,,,0,0,0,24,0,54,54,31,,,,,247.42460366600426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.4042409160029,247.42460366600426,247.42460366600426,247.42460366600426,247.42460366600426,247.42050879166734,247.42460366600426,247.42460366600426,249.04008095800236,Correct! صحیح است,53,55,2,1.6105727910035057,None,249.04415662500105,249.05572433300404,251.04040662500483,251.06259362499986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854927,001,2024-07-02_14h44.57.136,5-33,2024.1.4,None,2024-07-02 14h45.02.086802 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-16-Per.wav,Speaker4,گوینده۴,,,,,,,,0,0,0,24,0,55,55,75,,,,,251.06259362499986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.0412995000006,251.06259362499986,251.06259362499986,251.06259362499986,251.06259362499986,251.05611412466922,251.06259362499986,251.06259362499986,253.17515187500248,Correct! صحیح است,54,56,4,2.1037454580000485,None,253.17944170800183,253.19107020800584,255.17406004100485,255.19518679100293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854927,001,2024-07-02_14h44.57.136,5-33,2024.1.4,None,2024-07-02 14h45.02.086802 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-1-Per.wav,Speaker2,گوینده۲,,,,,,,,0,0,0,24,0,56,56,20,,,,,255.19518679100293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.17425412500597,255.19518679100293,255.19518679100293,255.19518679100293,255.19518679100293,255.1905166666659,255.19518679100293,255.19518679100293,256.9031369580043,Correct! صحیح است,55,57,2,1.7025273330000346,None,256.9072369580026,256.91880295800365,258.90428266600065,258.928757665999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854927,001,2024-07-02_14h44.57.136,5-33,2024.1.4,None,2024-07-02 14h45.02.086802 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-6-Per.wav,Speaker4,گوینده۴,,,,,,,,0,0,0,24,0,57,57,65,,,,,258.928757665999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.9047244579997,258.928757665999,258.928757665999,258.928757665999,258.928757665999,258.9369999993364,258.928757665999,258.928757665999,260.1795895410032,Correct! صحیح است,56,58,4,1.249089458004164,None,260.1836460830018,260.19479816600506,262.1810724160023,262.2068888330032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854927,001,2024-07-02_14h44.57.136,5-33,2024.1.4,None,2024-07-02 14h45.02.086802 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-4-Per.wav,Speaker3,گوینده۳,,,,,,,,0,0,0,24,0,58,58,43,,,,,262.2068888330032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.18161091599904,262.2068888330032,262.2068888330032,262.2068888330032,262.2068888330032,262.2133922913349,262.2068888330032,262.2068888330032,264.25843312500365,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,56,59,1,2.0457791670050938,None,264.2623332910007,264.2754006250034,266.2663910830015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854927,001,2024-07-02_14h44.57.136,5-33,2024.1.4,None,2024-07-02 14h45.02.086802 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-4-Per.wav,Speaker1,گوینده ۱,,,,,,,,0,0,0,24,0,59,59,13,,,,,266.2915290410019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.26707945800445,266.2915290410019,266.2915290410019,266.2915290410019,266.2915290410019,266.2995349163325,266.2915290410019,266.2915290410019,269.89295170800324,Correct! صحیح است,57,60,1,3.598479291998956,None,269.8931972909995,269.9044175000017,271.88985200000025,271.91326675000164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854927,001,2024-07-02_14h44.57.136,5-33,2024.1.4,None,2024-07-02 14h45.02.086802 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-2-Per.wav,Speaker1,گوینده ۱,,,,,,,,0,0,0,24,0,60,60,1,,,,,271.91326675000164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.8903845829991,271.91326675000164,271.91326675000164,271.91326675000164,271.91326675000164,271.92225412433663,271.91326675000164,271.91326675000164,274.03825045800477,Correct! صحیح است,58,61,1,2.123654750001151,None,274.0430223750009,274.05540254100197,276.0390415830043,276.0629415410003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854927,001,2024-07-02_14h44.57.136,5-33,2024.1.4,None,2024-07-02 14h45.02.086802 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-10-Per.wav,Speaker1,گوینده ۱,,,,,,,,0,0,0,24,0,61,61,9,,,,,276.0629415410003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.03999045800447,276.0629415410003,276.0629415410003,276.0629415410003,276.0629415410003,276.07130533333884,276.0629415410003,276.0629415410003,277.5646678750054,Correct! صحیح است,59,62,1,1.5000753329950385,None,277.5698457500039,277.5870843750017,279.57755945800454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854927,001,2024-07-02_14h44.57.136,5-33,2024.1.4,None,2024-07-02 14h45.02.086802 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-7-Per.wav,Speaker3,گوینده۳,,,,,,,,0,0,0,24,0,62,62,46,,,,,279.59936820800067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.5777522499993,279.59936820800067,279.59936820800067,279.59936820800067,279.59936820800067,279.5941732916656,279.59936820800067,279.59936820800067,281.06440566600213,Correct! صحیح است,60,63,3,1.4567740830025286,None,281.0683516249992,281.07768912500615,283.0653899579993,283.08580637500563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854927,001,2024-07-02_14h44.57.136,5-33,2024.1.4,None,2024-07-02 14h45.02.086802 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-12-Per.wav,Speaker4,گوینده۴,,,,,,,,0,0,0,24,0,63,63,71,,,,,283.08580637500563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.0655583330008,283.08580637500563,283.08580637500563,283.08580637500563,283.08580637500563,283.0818345416667,283.08580637500563,283.08580637500563,285.4963332500047,Correct! صحیح است,61,64,4,2.4005689159967005,None,285.50024716600456,285.5121297500009,287.5059894580045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854927,001,2024-07-02_14h44.57.136,5-33,2024.1.4,None,2024-07-02 14h45.02.086802 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-10-Per.wav,Speaker4,گوینده۴,,,,,,,,0,0,0,24,0,64,64,69,,,,,287.53222270800325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.50666812500276,287.53222270800325,287.53222270800325,287.53222270800325,287.53222270800325,287.5391319583364,287.53222270800325,287.53222270800325,289.9281462910003,Correct! صحیح است,62,65,4,2.3926366659943596,None,289.93206770800316,289.9431092080049,291.9300050830061,291.95066591600335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854927,001,2024-07-02_14h44.57.136,5-33,2024.1.4,None,2024-07-02 14h45.02.086802 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-9-Per.wav,Speaker2,گوینده۲,,,,,,,,0,0,0,24,0,65,65,28,,,,,291.95066591600335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.93018049999955,291.95066591600335,291.95066591600335,291.95066591600335,291.95066591600335,291.94634008266826,291.95066591600335,291.95066591600335,293.86764933300583,Correct! صحیح است,63,66,2,1.9134382920019561,None,293.8717563329992,293.8834951250028,295.8810073749992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854927,001,2024-07-02_14h44.57.136,5-33,2024.1.4,None,2024-07-02 14h45.02.086802 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-16-Per.wav,Speaker1,گوینده ۱,,,,,,,,0,0,0,24,0,66,66,15,,,,,295.90220587500517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.8812322080048,295.90220587500517,295.90220587500517,295.90220587500517,295.90220587500517,295.8976292076661,295.90220587500517,295.90220587500517,297.32844495800236,Correct! صحیح است,64,67,1,1.4207040830006008,None,297.3324642910011,297.3439499160013,299.33240308300446,299.35465820800164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854927,001,2024-07-02_14h44.57.136,5-33,2024.1.4,None,2024-07-02 14h45.02.086802 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-3-Per.wav,Speaker1,گوینده ۱,,,,,,,,0,0,0,24,0,67,67,2,,,,,299.35465820800164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.3326300830013,299.35465820800164,299.35465820800164,299.35465820800164,299.35465820800164,299.34875549967205,299.35465820800164,299.35465820800164,300.55909266600065,Correct! صحیح است,65,68,1,1.199349832997541,None,300.56310558300174,300.5741840410046,302.5667157909993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854927,001,2024-07-02_14h44.57.136,5-33,2024.1.4,None,2024-07-02 14h45.02.086802 +0900,
