SpeakerImage1,SpeakerImage2,SpeakerImage3,SpeakerImage4,TrainingSound,EnglishCorrectAnswer,PersianCorrectAnswer,TrialNumber,repeated_TrainingLoopGroup1.thisRepN,repeated_TrainingLoopGroup1.thisTrialN,repeated_TrainingLoopGroup1.thisN,repeated_TrainingLoopGroup1.thisIndex,TrainingLoopGroup1.thisRepN,TrainingLoopGroup1.thisTrialN,TrainingLoopGroup1.thisN,TrainingLoopGroup1.thisIndex,thisRow.t,notes,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,key_resp.started,GroupSelection.stopped,key_resp.keys,key_resp.rt,key_resp.duration,HeadphoneCheck.started,text_13.started,mouse.started,checkbox.started,HeadphoneCheck.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,Headphone_Used,Introduction.started,text_2.started,image.started,sound_8.started,text_4.started,text_2.stopped,image.stopped,text_4.stopped,image_7.started,sound_10.started,text_5.started,image_7.stopped,text_5.stopped,image_8.started,sound_12.started,text_6.started,image_8.stopped,text_6.stopped,image_9.started,sound_14.started,text_7.started,image_9.stopped,text_7.stopped,Introduction.stopped,Instructions.started,InstructionText.started,InstructionText.stopped,Instructions.stopped,InitializeExperiment.started,InitializeExperiment.stopped,TrainingGroup1.started,image_1.started,image_2.started,image_3.started,image_4.started,sound1.started,Instruction.started,ResponseKey.started,SessionNumberText.started,SessionNumberText.stopped,TrainingGroup1.stopped,feedbackText,correct_responses_group1,total_trials_group1,ResponseKey.keys,ResponseKey.rt,ResponseKey.duration,FeedbackRoutine1.started,FeedbackText.started,FeedbackRoutine1.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,0.00879933300166158,0.009125332999246893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,919019,001,2024-07-31_14h57.03.912,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-07-31 14h57.08.263570 +0900,
,,,,,,,,,,,,,,,,,,,,0.00914020799973514,0.014424500001041451,0.014424500001041451,3.7403776249993825,1,3.687331290999282,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,919019,001,2024-07-31_14h57.03.912,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-07-31 14h57.08.263570 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,3.740408875000867,3.751629165999475,0.0001663330003793817,3.751629165999475,5.571304416000203,[-0.026476578411405296],[-0.17209775967413443],[1],[0],[0],[1.8300949580007],['checkbox'],True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,919019,001,2024-07-31_14h57.03.912,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-07-31 14h57.08.263570 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.571452374999353,5.611335083001904,10.564657540999178,10.574965041665807,10.564657540999178,10.611624790999485,18.554894707998756,18.554894707998756,18.566041250000126,18.57156137466542,18.566041250000126,26.557310791002237,26.557310791002237,26.562474833001033,26.573977457668903,26.562474833001033,34.55732650000209,34.55732650000209,34.562676541001565,34.57399316666876,34.562676541001565,42.555682041002,42.555682041002,42.551116708000336,,,,,,,,,,,,,,,,,,,,,,,,,,,919019,001,2024-07-31_14h57.03.912,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-07-31 14h57.08.263570 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.551208249999036,42.567713208001805,43.64631729100074,43.5614131250004,,,,,,,,,,,,,,,,,,,,,,,919019,001,2024-07-31_14h57.03.912,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-07-31 14h57.08.263570 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.56142479100163,43.561556500000734,,,,,,,,,,,,,,,,,,,,,919019,001,2024-07-31_14h57.03.912,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-07-31 14h57.08.263570 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-13-Per.wav,Speaker2,گوینده۲,33,0,0,0,19,0,0,0,32,43.64631729100074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.61590141600027,43.64631729100074,43.64631729100074,43.64631729100074,43.64631729100074,43.64452216633557,43.64631729100074,43.64631729100074,43.64631729100074,45.64010925000184,48.69373308300055,نادرست! پاسخ صحیح گوینده۲ است,0,1,1,5.045135915999708,None,48.69418662500175,48.712200582998776,50.695233665999694,919019,001,2024-07-31_14h57.03.912,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-07-31 14h57.08.263570 +0900,
,,,,,,,,,,,,,,,,50.71962587500093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.69542849999925,50.71962587500093,50.71962587500093,50.71962587500093,50.71962587500093,50.728535499333276,50.71962587500093,50.71962587500093,50.71962587500093,,52.08356249999997,صحیح است,1,2,1,1.3549903339990124,None,52.087952249999944,52.09680925000066,,,,,,,,,
