thisRow.t,notes,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,key_resp.started,GroupSelection.stopped,key_resp.keys,HeadphoneCheck.started,text_13.started,mouse.started,checkbox.started,HeadphoneCheck.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,Headphone_Used,Introduction.started,text_2.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.008893584000361443,0.009239584000169998,,,,,,,,,,,,,,,,,,,,,372819,001,2024-07-21_11h16.25.348,5-36 ready-Persian trained,2024.1.5,None,2024-07-21 11h16.29.987563 +0900,
,,,,0.00925100000040402,0.013573999999607622,0.013573999999607622,0.8422859590000371,None,,,,,,,,,,,,,,,,372819,001,2024-07-21_11h16.25.348,5-36 ready-Persian trained,2024.1.5,None,2024-07-21 11h16.29.987563 +0900,
,,,,,,,,,0.8423287089999576,0.8523612919998413,5.795800007035723e-05,0.8523612919998413,3.376179124999908,[-0.2240325865580448],[0.002036659877800407],[1],[0],[0],[2.5332917919995452],[],False,,,372819,001,2024-07-21_11h16.25.348,5-36 ready-Persian trained,2024.1.5,None,2024-07-21 11h16.29.987563 +0900,
,,,,,,,,,,,,,,,,,,,,,,3.376328624999587,3.429810124999676,,,,,,,,
