SpeakerImage1,SpeakerImage2,SpeakerImage3,SpeakerImage4,TrainingSound,EnglishCorrectAnswer,PersianCorrectAnswer,TrainingLoopGroup1.thisRepN,TrainingLoopGroup1.thisTrialN,TrainingLoopGroup1.thisN,TrainingLoopGroup1.thisIndex,TrainingLoopGroup2.thisRepN,TrainingLoopGroup2.thisTrialN,TrainingLoopGroup2.thisN,TrainingLoopGroup2.thisIndex,Repeat_TrainingLoopGroup3.thisRepN,Repeat_TrainingLoopGroup3.thisTrialN,Repeat_TrainingLoopGroup3.thisN,Repeat_TrainingLoopGroup3.thisIndex,TrainingLoopGroup3.thisRepN,TrainingLoopGroup3.thisTrialN,TrainingLoopGroup3.thisN,TrainingLoopGroup3.thisIndex,thisRow.t,notes,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,key_resp.started,GroupSelection.stopped,key_resp.keys,key_resp.rt,key_resp.duration,Introduction.started,text_2.started,image.started,sound_7.started,text_4.started,text_2.stopped,sound_8.started,image.stopped,text_4.stopped,image_7.started,sound_9.started,text_5.started,sound_10.started,image_7.stopped,text_5.stopped,image_8.started,sound_11.started,text_6.started,sound_12.started,image_8.stopped,text_6.stopped,image_9.started,sound_13.started,text_7.started,sound_14.started,image_9.stopped,text_7.stopped,Introduction.stopped,Instructions.started,InstructionText.started,InstructionText.stopped,Instructions.stopped,InitializeExperiment.started,InitializeExperiment.stopped,TrainingGroup3.started,SpeakerPicture3.started,image_15.started,image_16.started,image_17.started,Sound3.started,Instruction3.started,Response3.started,TrainingGroup3.stopped,feedbackText,correct_responses_group3,total_trials_group3,Response3.keys,Response3.rt,Response3.duration,FeedbackRoutine3.started,FeedbackText3.started,FeedbackRoutine3.stopped,FeedbackText3.stopped,CheckAccuracy3.started,CheckAccuracy3.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-5-En.wav,Speaker2,گوینده۲,,,,,,,,,0,2,2,50,0,52,52,24,701.8513602499988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,701.8262372089994,701.8513602499988,701.8513602499988,701.8513602499988,701.8513602499988,701.8587089173329,701.8513602499988,701.8513602499988,703.1328450839992,Correct! صحیح است,0,426,2,1.2772144589998788,None,703.1368632089998,703.1481683339989,705.135947625,705.1584023750002,,,132303,001,2024-07-01_19h01.45.474,5-26,2024.1.4,None,2024-07-01 19h01.50.427866 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-9-En.wav,Speaker3,گوینده۳,,,,,,,,,0,2,2,50,0,53,53,48,705.1584023750002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,705.1368585839991,705.1584023750002,705.1584023750002,705.1584023750002,705.1584023750002,705.1680231253326,705.1584023750002,705.1584023750002,706.7974167920001,Correct! صحیح است,0,428,3,1.632020167000519,None,706.8012690420001,706.8126566669998,708.7987532089992,708.821822083999,,,132303,001,2024-07-01_19h01.45.474,5-26,2024.1.4,None,2024-07-01 19h01.50.427866 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-19-En.wav,Speaker4,گوینده۴,,,,,,,,,0,2,2,50,0,54,54,78,708.821822083999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,708.7989537920002,708.821822083999,708.821822083999,708.821822083999,708.821822083999,708.8151712916663,708.821822083999,708.821822083999,710.103417667,Correct! صحیح است,0,430,4,1.270887374999802,None,710.1072589169999,710.1206411249987,712.1075200839987,,,,132303,001,2024-07-01_19h01.45.474,5-26,2024.1.4,None,2024-07-01 19h01.50.427866 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-6-En.wav,Speaker4,گوینده۴,,,,,,,,,0,2,2,50,0,55,55,65,712.1302685840001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.1076937500002,712.1302685840001,712.1302685840001,712.1302685840001,712.1302685840001,712.1241355416662,712.1302685840001,712.1302685840001,714.1048482089991,Correct! صحیح است,0,432,4,1.973388749998776,None,714.1089557919986,714.1204399589988,716.103463292,716.1250013749996,,,132303,001,2024-07-01_19h01.45.474,5-26,2024.1.4,None,2024-07-01 19h01.50.427866 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-4-En.wav,Speaker1,گوینده ۱,,,,,,,,,0,2,2,50,0,56,56,13,716.1250013749996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,716.1036402499994,716.1250013749996,716.1250013749996,716.1250013749996,716.1250013749996,716.1197795836654,716.1250013749996,716.1250013749996,717.4744845839996,Correct! صحیح است,0,434,1,1.346134167000855,None,717.4784996669987,717.4898172089997,719.4851878749996,,,,132303,001,2024-07-01_19h01.45.474,5-26,2024.1.4,None,2024-07-01 19h01.50.427866 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-4-En.wav,Speaker4,گوینده۴,,,,,,,,,0,2,2,50,0,57,57,63,719.5125725419985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,719.4859576669987,719.5125725419985,719.5125725419985,719.5125725419985,719.5125725419985,719.5183555003318,719.5125725419985,719.5125725419985,720.9988848339999,Correct! صحیح است,0,436,4,1.4827612079989194,None,721.0029099169988,721.0142214169991,723.0034031670002,723.0265293339999,,,132303,001,2024-07-01_19h01.45.474,5-26,2024.1.4,None,2024-07-01 19h01.50.427866 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-14-En.wav,Speaker2,گوینده۲,,,,,,,,,0,2,2,50,0,58,58,33,723.0265293339999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,723.0044106249989,723.0265293339999,723.0265293339999,723.0265293339999,723.0265293339999,723.0354693753329,723.0265293339999,723.0265293339999,724.212277749999,Correct! صحیح است,0,438,2,1.1843441250002797,None,724.2160395840001,724.2272473749999,726.214666083999,726.2357175839988,,,132303,001,2024-07-01_19h01.45.474,5-26,2024.1.4,None,2024-07-01 19h01.50.427866 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-9-En.wav,Speaker4,گوینده۴,,,,,,,,,0,2,2,50,0,59,59,68,726.2357175839988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,726.2148455839997,726.2357175839988,726.2357175839988,726.2357175839988,726.2357175839988,726.2309535416664,726.2357175839988,726.2357175839988,727.8341377500001,Correct! صحیح است,0,440,4,1.5914109160003136,None,727.8391329999995,727.8524783339999,729.8429305419995,,,,132303,001,2024-07-01_19h01.45.474,5-26,2024.1.4,None,2024-07-01 19h01.50.427866 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-6-En.wav,Speaker1,گوینده ۱,,,,,,,,,0,2,2,50,0,60,60,5,729.864341167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,729.8431203339987,729.864341167,729.864341167,729.864341167,729.864341167,729.8595527916661,729.864341167,729.864341167,731.1285789590002,Correct! صحیح است,0,442,1,1.260946332999083,None,731.1325889589989,731.1438123749995,733.1336155419995,,,,132303,001,2024-07-01_19h01.45.474,5-26,2024.1.4,None,2024-07-01 19h01.50.427866 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-7-En.wav,Speaker3,گوینده۳,,,,,,,,,0,2,2,50,0,61,61,46,733.156854334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,733.1342318749994,733.156854334,733.156854334,733.156854334,733.156854334,733.1667423333333,733.156854334,733.156854334,734.4367270000002,Correct! صحیح است,0,444,3,1.2778156669992313,None,734.4404556249992,734.4513765840002,736.44361475,,,,132303,001,2024-07-01_19h01.45.474,5-26,2024.1.4,None,2024-07-01 19h01.50.427866 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-19-En.wav,Speaker2,گوینده۲,,,,,,,,,0,2,2,50,0,62,62,38,736.4650483339992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736.4437923749992,736.4650483339992,736.4650483339992,736.4650483339992,736.4650483339992,736.460247125666,736.4650483339992,736.4650483339992,737.4946628339985,Correct! صحیح است,0,446,2,1.0269363330007764,None,737.4986102919993,737.5098883339997,739.4956104169996,739.5174220419995,,,132303,001,2024-07-01_19h01.45.474,5-26,2024.1.4,None,2024-07-01 19h01.50.427866 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-6-En.wav,Speaker3,گوینده۳,,,,,,,,,0,2,2,50,0,63,63,45,739.5174220419995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,739.4958019589994,739.5174220419995,739.5174220419995,739.5174220419995,739.5174220419995,739.5118989586665,739.5174220419995,739.5174220419995,741.779235,Correct! صحیح است,0,448,3,2.259105625000302,None,741.7829949999996,741.7940747499997,743.7838613339991,743.808479416999,,,132303,001,2024-07-01_19h01.45.474,5-26,2024.1.4,None,2024-07-01 19h01.50.427866 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-3-En.wav,Speaker4,گوینده۴,,,,,,,,,0,2,2,50,0,64,64,62,743.808479416999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,743.7844459589996,743.808479416999,743.808479416999,743.808479416999,743.808479416999,743.8160859173317,743.808479416999,743.808479416999,745.9888549999996,Correct! صحیح است,0,450,4,2.17898433299888,None,745.9927644170002,746.0050219169989,747.9918731669986,748.012548499999,,,132303,001,2024-07-01_19h01.45.474,5-26,2024.1.4,None,2024-07-01 19h01.50.427866 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-1-En.wav,Speaker1,گوینده ۱,,,,,,,,,0,2,2,50,0,65,65,0,748.012548499999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,747.9920437499986,748.012548499999,748.012548499999,748.012548499999,748.012548499999,748.0082747086656,748.012548499999,748.012548499999,749.2576828749989,Correct! صحیح است,0,452,1,1.2344626670001162,None,749.2614880000001,749.2727605839991,751.259796291999,751.2807710420002,,,132303,001,2024-07-01_19h01.45.474,5-26,2024.1.4,None,2024-07-01 19h01.50.427866 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-3-En.wav,Speaker1,گوینده ۱,,,,,,,,,0,2,2,50,0,66,66,2,751.2807710420002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751.2600006249995,751.2807710420002,751.2807710420002,751.2807710420002,751.2807710420002,751.2761925006655,751.2807710420002,751.2807710420002,752.7833042089987,Correct! صحیح است,0,454,1,1.4891277500009892,None,752.7871219999997,752.7962117089992,754.7934455839986,,,,132303,001,2024-07-01_19h01.45.474,5-26,2024.1.4,None,2024-07-01 19h01.50.427866 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-12-En.wav,Speaker1,گوینده ۱,,,,,,,,,0,2,2,50,0,67,67,11,754.8178694589988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,754.7940873749994,754.8178694589988,754.8178694589988,754.8178694589988,754.8178694589988,754.8265914173321,754.8178694589988,754.8178694589988,756.0677667499986,Correct! صحیح است,0,456,1,1.2484795000000304,None,756.0727800839995,756.0845878749988,758.0739427919998,,,,132303,001,2024-07-01_19h01.45.474,5-26,2024.1.4,None,2024-07-01 19h01.50.427866 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-2-En.wav,Speaker1,گوینده ۱,,,,,,,,,0,2,2,50,0,68,68,1,758.0946008749997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,758.0740966249996,758.0946008749997,758.0946008749997,758.0946008749997,758.0946008749997,758.0905746256651,758.0946008749997,758.0946008749997,759.1327333339996,Correct! صحیح است,0,458,1,1.031432625000889,None,759.1365095000001,759.1477134589986,761.1348338339994,761.1559471669989,,,132303,001,2024-07-01_19h01.45.474,5-26,2024.1.4,None,2024-07-01 19h01.50.427866 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-8-En.wav,Speaker2,گوینده۲,,,,,,,,,0,2,2,50,0,69,69,27,761.1559471669989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,761.1350107090002,761.1559471669989,761.1559471669989,761.1559471669989,761.1559471669989,761.1511949166654,761.1559471669989,761.1559471669989,762.4722647919989,Correct! صحیح است,0,460,2,1.3130579579992627,None,762.4763090420001,762.4880990000001,764.483700499999,,,,132303,001,2024-07-01_19h01.45.474,5-26,2024.1.4,None,2024-07-01 19h01.50.427866 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-12-En.wav,Speaker3,گوینده۳,,,,,,,,,0,2,2,50,0,70,70,51,764.5039718749995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764.4838885419995,764.5039718749995,764.5039718749995,764.5039718749995,764.5039718749995,764.5003339166653,764.5039718749995,764.5039718749995,766.4713789999987,Correct! صحیح است,0,462,3,1.9618301249993237,None,766.4752876249986,766.4864249999991,768.469261541999,768.4923780839999,,,132303,001,2024-07-01_19h01.45.474,5-26,2024.1.4,None,2024-07-01 19h01.50.427866 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-5-En.wav,Speaker3,گوینده۳,,,,,,,,,0,2,2,50,0,71,71,44,768.4923780839999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,768.4694338339996,768.4923780839999,768.4923780839999,768.4923780839999,768.4923780839999,768.5023580833335,768.4923780839999,768.4923780839999,771.5124219589998,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,0,464,4,3.0174865839999256,None,771.5165747089995,771.5295641249995,773.5256551669991,,,,132303,001,2024-07-01_19h01.45.474,5-26,2024.1.4,None,2024-07-01 19h01.50.427866 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-20-En.wav,Speaker1,گوینده ۱,,,,,,,,,0,2,2,50,0,72,72,19,773.5485852499987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,773.5262385419992,773.5485852499987,773.5485852499987,773.5485852499987,773.5485852499987,773.5587774583332,773.5485852499987,773.5485852499987,777.9001652499992,Correct! صحیح است,0,466,1,4.343036915999619,None,777.9003711249989,777.9089914999986,779.8941429589995,779.915351833999,,,132303,001,2024-07-01_19h01.45.474,5-26,2024.1.4,None,2024-07-01 19h01.50.427866 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-17-En.wav,Speaker2,گوینده۲,,,,,,,,,0,2,2,50,0,73,73,36,779.915351833999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,779.8943383339993,779.915351833999,779.915351833999,779.915351833999,779.915351833999,779.9105822506665,779.915351833999,779.915351833999,783.8964042089992,Correct! صحیح است,0,468,2,3.9783797499985667,None,783.8965912089989,783.9077957499994,785.894480334,785.9192488749995,,,132303,001,2024-07-01_19h01.45.474,5-26,2024.1.4,None,2024-07-01 19h01.50.427866 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-9-En.wav,Speaker1,گوینده ۱,,,,,,,,,0,2,2,50,0,74,74,8,785.9192488749995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785.8954629169984,785.9192488749995,785.9192488749995,785.9192488749995,785.9192488749995,785.926531042333,785.9192488749995,785.9192488749995,788.903043667,Correct! صحیح است,0,470,1,2.97374758299884,None,788.90329475,788.9131526249985,790.9016426669987,790.9258914999991,,,132303,001,2024-07-01_19h01.45.474,5-26,2024.1.4,None,2024-07-01 19h01.50.427866 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-20-En.wav,Speaker2,گوینده۲,,,,,,,,,0,2,2,50,0,75,75,39,790.9258914999991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,790.9025225839996,790.9258914999991,790.9258914999991,790.9258914999991,790.9258914999991,790.9337386253324,790.9258914999991,790.9258914999991,792.0875532919999,Correct! صحیح است,0,472,2,1.1605835000009392,None,792.0913615419995,792.1023154590002,794.0874094589999,794.1086864999997,,,132303,001,2024-07-01_19h01.45.474,5-26,2024.1.4,None,2024-07-01 19h01.50.427866 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-16-En.wav,Speaker1,گوینده ۱,,,,,,,,,0,2,2,50,0,76,76,15,794.1086864999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794.0875996670002,794.1086864999997,794.1086864999997,794.1086864999997,794.1086864999997,794.1037094166661,794.1086864999997,794.1086864999997,795.9743419589995,Correct! صحیح است,0,474,1,1.8539640829985728,None,795.9782424169989,795.9894510839986,797.9755913339995,797.99717925,,,132303,001,2024-07-01_19h01.45.474,5-26,2024.1.4,None,2024-07-01 19h01.50.427866 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-19-En.wav,Speaker3,گوینده۳,,,,,,,,,0,2,2,50,0,77,77,58,797.99717925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,797.9757779169995,797.99717925,797.99717925,797.99717925,797.99717925,797.9919362506664,797.99717925,797.99717925,799.2865956669993,Correct! صحیح است,0,476,3,1.2800925409992487,None,799.290475333999,799.3019892089997,801.2936840000002,,,,132303,001,2024-07-01_19h01.45.474,5-26,2024.1.4,None,2024-07-01 19h01.50.427866 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-5-En.wav,Speaker4,گوینده۴,,,,,,,,,0,2,2,50,0,78,78,64,801.3170281249986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,801.2943116669994,801.3170281249986,801.3170281249986,801.3170281249986,801.3170281249986,801.3268504583325,801.3170281249986,801.3170281249986,802.9293006249991,Correct! صحیح است,0,478,4,1.6110579579999467,None,802.9332687089991,802.9447802499999,804.9273980419985,804.9487722919985,,,132303,001,2024-07-01_19h01.45.474,5-26,2024.1.4,None,2024-07-01 19h01.50.427866 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-18-En.wav,Speaker4,گوینده۴,,,,,,,,,0,2,2,50,0,79,79,77,804.9487722919985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,804.9275757919986,804.9487722919985,804.9487722919985,804.9487722919985,804.9487722919985,804.9438269586665,804.9487722919985,804.9487722919985,806.266953667,Correct! صحیح است,0,480,4,1.3131319999993138,None,806.2711289999988,806.2831295839987,808.2746911670001,,,,132303,001,2024-07-01_19h01.45.474,5-26,2024.1.4,None,2024-07-01 19h01.50.427866 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-11-En.wav,Speaker3,گوینده۳,,,,,,,,,0,2,2,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,808.2749668340002,808.2758730839996,132303,001,2024-07-01_19h01.45.474,5-26,2024.1.4,None,2024-07-01 19h01.50.427866 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-19-En.wav,Speaker1,گوینده ۱,,,,,,,,,0,3,3,67,0,0,0,18,808.317823292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,808.2962495840002,808.317823292,808.317823292,808.317823292,808.317823292,808.3245024999985,808.317823292,808.317823292,809.6570846670002,Correct! صحیح است,0,482,1,1.323370000000068,None,809.6613496669997,809.672788459,811.6630150419987,,,,132303,001,2024-07-01_19h01.45.474,5-26,2024.1.4,None,2024-07-01 19h01.50.427866 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-18-En.wav,Speaker3,گوینده۳,,,,,,,,,0,3,3,67,0,1,1,57,811.6873919589998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,811.6636462499991,811.6873919589998,811.6873919589998,811.6873919589998,811.6873919589998,811.696121583333,811.6873919589998,811.6873919589998,813.9632107919988,Correct! صحیح است,0,484,3,2.272726958999556,None,813.9683156249994,813.9815234170001,815.9680759589992,815.9927428339997,,,132303,001,2024-07-01_19h01.45.474,5-26,2024.1.4,None,2024-07-01 19h01.50.427866 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-18-En.wav,Speaker1,گوینده ۱,,,,,,,,,0,3,3,67,0,2,2,17,815.9927428339997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,815.9686855839991,815.9927428339997,815.9927428339997,815.9927428339997,815.9927428339997,816.0007670003329,815.9927428339997,815.9927428339997,817.2253194999994,Correct! صحیح است,0,486,1,1.2304457500013086,None,817.2292762919988,817.2406808340002,819.2234831249989,819.2449355419994,,,132303,001,2024-07-01_19h01.45.474,5-26,2024.1.4,None,2024-07-01 19h01.50.427866 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-5-En.wav,Speaker2,گوینده۲,,,,,,,,,0,3,3,67,0,3,3,24,819.2449355419994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,819.2236653749987,819.2449355419994,819.2449355419994,819.2449355419994,819.2449355419994,819.2399008336654,819.2449355419994,819.2449355419994,820.4266776669992,Correct! صحیح است,0,488,2,1.1763401250009338,None,820.4308042499997,820.4416409589994,822.4360722089987,,,,132303,001,2024-07-01_19h01.45.474,5-26,2024.1.4,None,2024-07-01 19h01.50.427866 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-15-En.wav,Speaker4,گوینده۴,,,,,,,,,0,3,3,67,0,4,4,74,822.4619075840001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822.4367494170001,822.4619075840001,822.4619075840001,822.4619075840001,822.4619075840001,822.4692488753321,822.4619075840001,822.4619075840001,824.6292004169991,Correct! صحیح است,0,490,4,2.1572784579984727,None,824.634031833999,824.6466490000003,826.6361574589992,,,,132303,001,2024-07-01_19h01.45.474,5-26,2024.1.4,None,2024-07-01 19h01.50.427866 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-17-En.wav,Speaker1,گوینده ۱,,,,,,,,,0,3,3,67,0,5,5,16,826.6573291249988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,826.6363201249987,826.6573291249988,826.6573291249988,826.6573291249988,826.6573291249988,826.6527876666662,826.6573291249988,826.6573291249988,827.9624265419989,Correct! صحیح است,0,492,1,1.2919900830002007,None,827.9665071250001,827.9750647919991,829.9635915419985,829.9871627920002,,,132303,001,2024-07-01_19h01.45.474,5-26,2024.1.4,None,2024-07-01 19h01.50.427866 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-20-En.wav,Speaker4,گوینده۴,,,,,,,,,0,3,3,67,0,6,6,79,829.9871627920002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,829.9642897089998,829.9871627920002,829.9871627920002,829.9871627920002,829.9871627920002,829.9958797503318,829.9871627920002,829.9871627920002,831.627773541999,Correct! صحیح است,0,494,4,1.6320737919995736,None,831.6315872089999,831.6428748749986,833.6363440419991,,,,132303,001,2024-07-01_19h01.45.474,5-26,2024.1.4,None,2024-07-01 19h01.50.427866 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-13-En.wav,Speaker4,گوینده۴,,,,,,,,,0,3,3,67,0,7,7,72,833.6608208749985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833.636941834,833.6608208749985,833.6608208749985,833.6608208749985,833.6608208749985,833.669527042332,833.6608208749985,833.6608208749985,835.3690988749986,Correct! صحیح است,0,496,4,1.6979526250015624,None,835.3734098339992,835.3847738339991,837.3806547089989,,,,132303,001,2024-07-01_19h01.45.474,5-26,2024.1.4,None,2024-07-01 19h01.50.427866 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-6-En.wav,Speaker2,گوینده۲,,,,,,,,,0,3,3,67,0,8,8,25,837.4066403749985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837.3814470839989,837.4066403749985,837.4066403749985,837.4066403749985,837.4066403749985,837.4137759173323,837.4066403749985,837.4066403749985,838.491409917,Correct! صحیح است,0,498,2,1.0828943329997855,None,838.4953141669994,838.5065839170002,840.4947047919995,840.5161518749992,,,132303,001,2024-07-01_19h01.45.474,5-26,2024.1.4,None,2024-07-01 19h01.50.427866 +0900,
