thisRow.t,notes,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,key_resp.started,GroupSelection.stopped,key_resp.keys,key_resp.rt,key_resp.duration,HeadphoneCheck.started,text_13.started,mouse.started,checkbox.started,HeadphoneCheck.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,Headphone_Used,Introduction.started,text_2.started,image.started,sound_8.started,text_4.started,text_2.stopped,image.stopped,text_4.stopped,image_7.started,sound_10.started,text_5.started,image_7.stopped,text_5.stopped,image_8.started,sound_12.started,text_6.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.008395916000154102,0.008794415998636396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715628,001,2024-07-31_12h11.07.073,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-07-31 12h11.12.380939 +0900,
,,,,0.008813708000161569,0.01425658299922361,0.01425658299922361,0.6377439579991915,1,0.5957680829997116,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715628,001,2024-07-31_12h11.07.073,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-07-31 12h11.12.380939 +0900,
,,,,,,,,,,,0.6377627499987284,0.644701666000401,0.0001082500002667075,0.644701666000401,1.8302099579996138,[0.0],[-0.18737270875763748],[1],[0],[0],[1.191846333000285],['checkbox'],True,,,,,,,,,,,,,,,,,715628,001,2024-07-31_12h11.07.073,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-07-31 12h11.12.380939 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,1.8303119579995837,1.8651688329991885,6.8242058329997235,6.834327666665801,6.8242058329997235,6.863650540999515,16.81291124999916,16.81291124999916,16.825719290998677,16.829577916665826,16.825719290998677,26.825447082999744,26.825447082999744,26.825447082999744,26.83021258266696,26.825447082999744,,,,,,,,
