thisRow.t,notes,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,key_resp.started,GroupSelection.stopped,key_resp.keys,key_resp.rt,key_resp.duration,HeadphoneCheck.started,text_13.started,mouse.started,checkbox.started,HeadphoneCheck.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,Headphone_Used,Introduction.started,text_2.started,image.started,sound_7.started,text_4.started,text_2.stopped,sound_8.started,image.stopped,text_4.stopped,image_7.started,sound_9.started,text_5.started,sound_10.started,image_7.stopped,text_5.stopped,image_8.started,sound_11.started,text_6.started,sound_12.started,image_8.stopped,text_6.stopped,image_9.started,sound_13.started,text_7.started,sound_14.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.00905883399900631,0.00969891699787695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553858,001,2024-07-23_14h05.43.370,5-32 ready-Group3 English Trained,2024.1.5,None,2024-07-23 14h05.48.189428 +0900,
,,,,0.009718916997371707,0.014150958999380236,0.014150958999380236,1.8509327089996077,3,1.795496541999455,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553858,001,2024-07-23_14h05.43.370,5-32 ready-Group3 English Trained,2024.1.5,None,2024-07-23 14h05.48.189428 +0900,
,,,,,,,,,,,1.8509683749980468,1.861964416999399,0.00018358300076215528,1.861964416999399,3.784190791997389,[-0.006109979633401222],[-0.19042769857433808],[1],[0],[0],[1.9323932499974035],['checkbox'],True,,,,,,,,,,,,,,,,,,,,,,,,,,553858,001,2024-07-23_14h05.43.370,5-32 ready-Group3 English Trained,2024.1.5,None,2024-07-23 14h05.48.189428 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,3.784313749998546,3.845718541997485,8.779917874999228,8.7870683336662,8.779917874999228,8.83873904199936,13.796396625665027,18.772914833996765,18.772914833996765,18.772914833996765,18.785283833665986,18.772914833996765,23.784003875666045,28.763462541999615,28.763462541999615,28.784698583996942,28.796185166666206,28.784698583996942,33.78582220866544,38.77845508399696,38.77845508399696,38.77845508399696,38.78818525066551,38.77845508399696,43.785921166665744,,,,,,,,
