SpeakerImage1,SpeakerImage2,SpeakerImage3,SpeakerImage4,TrainingSound,EnglishCorrectAnswer,PersianCorrectAnswer,SpeakerPhoto1,SpeakerPhoto2,SpeakerPhoto3,SpeakerPhoto4,TestingSound,EnglishCorrectResponse,PersianCorrectResponse,TrainingLoopGroup1.thisRepN,TrainingLoopGroup1.thisTrialN,TrainingLoopGroup1.thisN,TrainingLoopGroup1.thisIndex,TrainingLoopGroup2.thisRepN,TrainingLoopGroup2.thisTrialN,TrainingLoopGroup2.thisN,TrainingLoopGroup2.thisIndex,TrainingLoopGroup3.thisRepN,TrainingLoopGroup3.thisTrialN,TrainingLoopGroup3.thisN,TrainingLoopGroup3.thisIndex,testPhase1Loop.thisRepN,testPhase1Loop.thisTrialN,testPhase1Loop.thisN,testPhase1Loop.thisIndex,thisRow.t,notes,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,key_resp.started,GroupSelection.stopped,key_resp.keys,key_resp.rt,key_resp.duration,Introduction.started,text_2.started,image.started,sound_7.started,text_4.started,text_2.stopped,sound_8.started,image.stopped,text_4.stopped,image_7.started,sound_9.started,text_5.started,sound_10.started,image_7.stopped,text_5.stopped,image_8.started,sound_11.started,text_6.started,sound_12.started,image_8.stopped,text_6.stopped,image_9.started,sound_13.started,text_7.started,sound_14.started,image_9.stopped,text_7.stopped,Introduction.stopped,Instructions.started,InstructionText.started,InstructionText.stopped,Instructions.stopped,InitializeExperiment.started,InitializeExperiment.stopped,TrainingGroup2.started,image_11.started,SpeakerPicture2.started,image_5.started,image_6.started,Sound2.started,Instruction2.started,Response2.started,TrainingGroup2.stopped,feedbackText,Response2.keys,Response2.rt,Response2.duration,correct_responses,total_trials,FeedbackRoutine2.started,FeedbackText2.started,FeedbackText2.stopped,FeedbackRoutine2.stopped,TransitionRoutine.started,TransitionRoutine.stopped,nextRoutine,WelcomeTest.started,text_12.started,text_12.stopped,WelcomeTest.stopped,TestPhase1.started,test1_image1.started,test1_image2.started,test1_image3.started,test1_image4.started,test1_sound.started,text_3.started,test1_response_keyboard.started,TestPhase1.stopped,test1_response_keyboard.keys,test1_response_keyboard.rt,test1_response_keyboard.duration,test1_response,test1_image_file1,test1_image_file2,test1_image_file3,test1_image_file4,test1_sound_file,english_correct_answer,persian_correct_answer,participant,session,date,expName,psychopyVersion,frameRate,expStart,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-6-Per.wav,Speaker1,گوینده ۱,,,,,,,,,,,,0,15,15,5,,,,,,,,,136.3489663329965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.324526625016,136.3489663329965,136.3489663329965,136.3489663329965,136.3489663329965,136.35606504133517,136.3489663329965,136.3489663329965,141.17591950000497,Correct! صحیح است,1,4.823857875016984,None,0,16,141.17612316602026,141.18739908302086,143.19681158300955,143.1710752910003,,,,,,,,,,,,,,,,,,,,,,,,,,,,096785,001,2024-06-28_13h52.58.369,5-21,2024.1.4,None,2024-06-28 13h53.03.554316 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-16-Per.wav,Speaker4,گوینده۴,,,,,,,,,,,,0,16,16,75,,,,,,,,,143.19681158300955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.17158037499757,143.19681158300955,143.19681158300955,143.19681158300955,143.19681158300955,143.20347458334487,143.19681158300955,143.19681158300955,145.73673958302243,Correct! صحیح است,4,2.5316739580011927,None,0,17,145.74099874999956,145.7502403749968,147.76997491600923,147.74160054101958,,,,,,,,,,,,,,,,,,,,,,,,,,,,096785,001,2024-06-28_13h52.58.369,5-21,2024.1.4,None,2024-06-28 13h53.03.554316 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-13-Per.wav,Speaker1,گوینده ۱,,,,,,,,,,,,0,17,17,12,,,,,,,,,147.76997491600923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.7424233330239,147.76997491600923,147.76997491600923,147.76997491600923,147.76997491600923,147.7739816243489,147.76997491600923,147.76997491600923,151.40825312500237,Correct! صحیح است,1,3.6361683330032974,None,0,18,151.40850099999807,151.42044195800554,153.43612225001561,153.40899704099866,,,,,,,,,,,,,,,,,,,,,,,,,,,,096785,001,2024-06-28_13h52.58.369,5-21,2024.1.4,None,2024-06-28 13h53.03.554316 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-4-Per.wav,Speaker3,گوینده۳,,,,,,,,,,,,0,18,18,43,,,,,,,,,153.43612225001561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.4095816250192,153.43612225001561,153.43612225001561,153.43612225001561,153.43612225001561,153.44145404134957,153.43612225001561,153.43612225001561,156.90411766601028,Correct! صحیح است,3,3.4630756670085248,None,0,19,156.90790725001716,156.919437250006,,158.91646204100107,,,,,,,,,,,,,,,,,,,,,,,,,,,,096785,001,2024-06-28_13h52.58.369,5-21,2024.1.4,None,2024-06-28 13h53.03.554316 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-12-Per.wav,Speaker2,گوینده۲,,,,,,,,,,,,0,19,19,31,,,,,,,,,158.94267829100136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.9171307500219,158.94267829100136,158.94267829100136,158.94267829100136,158.94267829100136,158.9496477083381,158.94267829100136,158.94267829100136,162.97919320801157,Correct! صحیح است,2,4.033118541003205,None,0,20,162.97946595802205,162.9906477080076,,164.985179625015,,,,,,,,,,,,,,,,,,,,,,,,,,,,096785,001,2024-06-28_13h52.58.369,5-21,2024.1.4,None,2024-06-28 13h53.03.554316 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-2-Per.wav,Speaker1,گوینده ۱,,,,,,,,,,,,0,20,20,1,,,,,,,,,165.0134955829999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.9857600000105,165.0134955829999,165.0134955829999,165.0134955829999,165.0134955829999,165.01834633333107,165.0134955829999,165.0134955829999,169.15202170799603,Correct! صحیح است,1,4.125288749986794,None,0,21,169.1523114160227,169.16400562500348,171.1749360410031,171.15044900000794,,,,,,,,,,,,,,,,,,,,,,,,,,,,096785,001,2024-06-28_13h52.58.369,5-21,2024.1.4,None,2024-06-28 13h53.03.554316 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-4-Per.wav,Speaker2,گوینده۲,,,,,,,,,,,,0,21,21,23,,,,,,,,,171.1749360410031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.15099991601892,171.1749360410031,171.1749360410031,171.1749360410031,171.1749360410031,171.18282095835508,171.1749360410031,171.1749360410031,172.52545912499772,Correct! صحیح است,2,1.3444134999881499,None,0,22,172.52955912501784,172.54094537501805,,174.53112850000616,,,,,,,,,,,,,,,,,,,,,,,,,,,,096785,001,2024-06-28_13h52.58.369,5-21,2024.1.4,None,2024-06-28 13h53.03.554316 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-13-Per.wav,Speaker4,گوینده۴,,,,,,,,,,,,0,22,22,72,,,,,,,,,174.5555008329975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.53129966600682,174.5555008329975,174.5555008329975,174.5555008329975,174.5555008329975,174.5644245413501,174.5555008329975,174.5555008329975,176.2327142910217,Correct! صحیح است,4,1.6726189999899361,None,0,23,176.23645566601772,176.2477874160104,178.25514366599964,178.23263091599802,,,,,,,,,,,,,,,,,,,,,,,,,,,,096785,001,2024-06-28_13h52.58.369,5-21,2024.1.4,None,2024-06-28 13h53.03.554316 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-17-Per.wav,Speaker2,گوینده۲,,,,,,,,,,,,0,23,23,36,,,,,,,,,178.25514366599964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.23279766601627,178.25514366599964,178.25514366599964,178.25514366599964,178.25514366599964,178.24903554167057,178.25514366599964,178.25514366599964,179.88242808301584,Correct! صحیح است,2,1.6211900830094237,None,0,24,179.8861784580222,179.89761095799622,181.90692829102045,181.88395975000458,,,,,,,,,,,,,,,,,,,,,,,,,,,,096785,001,2024-06-28_13h52.58.369,5-21,2024.1.4,None,2024-06-28 13h53.03.554316 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-19-Per.wav,Speaker2,گوینده۲,,,,,,,,,,,,0,24,24,38,,,,,,,,,181.90692829102045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.88418633301626,181.90692829102045,181.90692829102045,181.90692829102045,181.90692829102045,181.91701212433014,181.90692829102045,181.90692829102045,182.9407871250005,Correct! صحیح است,2,1.0287810830050148,None,0,25,182.94559524999931,182.96370000002207,,184.95733016601298,,,,,,,,,,,,,,,,,,,,,,,,,,,,096785,001,2024-06-28_13h52.58.369,5-21,2024.1.4,None,2024-06-28 13h53.03.554316 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-9-Per.wav,Speaker2,گوینده۲,,,,,,,,,,,,0,25,25,28,,,,,,,,,184.98143091599923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.95750533300452,184.98143091599923,184.98143091599923,184.98143091599923,184.98143091599923,184.9906261243528,184.98143091599923,184.98143091599923,186.03038320800988,Correct! صحیح است,2,1.044565624993993,None,0,26,186.03499050001847,186.04754483301076,,188.03559229100938,,,,,,,,,,,,,,,,,,,,,,,,,,,,096785,001,2024-06-28_13h52.58.369,5-21,2024.1.4,None,2024-06-28 13h53.03.554316 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-2-Per.wav,Speaker4,گوینده۴,,,,,,,,,,,,0,26,26,61,,,,,,,,,188.0616494580172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.0362218329974,188.0616494580172,188.0616494580172,188.0616494580172,188.0616494580172,188.0687624993521,188.0616494580172,188.0616494580172,189.47020541600068,Correct! صحیح است,4,1.4050041250011418,None,0,27,189.47401841601823,189.4852083750011,191.49271312501514,191.4692206250038,,,,,,,,,,,,,,,,,,,,,,,,,,,,096785,001,2024-06-28_13h52.58.369,5-21,2024.1.4,None,2024-06-28 13h53.03.554316 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-2-Per.wav,Speaker3,گوینده۳,,,,,,,,,,,,0,27,27,41,,,,,,,,,191.49271312501514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.46938333302387,191.49271312501514,191.49271312501514,191.49271312501514,191.49271312501514,191.50236437435575,191.49271312501514,191.49271312501514,194.44873200001894,Correct! صحیح است,3,2.954932208027458,None,0,28,194.4524797500053,194.46406325002317,196.47322241601069,196.450671041006,,,,,,,,,,,,,,,,,,,,,,,,,,,,096785,001,2024-06-28_13h52.58.369,5-21,2024.1.4,None,2024-06-28 13h53.03.554316 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-6-Per.wav,Speaker4,گوینده۴,,,,,,,,,,,,0,28,28,65,,,,,,,,,196.47322241601069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.45083995800815,196.47322241601069,196.47322241601069,196.47322241601069,196.47322241601069,196.48377795835455,196.47322241601069,196.47322241601069,197.66334154101787,Correct! صحیح است,4,1.1890908329805825,None,0,29,197.6671730829985,197.6785610000079,199.68952458302374,199.66514387499774,,,,,,,,,,,,,,,,,,,,,,,,,,,,096785,001,2024-06-28_13h52.58.369,5-21,2024.1.4,None,2024-06-28 13h53.03.554316 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-14-Per.wav,Speaker3,گوینده۳,,,,,,,,,,,,0,29,29,53,,,,,,,,,199.68952458302374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.66530783299822,199.68952458302374,199.68952458302374,199.68952458302374,199.68952458302374,199.69819633334606,199.68952458302374,199.68952458302374,201.04360329100746,Correct! صحیح است,3,1.3449773330066819,None,0,30,201.04785029101186,201.05930895800702,,203.05312854101066,,,,,,,,,,,,,,,,,,,,,,,,,,,,096785,001,2024-06-28_13h52.58.369,5-21,2024.1.4,None,2024-06-28 13h53.03.554316 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-20-Per.wav,Speaker3,گوینده۳,,,,,,,,,,,,0,30,30,59,,,,,,,,,203.07902670800104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.0537600000098,203.07902670800104,203.07902670800104,203.07902670800104,203.07902670800104,203.08628508332964,203.07902670800104,203.07902670800104,205.21366704101092,Correct! صحیح است,3,2.1259162909991574,None,0,31,205.21757137501845,205.22903966601007,207.23842187502305,207.21544579102192,,,,,,,,,,,,,,,,,,,,,,,,,,,,096785,001,2024-06-28_13h52.58.369,5-21,2024.1.4,None,2024-06-28 13h53.03.554316 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-7-Per.wav,Speaker2,گوینده۲,,,,,,,,,,,,0,31,31,26,,,,,,,,,207.23842187502305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.215614500019,207.23842187502305,207.23842187502305,207.23842187502305,207.23842187502305,207.2485121663563,207.23842187502305,207.23842187502305,208.5517522500013,Correct! صحیح است,2,1.3047694169799797,None,0,32,208.55600212499849,208.56526445801137,210.5739420830214,210.54997433300014,,,,,,,,,,,,,,,,,,,,,,,,,,,,096785,001,2024-06-28_13h52.58.369,5-21,2024.1.4,None,2024-06-28 13h53.03.554316 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-18-Per.wav,Speaker3,گوینده۳,,,,,,,,,,,,0,32,32,57,,,,,,,,,210.5739420830214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.550558500021,210.5739420830214,210.5739420830214,210.5739420830214,210.5739420830214,210.58231866634065,210.5739420830214,210.5739420830214,211.79053350002505,Correct! صحیح است,3,1.2128130839846563,None,0,33,211.79479037501733,211.80607291602064,213.81269670801703,213.7899123330135,,,,,,,,,,,,,,,,,,,,,,,,,,,,096785,001,2024-06-28_13h52.58.369,5-21,2024.1.4,None,2024-06-28 13h53.03.554316 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-3-Per.wav,Speaker2,گوینده۲,,,,,,,,,,,,0,33,33,22,,,,,,,,,213.81269670801703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.79007791599724,213.81269670801703,213.81269670801703,213.81269670801703,213.81269670801703,213.80634599968133,213.81269670801703,213.81269670801703,215.11103741600527,Correct! صحیح است,2,1.2887261669966392,None,0,34,215.11479849999887,215.12403558302321,,217.11538633299642,,,,,,,,,,,,,,,,,,,,,,,,,,,,096785,001,2024-06-28_13h52.58.369,5-21,2024.1.4,None,2024-06-28 13h53.03.554316 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-3-Per.wav,Speaker3,گوینده۳,,,,,,,,,,,,0,34,34,42,,,,,,,,,217.13776220800355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.11556850001216,217.13776220800355,217.13776220800355,217.13776220800355,217.13776220800355,217.1320242076802,217.13776220800355,217.13776220800355,218.53307504102122,Correct! صحیح است,3,1.3923769169778097,None,0,35,218.53771720800432,218.55063104099827,,220.54147237501456,,,,,,,,,,,,,,,,,,,,,,,,,,,,096785,001,2024-06-28_13h52.58.369,5-21,2024.1.4,None,2024-06-28 13h53.03.554316 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-15-Per.wav,Speaker4,گوینده۴,,,,,,,,,,,,0,35,35,74,,,,,,,,,220.56767729102285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.54223537500366,220.56767729102285,220.56767729102285,220.56767729102285,220.56767729102285,220.57464841634697,220.56767729102285,220.56767729102285,221.8710372080095,Correct! صحیح است,4,1.2975607500120532,None,0,36,221.87510058301268,221.88660408300348,223.89755150000565,223.87346304100356,,,,,,,,,,,,,,,,,,,,,,,,,,,,096785,001,2024-06-28_13h52.58.369,5-21,2024.1.4,None,2024-06-28 13h53.03.554316 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-9-Per.wav,Speaker3,گوینده۳,,,,,,,,,,,,0,36,36,48,,,,,,,,,223.89755150000565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.87369287500042,223.89755150000565,223.89755150000565,223.89755150000565,223.89755150000565,223.9064734163481,223.89755150000565,223.89755150000565,225.18225670800894,Correct! صحیح است,3,1.2825309170002583,None,0,37,225.18605716602178,225.1975582500163,,227.1870066249976,,,,,,,,,,,,,,,,,,,,,,,,,,,,096785,001,2024-06-28_13h52.58.369,5-21,2024.1.4,None,2024-06-28 13h53.03.554316 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-8-Per.wav,Speaker4,گوینده۴,,,,,,,,,,,,0,37,37,67,,,,,,,,,227.21006845802185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.18720916600432,227.21006845802185,227.21006845802185,227.21006845802185,227.21006845802185,227.20363533267326,227.21006845802185,227.21006845802185,228.60599900002126,Correct! صحیح است,4,1.3849718749988824,None,0,38,228.61013191600796,228.61922849999974,230.63615150001715,230.60985466602142,,,,,,,,,,,,,,,,,,,,,,,,,,,,096785,001,2024-06-28_13h52.58.369,5-21,2024.1.4,None,2024-06-28 13h53.03.554316 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-7-Per.wav,Speaker4,گوینده۴,,,,,,,,,,,,0,38,38,66,,,,,,,,,230.63615150001715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.61050745801185,230.63615150001715,230.63615150001715,230.63615150001715,230.63615150001715,230.6421747493519,230.63615150001715,230.63615150001715,231.62332691601478,Correct! صحیح است,4,0.9803906250162981,None,0,39,231.62731195800006,231.6383207500039,233.64946408302058,233.62562070801505,,,,,,,,,,,,,,,,,,,,,,,,,,,,096785,001,2024-06-28_13h52.58.369,5-21,2024.1.4,None,2024-06-28 13h53.03.554316 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-20-Per.wav,Speaker2,گوینده۲,,,,,,,,,,,,0,39,39,39,,,,,,,,,233.64946408302058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.6261562500149,233.64946408302058,233.64946408302058,233.64946408302058,233.64946408302058,233.65795508333446,233.64946408302058,233.64946408302058,235.12408966600196,Correct! صحیح است,2,1.4702621250180528,None,0,40,235.1280182080227,235.13924791599857,,237.1326004160219,,,,,,,,,,,,,,,,,,,,,,,,,,,,096785,001,2024-06-28_13h52.58.369,5-21,2024.1.4,None,2024-06-28 13h53.03.554316 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-7-Per.wav,Speaker1,گوینده ۱,,,,,,,,,,,,0,40,40,6,,,,,,,,,237.15765820801607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.13332083300338,237.15765820801607,237.15765820801607,237.15765820801607,237.15765820801607,237.16576083334127,237.15765820801607,237.15765820801607,238.59741091600154,Correct! صحیح است,1,1.4385465839877725,None,0,41,238.60114125002292,238.61284470799728,240.62037204101216,240.59693741600495,,,,,,,,,,,,,,,,,,,,,,,,,,,,096785,001,2024-06-28_13h52.58.369,5-21,2024.1.4,None,2024-06-28 13h53.03.554316 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-1-Per.wav,Speaker2,گوینده۲,,,,,,,,,,,,0,41,41,20,,,,,,,,,240.62037204101216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.5971034160175,240.62037204101216,240.62037204101216,240.62037204101216,240.62037204101216,240.63000362434155,240.62037204101216,240.62037204101216,241.81391300001997,Correct! صحیح است,2,1.1866443750041071,None,0,42,241.81776454101782,241.8265729160048,243.83570808300283,243.81121383301797,,,,,,,,,,,,,,,,,,,,,,,,,,,,096785,001,2024-06-28_13h52.58.369,5-21,2024.1.4,None,2024-06-28 13h53.03.554316 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-5-Per.wav,Speaker3,گوینده۳,,,,,,,,,,,,0,42,42,44,,,,,,,,,243.83570808300283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.81209258301533,243.83570808300283,243.83570808300283,243.83570808300283,243.83570808300283,243.84377233335596,243.83570808300283,243.83570808300283,245.13112237502355,Correct! صحیح است,3,1.285872374981409,None,0,43,245.13492904099985,245.14668925001752,247.15665637500933,247.1320287080016,,,,,,,,,,,,,,,,,,,,,,,,,,,,096785,001,2024-06-28_13h52.58.369,5-21,2024.1.4,None,2024-06-28 13h53.03.554316 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-10-Per.wav,Speaker4,گوینده۴,,,,,,,,,,,,0,43,43,69,,,,,,,,,247.15665637500933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.13219720800407,247.15665637500933,247.15665637500933,247.15665637500933,247.15665637500933,247.16510962433728,247.15665637500933,247.15665637500933,248.57049166600336,Correct! صحیح است,4,1.4050655419996474,None,0,44,248.57431050000014,248.58271170800435,250.5970693330164,250.57290491601452,,,,,,,,,,,,,,,,,,,,,,,,,,,,096785,001,2024-06-28_13h52.58.369,5-21,2024.1.4,None,2024-06-28 13h53.03.554316 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-19-Per.wav,Speaker4,گوینده۴,,,,,,,,,,,,0,44,44,78,,,,,,,,,250.5970693330164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.57307091599796,250.5970693330164,250.5970693330164,250.5970693330164,250.5970693330164,250.60599737434728,250.5970693330164,250.5970693330164,251.56932204100303,Correct! صحیح است,4,0.9577384170261212,None,0,45,251.57312016602373,251.58488354101428,253.5946250410052,253.570175166009,,,,,,,,,,,,,,,,,,,,,,,,,,,,096785,001,2024-06-28_13h52.58.369,5-21,2024.1.4,None,2024-06-28 13h53.03.554316 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-11-Per.wav,Speaker4,گوینده۴,,,,,,,,,,,,0,45,45,70,,,,,,,,,253.5946250410052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.5703674160177,253.5946250410052,253.5946250410052,253.5946250410052,253.5946250410052,253.6032330833337,253.5946250410052,253.5946250410052,254.65848883299623,Correct! صحیح است,4,1.0615417920053005,None,0,46,254.66245720800362,254.6737582500209,,256.66738212501514,,,,,,,,,,,,,,,,,,,,,,,,,,,,096785,001,2024-06-28_13h52.58.369,5-21,2024.1.4,None,2024-06-28 13h53.03.554316 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-13-Per.wav,Speaker3,گوینده۳,,,,,,,,,,,,0,46,46,52,,,,,,,,,256.6944636660046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.66788670801907,256.6944636660046,256.6944636660046,256.6944636660046,256.6944636660046,256.7005557083544,256.6944636660046,256.6944636660046,257.7455293330131,Correct! صحیح است,3,1.0478422080050223,None,0,47,257.7493289160193,257.76050629100064,259.7689349160064,259.74533108301694,,,,,,,,,,,,,,,,,,,,,,,,,,,,096785,001,2024-06-28_13h52.58.369,5-21,2024.1.4,None,2024-06-28 13h53.03.554316 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-11-Per.wav,Speaker1,گوینده ۱,,,,,,,,,,,,0,47,47,10,,,,,,,,,259.7689349160064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.74549575001583,259.7689349160064,259.7689349160064,259.7689349160064,259.7689349160064,259.77840304133906,259.7689349160064,259.7689349160064,260.88001916601206,Correct! صحیح است,1,1.107388375006849,None,0,48,260.88404525001533,260.89734408300137,262.90490333302296,262.8821332080115,,,,,,,,,,,,,,,,,,,,,,,,,,,,096785,001,2024-06-28_13h52.58.369,5-21,2024.1.4,None,2024-06-28 13h53.03.554316 +0900,
