SpeakerImage1,SpeakerImage2,SpeakerImage3,SpeakerImage4,TrainingSound,EnglishCorrectAnswer,PersianCorrectAnswer,repeated_TrainingLoopGroup3.thisRepN,repeated_TrainingLoopGroup3.thisTrialN,repeated_TrainingLoopGroup3.thisN,repeated_TrainingLoopGroup3.thisIndex,TrainingLoopGroup3.thisRepN,TrainingLoopGroup3.thisTrialN,TrainingLoopGroup3.thisN,TrainingLoopGroup3.thisIndex,thisRow.t,notes,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,key_resp.started,GroupSelection.stopped,key_resp.keys,key_resp.rt,key_resp.duration,HeadphoneCheck.started,text_13.started,mouse.started,checkbox.started,HeadphoneCheck.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,Headphone_Used,Introduction.started,text_2.started,image.started,sound_7.started,text_4.started,text_2.stopped,image.stopped,text_4.stopped,image_7.started,sound_9.started,text_5.started,image_7.stopped,text_5.stopped,image_8.started,sound_11.started,text_6.started,image_8.stopped,text_6.stopped,image_9.started,sound_13.started,text_7.started,image_9.stopped,text_7.stopped,Introduction.stopped,Instructions.started,InstructionText.started,InstructionText.stopped,Instructions.stopped,InitializeExperiment.started,InitializeExperiment.stopped,TrainingGroup3.started,SpeakerPicture3.started,image_15.started,image_16.started,image_17.started,Sound3.started,Instruction3.started,Response3.started,SessionNumberText.started,TrainingGroup3.stopped,feedbackText,correct_responses_group3,total_trials_group3,Response3.keys,Response3.rt,Response3.duration,FeedbackRoutine3.started,FeedbackText3.started,FeedbackText3.stopped,FeedbackRoutine3.stopped,Break.started,Break.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.time,mouse_3.clicked_name,Proceed_Break,break_message.started,checkbox3.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-2-En.wav,Speaker4,گوینده۴,0,0,0,62,0,14,14,61,104.97966320899832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.96033224999883,104.97966320899832,104.97966320899832,104.97966320899832,104.97966320899832,104.97621695866498,104.97966320899832,104.97966320899832,104.97966320899832,105.33399558399833,Incorrect! The correct answer is Speaker4.,0,1,1,0.3515278329996363,None,105.33800370899917,105.35055045899935,107.35426112499954,107.33508474999871,107.33509424999829,107.33522249999987,[],[],[],[],[],[],[],False,,,872394,001,2024-08-04_10h51.00.753,5-32 ready-Group3 English Trained,2024.1.5,None,2024-08-04 10h51.05.300633 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-9-En.wav,Speaker4,گوینده۴,0,0,0,62,0,15,15,68,107.35426112499954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.33564145899982,107.35426112499954,107.35426112499954,107.35426112499954,107.35426112499954,107.35149500066497,107.35426112499954,107.35426112499954,107.35426112499954,107.5461403749996,Incorrect! The correct answer is Speaker4.,0,1,1,0.18084087500028545,None,107.55012599999827,107.55694754199976,109.56328499999836,109.54552762499952,109.54554029199971,109.54566083399914,[],[],[],[],[],[],[],False,,,872394,001,2024-08-04_10h51.00.753,5-32 ready-Group3 English Trained,2024.1.5,None,2024-08-04 10h51.05.300633 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-3-En.wav,Speaker3,گوینده۳,0,0,0,62,0,16,16,42,109.56328499999836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.54606183399846,109.56328499999836,109.56328499999836,109.56328499999836,109.56328499999836,109.561978791666,109.56328499999836,109.56328499999836,109.56328499999836,109.85077679199821,Incorrect! The correct answer is Speaker3.,0,1,1,0.282918916998824,None,109.8549719169987,109.86613533399941,111.86910195899873,111.84879195899885,111.84880466699906,111.84892204199969,[],[],[],[],[],[],[],False,,,872394,001,2024-08-04_10h51.00.753,5-32 ready-Group3 English Trained,2024.1.5,None,2024-08-04 10h51.05.300633 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-1-En.wav,Speaker3,گوینده۳,0,0,0,62,0,17,17,40,111.86910195899873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.84939474999919,111.86910195899873,111.86910195899873,111.86910195899873,111.86910195899873,111.86522016666665,111.86910195899873,111.86910195899873,111.86910195899873,112.19535420899956,Incorrect! The correct answer is Speaker3.,0,1,1,0.32343170900094265,None,112.19955333399957,112.20633041699875,,114.20244974999878,114.20245879199865,114.20257241699983,[],[],[],[],[],[],[],False,,,872394,001,2024-08-04_10h51.00.753,5-32 ready-Group3 English Trained,2024.1.5,None,2024-08-04 10h51.05.300633 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-6-En.wav,Speaker2,گوینده۲,0,0,0,62,0,18,18,25,114.22271091699986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.20302945899857,114.22271091699986,114.22271091699986,114.22271091699986,114.22271091699986,114.21907662566652,114.22271091699986,114.22271091699986,114.22271091699986,114.46750037499987,Incorrect! The correct answer is Speaker2.,0,1,1,0.24358591599957435,None,114.47140904199841,114.48307320899949,116.48986962499839,116.46909979199881,116.46910754199962,116.46920637499898,[],[],[],[],[],[],[],False,,,872394,001,2024-08-04_10h51.00.753,5-32 ready-Group3 English Trained,2024.1.5,None,2024-08-04 10h51.05.300633 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-8-En.wav,Speaker4,گوینده۴,0,0,0,62,0,19,19,67,116.48986962499839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.46959529199921,116.48986962499839,116.48986962499839,116.48986962499839,116.48986962499839,116.48552983366632,116.48986962499839,116.48986962499839,116.48986962499839,116.80728949999866,Incorrect! The correct answer is Speaker4.,0,1,1,0.31542520800030616,None,116.81142370899943,116.82274391699866,118.82523429199864,118.80628270899979,118.8062966669986,118.80640308399961,[],[],[],[],[],[],[],False,,,872394,001,2024-08-04_10h51.00.753,5-32 ready-Group3 English Trained,2024.1.5,None,2024-08-04 10h51.05.300633 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-20-En.wav,Speaker2,گوینده۲,0,0,0,62,0,20,20,39,118.82523429199864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.80679679199966,118.82523429199864,118.82523429199864,118.82523429199864,118.82523429199864,118.82276358366495,118.82523429199864,118.82523429199864,118.82523429199864,119.11380754199854,Incorrect! The correct answer is Speaker2.,0,1,1,0.2778395000004821,None,119.11768645899974,119.12843712499853,121.13648224999997,121.11564208399977,121.11567787499916,121.11625424999875,[],[],[],[],[],[],[],False,,,872394,001,2024-08-04_10h51.00.753,5-32 ready-Group3 English Trained,2024.1.5,None,2024-08-04 10h51.05.300633 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-19-En.wav,Speaker2,گوینده۲,0,0,0,62,0,21,21,38,121.13648224999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.11775420899903,121.13648224999997,121.13648224999997,121.13648224999997,121.13648224999997,121.13136358366525,121.13648224999997,121.13648224999997,121.13648224999997,122.32480416699946,Incorrect! The correct answer is Speaker2.,0,1,1,1.1870085000009567,None,122.3289550419995,122.33538849999968,124.35055212499901,124.32809658399856,124.32812258399827,124.32860329199866,[],[],[],[],[],[],[],False,,,872394,001,2024-08-04_10h51.00.753,5-32 ready-Group3 English Trained,2024.1.5,None,2024-08-04 10h51.05.300633 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-11-En.wav,Speaker3,گوینده۳,0,0,0,62,0,22,22,50,124.35055212499901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.33021479199851,124.35055212499901,124.35055212499901,124.35055212499901,124.35055212499901,124.34397237566579,124.35055212499901,124.35055212499901,124.35055212499901,126.37444783399951,Incorrect! The correct answer is Speaker3.,0,1,1,2.0149207079994085,None,126.37836291699932,126.38735212499887,128.39463974999853,128.37558999999965,128.3755997499993,128.37570787499862,[],[],[],[],[],[],[],False,,,872394,001,2024-08-04_10h51.00.753,5-32 ready-Group3 English Trained,2024.1.5,None,2024-08-04 10h51.05.300633 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-20-En.wav,Speaker3,گوینده۳,0,0,0,62,0,23,23,59,128.39463974999853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.37614158399992,128.39463974999853,128.39463974999853,128.39463974999853,128.39463974999853,128.3920141666661,128.39463974999853,128.39463974999853,128.39463974999853,129.31681933399886,Incorrect! The correct answer is Speaker3.,0,1,1,0.9145557499996357,None,129.3210621249982,129.3249098339984,131.33535983399997,131.3145487089987,131.31458745899909,131.31514587499987,[],[],[],[],[],[],[],False,,,872394,001,2024-08-04_10h51.00.753,5-32 ready-Group3 English Trained,2024.1.5,None,2024-08-04 10h51.05.300633 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-13-En.wav,Speaker2,گوینده۲,0,0,0,62,0,24,24,32,131.33535983399997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.31614512499982,131.33535983399997,131.33535983399997,131.33535983399997,131.33535983399997,131.33040450066645,131.33535983399997,131.33535983399997,131.33535983399997,131.66394099999889,Incorrect! The correct answer is Speaker2.,0,1,1,0.3200389579997136,None,131.66783133399986,131.67863874999966,133.6826147089996,133.6637656669991,133.6637781669997,133.66389029199854,[],[],[],[],[],[],[],False,,,872394,001,2024-08-04_10h51.00.753,5-32 ready-Group3 English Trained,2024.1.5,None,2024-08-04 10h51.05.300633 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-1-En.wav,Speaker2,گوینده۲,0,0,0,62,0,25,25,20,133.6826147089996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.66431874999944,133.6826147089996,133.6826147089996,133.6826147089996,133.6826147089996,133.6802393756664,133.6826147089996,133.6826147089996,133.6826147089996,133.87432912499935,Incorrect! The correct answer is Speaker2.,0,1,1,0.18966283400004613,None,133.87804266699823,133.8841978749988,135.8935429589983,135.87105687499934,135.8710657089996,135.87117637499978,[],[],[],[],[],[],[],False,,,872394,001,2024-08-04_10h51.00.753,5-32 ready-Group3 English Trained,2024.1.5,None,2024-08-04 10h51.05.300633 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-7-En.wav,Speaker2,گوینده۲,0,0,0,62,0,26,26,26,135.8935429589983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.87229870899864,135.8935429589983,135.8935429589983,135.8935429589983,135.8935429589983,135.88740450066533,135.8935429589983,135.8935429589983,135.8935429589983,136.12565308399826,Incorrect! The correct answer is Speaker2.,0,1,1,0.22506154099937703,None,136.13010504199883,136.13338249999833,138.14667491699947,138.12757916699957,138.1275872089991,138.12768937499823,[],[],[],[],[],[],[],False,,,872394,001,2024-08-04_10h51.00.753,5-32 ready-Group3 English Trained,2024.1.5,None,2024-08-04 10h51.05.300633 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-15-En.wav,Speaker3,گوینده۳,0,0,0,62,0,27,27,54,138.14667491699947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.12808733399834,138.14667491699947,138.14667491699947,138.14667491699947,138.14667491699947,138.14404929166656,138.14667491699947,138.14667491699947,138.14667491699947,138.34222916699946,Incorrect! The correct answer is Speaker3.,0,1,1,0.19160412499877566,None,138.34621412499837,138.3573129589986,,140.35383370899945,140.35388270899966,140.35425999999825,[],[],[],[],[],[],[],False,,,872394,001,2024-08-04_10h51.00.753,5-32 ready-Group3 English Trained,2024.1.5,None,2024-08-04 10h51.05.300633 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-11-En.wav,Speaker2,گوینده۲,0,0,0,62,0,28,28,30,140.3776061669996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.355583999999,140.3776061669996,140.3776061669996,140.3776061669996,140.3776061669996,140.38697712533263,140.3776061669996,140.3776061669996,140.3776061669996,140.50174937499833,Incorrect! The correct answer is Speaker2.,0,1,1,0.114472958000988,None,140.50589354199838,140.51696699999957,142.52890629199828,142.50511299999926,142.50514541699886,142.50552208399859,[],[],[],[],[],[],[],False,,,872394,001,2024-08-04_10h51.00.753,5-32 ready-Group3 English Trained,2024.1.5,None,2024-08-04 10h51.05.300633 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-10-En.wav,Speaker4,گوینده۴,0,0,0,62,0,29,29,69,142.52890629199828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.50712245899922,142.52890629199828,142.52890629199828,142.52890629199828,142.52890629199828,142.53761391733184,142.52890629199828,142.52890629199828,142.52890629199828,142.83377224999822,Incorrect! The correct answer is Speaker4.,0,1,1,0.2966542920003121,None,142.83795649999956,142.8475572089992,144.85627099999874,144.83659879199877,144.83662479199847,144.83713270899898,[],[],[],[],[],[],[],False,,,872394,001,2024-08-04_10h51.00.753,5-32 ready-Group3 English Trained,2024.1.5,None,2024-08-04 10h51.05.300633 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-16-En.wav,Speaker4,گوینده۴,0,0,0,62,0,30,30,75,144.85627099999874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.83818416699978,144.85627099999874,144.85627099999874,144.85627099999874,144.85627099999874,144.85241004166554,144.85627099999874,144.85627099999874,144.85627099999874,145.0528758749988,Incorrect! The correct answer is Speaker4.,0,1,1,0.19199845799994364,None,145.05715699999928,145.06349341699934,147.06932654199954,147.0490568339992,147.04906949999895,147.04920341699835,[],[],[],[],[],[],[],False,,,872394,001,2024-08-04_10h51.00.753,5-32 ready-Group3 English Trained,2024.1.5,None,2024-08-04 10h51.05.300633 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-13-En.wav,Speaker3,گوینده۳,0,0,0,62,0,31,31,52,147.06932654199954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.04963154199868,147.06932654199954,147.06932654199954,147.06932654199954,147.06932654199954,147.06549970866607,147.06932654199954,147.06932654199954,147.06932654199954,147.20206141699964,Incorrect! The correct answer is Speaker3.,0,1,1,0.12456162499984202,None,147.20623420899938,147.21440870899823,149.22067174999938,149.20274583399987,149.20275508399936,149.20285512499868,[],[],[],[],[],[],[],False,,,872394,001,2024-08-04_10h51.00.753,5-32 ready-Group3 English Trained,2024.1.5,None,2024-08-04 10h51.05.300633 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-17-En.wav,Speaker1,گوینده ۱,0,0,0,62,0,32,32,16,149.22067174999938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.20330045899937,149.22067174999938,149.22067174999938,149.22067174999938,149.22067174999938,149.21917916666487,149.22067174999938,149.22067174999938,149.22067174999938,149.6540781249987,Correct!,1,1,1,0.4314187079999101,None,149.65794474999893,149.6681286669991,151.66971574999843,151.65151537499878,151.6515249589993,151.6516227919983,[],[],[],[],[],[],[],False,,,872394,001,2024-08-04_10h51.00.753,5-32 ready-Group3 English Trained,2024.1.5,None,2024-08-04 10h51.05.300633 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-16-En.wav,Speaker1,گوینده ۱,0,0,0,62,0,33,33,15,151.66971574999843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.652053374999,151.66971574999843,151.66971574999843,151.66971574999843,151.66971574999843,151.66790570866604,151.66971574999843,151.66971574999843,151.66971574999843,151.97403329199915,Correct!,1,1,1,0.30267791699952795,None,151.9780562499982,151.98416174999875,153.992375333999,153.97304358399924,153.9730531669993,153.97316279199913,[],[],[],[],[],[],[],False,,,872394,001,2024-08-04_10h51.00.753,5-32 ready-Group3 English Trained,2024.1.5,None,2024-08-04 10h51.05.300633 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-15-En.wav,Speaker1,گوینده ۱,0,0,0,62,0,34,34,14,153.992375333999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.97356274999947,153.992375333999,153.992375333999,153.992375333999,153.992375333999,153.98949687566554,153.992375333999,153.992375333999,153.992375333999,154.19344912499946,Correct!,1,1,1,0.19794616699982726,None,154.19718683399879,154.20352529199954,156.2060769589989,156.1874149589985,156.18742754199957,156.187539999999,[],[],[],[],[],[],[],False,,,872394,001,2024-08-04_10h51.00.753,5-32 ready-Group3 English Trained,2024.1.5,None,2024-08-04 10h51.05.300633 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-3-En.wav,Speaker1,گوینده ۱,0,0,0,62,0,35,35,2,156.2060769589989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.18803208399913,156.2060769589989,156.2060769589989,156.2060769589989,156.2060769589989,156.2037783756662,156.2060769589989,156.2060769589989,156.2060769589989,156.40269324999826,Correct!,1,1,1,0.1910282080007164,None,156.40692658399894,156.41330087499955,158.41935424999974,158.39777162499922,158.3978071249985,158.39830937499937,[],[],[],[],[],[],[],False,,,872394,001,2024-08-04_10h51.00.753,5-32 ready-Group3 English Trained,2024.1.5,None,2024-08-04 10h51.05.300633 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-4-En.wav,Speaker4,گوینده۴,0,0,0,62,0,36,36,63,158.41935424999974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.39940766699874,158.41935424999974,158.41935424999974,158.41935424999974,158.41935424999974,158.41360675066633,158.41935424999974,158.41935424999974,158.41935424999974,158.61117220899905,Incorrect! The correct answer is Speaker4.,0,1,1,0.18900741600009496,None,158.61524433399973,158.6260831669988,,160.61913449999884,160.61917195899878,160.6195451249987,[],[],[],[],[],[],[],False,,,872394,001,2024-08-04_10h51.00.753,5-32 ready-Group3 English Trained,2024.1.5,None,2024-08-04 10h51.05.300633 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-10-En.wav,Speaker2,گوینده۲,0,0,0,62,0,37,37,29,160.64179145899834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.62122804199862,160.64179145899834,160.64179145899834,160.64179145899834,160.64179145899834,160.6356184166655,160.64179145899834,160.64179145899834,160.64179145899834,162.186465458999,Correct!,1,1,2,1.5380938750004134,None,162.19071499999882,162.2019164589983,164.20419270899947,164.18487849999838,164.18488887499916,164.18498820899913,[],[],[],[],[],[],[],False,,,872394,001,2024-08-04_10h51.00.753,5-32 ready-Group3 English Trained,2024.1.5,None,2024-08-04 10h51.05.300633 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-16-En.wav,Speaker3,گوینده۳,0,0,0,62,0,38,38,55,164.20419270899947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.1854100419987,164.20419270899947,164.20419270899947,164.20419270899947,164.20419270899947,164.20124037566555,164.20419270899947,164.20419270899947,164.20419270899947,164.79925924999952,Incorrect! The correct answer is Speaker3.,0,1,1,0.5923457499993674,None,164.80351170899849,164.8146218339989,166.81898991699927,166.798166999999,166.79820358399957,166.79855312499967,[],[],[],[],[],[],[],False,,,872394,001,2024-08-04_10h51.00.753,5-32 ready-Group3 English Trained,2024.1.5,None,2024-08-04 10h51.05.300633 +0900,
,,,,,,,,,,,,,,,166.81898991699927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.79987033399993,166.81898991699927,166.81898991699927,166.81898991699927,166.81898991699927,166.81425275066638,166.81898991699927,166.81898991699927,166.81898991699927,167.96860783399825,Incorrect! The correct answer is Speaker2.,0,1,1,1.139146832998449,None,167.97260066699891,167.98362237499896,,169.96719574999952,169.96720820899827,,,,,,,,,,,,,,,,,,,
