thisRow.t,notes,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,ker_resp.started,GroupInstructions.stopped,ker_resp.stopped,GroupSelection.stopped,ker_resp.keys,Introduction.started,text_2.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.009659667004598305,0.0100262079940876,,,,,,,,,,608335,001,2024-06-23_19h05.51.091,5-11,2024.1.4,None,2024-06-23 19h05.55.668186 +0900,
,,,,0.010044374997960404,0.0145593750057742,0.0145593750057742,5.05749283300247,5.05749283300247,5.004532124992693,None,,,608335,001,2024-06-23_19h05.51.091,5-11,2024.1.4,None,2024-06-23 19h05.55.668186 +0900,
,,,,,,,,,,,5.00457833299879,5.05749283300247,,,,,,,,
