repeated_TrainingLoopGroup1.thisRepN,repeated_TrainingLoopGroup1.thisTrialN,repeated_TrainingLoopGroup1.thisN,repeated_TrainingLoopGroup1.thisIndex,SpeakerImage1,SpeakerImage2,SpeakerImage3,SpeakerImage4,TrainingSound,EnglishCorrectAnswer,PersianCorrectAnswer,TrainingLoopGroup1.thisRepN,TrainingLoopGroup1.thisTrialN,TrainingLoopGroup1.thisN,TrainingLoopGroup1.thisIndex,thisRow.t,notes,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,key_resp.started,GroupSelection.stopped,key_resp.keys,HeadphoneCheck.started,text_13.started,mouse.started,checkbox.started,HeadphoneCheck.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,Headphone_Used,Introduction.started,text_2.started,text_2.stopped,image.started,sound_8.started,text_4.started,image.stopped,text_4.stopped,image_7.started,sound_10.started,text_5.started,image_7.stopped,text_5.stopped,image_8.started,sound_12.started,text_6.started,image_8.stopped,text_6.stopped,image_9.started,sound_14.started,text_7.started,image_9.stopped,text_7.stopped,Introduction.stopped,Instructions.started,InstructionText.started,InstructionText.stopped,Instructions.stopped,Countdown.started,text_14.started,text_14.stopped,text_15.started,text_15.stopped,text_16.started,text_16.stopped,text_17.started,text_17.stopped,Countdown.stopped,InitializeExperiment.started,InitializeExperiment.stopped,TrainingGroup1.started,image_1.started,image_2.started,image_3.started,image_4.started,sound1.started,Instruction.started,ResponseKey.started,SessionNumberText.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,0.008719583000129205,0.009058749999894644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344752,001,2024-08-04_11h34.55.046,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 11h35.00.260417 +0900,
,,,,,,,,,,,,,,,,,,,0.00907441700110212,0.013156291999621317,0.013156291999621317,0.9652103330008686,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344752,001,2024-08-04_11h34.55.046,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 11h35.00.260417 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,0.9652404999997088,0.9755998750006256,0.0002069590009341482,0.9755998750006256,1.563478333000603,[-0.04684317718940937],[0.1425661914460285],[1],[0],[0],[0.5975242080003227],[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344752,001,2024-08-04_11h34.55.046,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 11h35.00.260417 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5636590829999477,1.603333750001184,6.600692042000446,8.562812125001074,8.573806708666114,8.562812125001074,13.551032833000136,13.551032833000136,16.562054166999587,16.573742166667458,16.562054166999587,21.55464454200046,21.55464454200046,24.556542624999565,24.568042583667435,24.556542624999565,29.544541749999553,29.544541749999553,32.568536167000275,32.576212166666906,32.568536167000275,37.568521791999956,37.568521791999956,37.56109387499964,,,,,,,,,,,,,,,,,,,,,,,,,,344752,001,2024-08-04_11h34.55.046,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 11h35.00.260417 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.56120154200107,37.568521791999956,47.56494308299989,47.5599526670012,,,,,,,,,,,,,,,,,,,,,,344752,001,2024-08-04_11h34.55.046,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 11h35.00.260417 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.56000362499981,47.56494308299989,48.55182233300002,48.55182233300002,49.54769616700105,49.55245787500098,50.546076250000624,50.55281170800117,52.61943324999993,52.53770850000001,,,,,,,,,,,,344752,001,2024-08-04_11h34.55.046,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 11h35.00.260417 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.53776504199959,52.53819120800108,,,,,,,,,,344752,001,2024-08-04_11h34.55.046,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 11h35.00.260417 +0900,
,,,,,,,,,,,,,,,52.61943324999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.58987937500024,52.61943324999993,52.61943324999993,52.61943324999993,52.61943324999993,52.62018366633432,52.61943324999993,52.61943324999993,52.61943324999993,,,,,,,,
