repeated_TrainingLoopGroup1.thisRepN,repeated_TrainingLoopGroup1.thisTrialN,repeated_TrainingLoopGroup1.thisN,repeated_TrainingLoopGroup1.thisIndex,SpeakerImage1,SpeakerImage2,SpeakerImage3,SpeakerImage4,TrainingSound,EnglishCorrectAnswer,PersianCorrectAnswer,TrainingLoopGroup1.thisRepN,TrainingLoopGroup1.thisTrialN,TrainingLoopGroup1.thisN,TrainingLoopGroup1.thisIndex,thisRow.t,notes,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,key_resp.started,GroupSelection.stopped,key_resp.keys,key_resp.rt,key_resp.duration,HeadphoneCheck.started,text_13.started,mouse.started,checkbox.started,HeadphoneCheck.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,Headphone_Used,Introduction.started,text_2.started,image.started,sound_8.started,text_4.started,text_2.stopped,image.stopped,text_4.stopped,image_7.started,sound_10.started,text_5.started,image_7.stopped,text_5.stopped,image_8.started,sound_12.started,text_6.started,image_8.stopped,text_6.stopped,image_9.started,sound_14.started,text_7.started,image_9.stopped,text_7.stopped,Introduction.stopped,Instructions.started,InstructionText.started,InstructionText.stopped,Instructions.stopped,InitializeExperiment.started,InitializeExperiment.stopped,TrainingGroup1.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,0.008286917000077665,0.008592416997998953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,663241,001,2024-08-02_11h59.48.386,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 12h00.15.481193 +0900,
,,,,,,,,,,,,,,,,,,,0.008612167002866045,0.013908833003370091,0.013908833003370091,1.16566779200366,1,1.1152786249949713,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,663241,001,2024-08-02_11h59.48.386,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 12h00.15.481193 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,1.165695916999539,1.1776090420025866,0.00020891700114589185,1.1776090420025866,2.158721332998539,[0.09164969450101833],[-0.0274949083503055],[1],[0],[0],[0.9922631249937695],[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,663241,001,2024-08-02_11h59.48.386,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 12h00.15.481193 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.158872291998705,2.2045352080021985,7.1508001670008525,7.158090333669194,7.1508001670008525,7.1954266669999924,15.13624266700208,15.13624266700208,15.155526458001987,15.167432166668975,15.155526458001987,23.150991624999733,23.150991624999733,23.158503958002257,23.1676582916664,23.158503958002257,31.15656716700323,31.15656716700323,31.15656716700323,31.167802791668024,31.15656716700323,39.157311707996996,39.157311707996996,39.15294412500225,,,,,,,,663241,001,2024-08-02_11h59.48.386,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 12h00.15.481193 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.15297329200257,39.157311707996996,,40.14362829199672,,,,663241,001,2024-08-02_11h59.48.386,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 12h00.15.481193 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.143675583000004,40.14395345799858,,663241,001,2024-08-02_11h59.48.386,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 12h00.15.481193 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.19927283300058,,,,,,,,
