SpeakerImage1,SpeakerImage2,SpeakerImage3,SpeakerImage4,TrainingSound,EnglishCorrectAnswer,PersianCorrectAnswer,repeated_TrainingLoopGroup1.thisRepN,repeated_TrainingLoopGroup1.thisTrialN,repeated_TrainingLoopGroup1.thisN,repeated_TrainingLoopGroup1.thisIndex,TrainingLoopGroup1.thisRepN,TrainingLoopGroup1.thisTrialN,TrainingLoopGroup1.thisN,TrainingLoopGroup1.thisIndex,thisRow.t,notes,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,key_resp.started,GroupSelection.stopped,key_resp.keys,key_resp.rt,key_resp.duration,HeadphoneCheck.started,text_13.started,mouse.started,checkbox.started,HeadphoneCheck.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,Headphone_Used,Introduction.started,text_2.started,image.started,sound_8.started,text_4.started,text_2.stopped,image.stopped,text_4.stopped,image_7.started,sound_10.started,text_5.started,image_7.stopped,text_5.stopped,image_8.started,sound_12.started,text_6.started,image_8.stopped,text_6.stopped,image_9.started,sound_14.started,text_7.started,image_9.stopped,text_7.stopped,Introduction.stopped,Instructions.started,InstructionText.started,InstructionText.stopped,Instructions.stopped,InitializeExperiment.started,InitializeExperiment.stopped,TrainingGroup1.started,image_1.started,image_2.started,image_3.started,image_4.started,sound1.started,Instruction.started,ResponseKey.started,SessionNumberText.started,TrainingGroup1.stopped,feedbackText,correct_responses_group1,total_trials_group1,ResponseKey.keys,ResponseKey.rt,ResponseKey.duration,FeedbackRoutine1.started,FeedbackText.started,FeedbackRoutine1.stopped,Break.started,break_message.started,Break.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,0.008029958000406623,0.008391041003051214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,641308,001,2024-08-02_11h09.39.938,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 11h09.44.521130 +0900,
,,,,,,,,,,,,,,,,,,,0.008404958003666252,0.012416083001880907,0.012416083001880907,1.1539020830023219,1,1.0992914579983335,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,641308,001,2024-08-02_11h09.39.938,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 11h09.44.521130 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,1.153934540998307,1.1652969999995548,0.00017645800107857212,1.1652969999995548,1.3950994160040864,[-0.12016293279022404],[0.2759674134419552],[1],[0],[0],[0.24056125000061002],[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,641308,001,2024-08-02_11h09.39.938,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 11h09.44.521130 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3952441660003387,1.443694499997946,6.384729750003316,6.394912291671305,6.384729750003316,6.433829250003328,14.384769166004844,14.384769166004844,14.391957915999228,14.401435832671512,14.391957915999228,22.38969120800175,22.38969120800175,22.3943625000029,22.406357874668416,22.3943625000029,30.38467083300202,30.38467083300202,30.38467083300202,30.39558524966948,30.38467083300202,38.38022812500276,38.38022812500276,38.367799790998106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,641308,001,2024-08-02_11h09.39.938,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 11h09.44.521130 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.36783383299917,38.384203207999235,39.452098791000026,39.367628583000624,,,,,,,,,,,,,,,,,,,,,,,,,641308,001,2024-08-02_11h09.39.938,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 11h09.44.521130 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.367640832999314,39.367796791004366,,,,,,,,,,,,,,,,,,,,,,,641308,001,2024-08-02_11h09.39.938,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 11h09.44.521130 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-9-Per.wav,Speaker4,گوینده۴,0,0,0,45,0,0,0,68,39.452098791000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.42106958300428,39.452098791000026,39.452098791000026,39.452098791000026,39.452098791000026,39.45069108333458,39.452098791000026,39.452098791000026,39.452098791000026,41.62018533299852,نادرست! پاسخ صحیح گوینده۴ است,0,1,1,2.166809791997366,None,41.62459525000304,41.64318941600504,43.62700833300187,43.62701812500018,43.64261979100411,44.63096683299955,641308,001,2024-08-02_11h09.39.938,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 11h09.44.521130 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-17-Per.wav,Speaker3,گوینده۳,0,0,0,45,0,1,1,56,44.658062708003854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.63163629100018,44.658062708003854,44.658062708003854,44.658062708003854,44.658062708003854,44.66413599933779,44.658062708003854,44.658062708003854,44.658062708003854,47.14762012500432,نادرست! پاسخ صحیح گوینده۳ است,0,2,2,2.4801422919990728,None,47.14786595800251,47.159583749999,49.14800016600202,49.148044250003295,49.15369229100179,50.148233291001816,641308,001,2024-08-02_11h09.39.938,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 11h09.44.521130 +0900,
,,,,,,,,,,,,,,,50.17743275000248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.1489840830036,50.17743275000248,50.17743275000248,50.17743275000248,50.17743275000248,50.18141812433217,50.17743275000248,50.17743275000248,50.17743275000248,,,,,,,,,,,,,,,,,,,,,
