SpeakerImage1,SpeakerImage2,SpeakerImage3,SpeakerImage4,TrainingSound,EnglishCorrectAnswer,PersianCorrectAnswer,repeated_TrainingLoopGroup3.thisRepN,repeated_TrainingLoopGroup3.thisTrialN,repeated_TrainingLoopGroup3.thisN,repeated_TrainingLoopGroup3.thisIndex,TrainingLoopGroup3.thisRepN,TrainingLoopGroup3.thisTrialN,TrainingLoopGroup3.thisN,TrainingLoopGroup3.thisIndex,testPhase3Loop.thisRepN,testPhase3Loop.thisTrialN,testPhase3Loop.thisN,testPhase3Loop.thisIndex,SpeakerPhoto1,SpeakerPhoto2,SpeakerPhoto3,SpeakerPhoto4,TestingSound,EnglishCorrectResponse,PersianCorrectResponse,thisRow.t,notes,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,key_resp.started,GroupSelection.stopped,key_resp.keys,key_resp.rt,key_resp.duration,Introduction.started,text_2.started,image.started,sound_7.started,text_4.started,text_2.stopped,sound_8.started,image.stopped,text_4.stopped,image_7.started,sound_9.started,text_5.started,sound_10.started,image_7.stopped,text_5.stopped,image_8.started,sound_11.started,text_6.started,sound_12.started,image_8.stopped,text_6.stopped,image_9.started,sound_13.started,text_7.started,sound_14.started,image_9.stopped,text_7.stopped,Introduction.stopped,Instructions.started,InstructionText.started,InstructionText.stopped,Instructions.stopped,InitializeExperiment.started,InitializeExperiment.stopped,TrainingGroup3.started,SpeakerPicture3.started,image_15.started,image_16.started,image_17.started,Sound3.started,Instruction3.started,Response3.started,TrainingGroup3.stopped,feedbackText,correct_responses_group3,total_trials_group3,Response3.keys,Response3.rt,Response3.duration,FeedbackRoutine3.started,FeedbackText3.started,FeedbackRoutine3.stopped,FeedbackText3.stopped,CheckAccuracy3.started,accuracy_group3,proceed_to_test,CheckAccuracy3.stopped,WelcomeTest.started,text_12.started,text_12.stopped,WelcomeTest.stopped,TestPhase3.started,test3_image1.started,test3_image2.started,test3_image3.started,test3_image4.started,test3_sound.started,text_10.started,test3_response_keyboard.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-4-En.wav,Speaker3,گوینده۳,0,0,0,15,0,25,25,43,,,,,,,,,,,,104.21560445799696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.1911378329969,104.21560445799696,104.21560445799696,104.21560445799696,104.21560445799696,104.22361904133189,104.21560445799696,104.21560445799696,104.21616108299713,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,0,1,1,1.9521912920026807,None,104.21637274999739,104.22691895800017,106.21960312499868,,,,,,,,,,,,,,,,,,789745,001,2024-07-02_11h26.34.870,5-31,2024.1.4,None,2024-07-02 11h26.40.798171 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-5-En.wav,Speaker4,گوینده۴,0,0,0,15,0,26,26,64,,,,,,,,,,,,106.24445158299932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.21978016599678,106.24445158299932,106.24445158299932,106.24445158299932,106.24445158299932,106.25290037433345,106.24445158299932,106.24445158299932,106.53536112499933,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,0,1,1,0.2846258329991542,None,106.5395586659979,106.55239341599736,108.54069770799833,,,,,,,,,,,,,,,,,,789745,001,2024-07-02_11h26.34.870,5-31,2024.1.4,None,2024-07-02 11h26.40.798171 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-20-En.wav,Speaker4,گوینده۴,0,0,0,15,0,27,27,79,,,,,,,,,,,,108.56645574999857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.54086699999971,108.56645574999857,108.56645574999857,108.56645574999857,108.56645574999857,108.55733387466559,108.56645574999857,108.56645574999857,108.5671378329971,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,0,1,1,2.296184833001462,None,108.57141616599984,108.58206233300007,110.56716183299795,110.59007295799893,,,,,,,,,,,,,,,,,789745,001,2024-07-02_11h26.34.870,5-31,2024.1.4,None,2024-07-02 11h26.40.798171 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-12-En.wav,Speaker4,گوینده۴,0,0,0,15,0,28,28,71,,,,,,,,,,,,110.59007295799893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.56732949999787,110.59007295799893,110.59007295799893,110.59007295799893,110.59007295799893,110.58357083266334,110.59007295799893,110.59007295799893,110.64893029099767,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,0,1,1,0.054771791998064145,None,110.65270083299765,110.66496108299907,112.65334325000003,,,,,,,,,,,,,,,,,,789745,001,2024-07-02_11h26.34.870,5-31,2024.1.4,None,2024-07-02 11h26.40.798171 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-2-En.wav,Speaker4,گوینده۴,0,0,0,15,0,29,29,61,,,,,,,,,,,,112.68130845799897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.65351058299711,112.68130845799897,112.68130845799897,112.68130845799897,112.68130845799897,112.68663879133285,112.68130845799897,112.68130845799897,112.68193204099953,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,0,1,1,2.0699538749977364,None,112.68235641599676,112.69240183299917,114.67833687500024,114.70113441599824,,,,,,,,,,,,,,,,,789745,001,2024-07-02_11h26.34.870,5-31,2024.1.4,None,2024-07-02 11h26.40.798171 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-8-En.wav,Speaker1,گوینده ۱,0,0,0,15,0,30,30,7,,,,,,,,,,,,114.70113441599824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.67853449999893,114.70113441599824,114.70113441599824,114.70113441599824,114.70113441599824,114.6947471666647,114.70113441599824,114.70113441599824,114.70173579099719,Correct! صحیح است,1,1,1,1.9862864170027024,None,114.7020370829996,114.71035800000027,116.69771541599766,116.71995566599799,,,,,,,,,,,,,,,,,789745,001,2024-07-02_11h26.34.870,5-31,2024.1.4,None,2024-07-02 11h26.40.798171 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-16-En.wav,Speaker2,گوینده۲,0,0,0,15,0,31,31,35,,,,,,,,,,,,116.71995566599799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.69791149999946,116.71995566599799,116.71995566599799,116.71995566599799,116.71995566599799,116.71412824966343,116.71995566599799,116.71995566599799,116.81999133299905,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,0,1,1,0.0970227910001995,None,116.8239824159973,116.8367385829988,118.82082491599795,118.84727420799754,,,,,,,,,,,,,,,,,789745,001,2024-07-02_11h26.34.870,5-31,2024.1.4,None,2024-07-02 11h26.40.798171 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-1-En.wav,Speaker3,گوینده۳,0,0,0,15,0,32,32,40,,,,,,,,,,,,118.84727420799754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.82098358299845,118.84727420799754,118.84727420799754,118.84727420799754,118.84727420799754,118.85393499933028,118.84727420799754,118.84727420799754,118.84789870799796,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,0,1,1,2.11332258299808,None,118.84836487499706,118.85812545799854,120.850038665998,,,,,,,,,,,,,,,,,,789745,001,2024-07-02_11h26.34.870,5-31,2024.1.4,None,2024-07-02 11h26.40.798171 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-4-En.wav,Speaker1,گوینده ۱,0,0,0,15,0,33,33,3,,,,,,,,,,,,120.87447708299806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.85068595799748,120.87447708299806,120.87447708299806,120.87447708299806,120.87447708299806,120.88321879133267,120.87447708299806,120.87447708299806,120.94592341599855,Correct! صحیح است,1,1,1,0.06341849999807891,None,120.94994049999877,120.96087954099858,122.94438274999993,122.96844458299893,,,,,,,,,,,,,,,,,789745,001,2024-07-02_11h26.34.870,5-31,2024.1.4,None,2024-07-02 11h26.40.798171 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-3-En.wav,Speaker4,گوینده۴,0,0,0,15,0,34,34,62,,,,,,,,,,,,122.96844458299893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.94515174999833,122.96844458299893,122.96844458299893,122.96844458299893,122.96844458299893,122.97687883333177,122.96844458299893,122.96844458299893,122.96899691599901,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,0,1,1,1.9648957919998793,None,122.96926887500013,122.97924795799918,124.97304854100003,,,,,,,,,,,,,,,,,,789745,001,2024-07-02_11h26.34.870,5-31,2024.1.4,None,2024-07-02 11h26.40.798171 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-8-En.wav,Speaker3,گوینده۳,0,0,0,15,0,35,35,47,,,,,,,,,,,,125.00028845799898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.97364883299815,125.00028845799898,125.00028845799898,125.00028845799898,125.00028845799898,125.00621529133107,125.00028845799898,125.00028845799898,125.1052582079974,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,0,1,1,0.09372487499786075,None,125.10931495799741,125.12143470799856,127.10772345799705,127.1305614999983,,,,,,,,,,,,,,,,,789745,001,2024-07-02_11h26.34.870,5-31,2024.1.4,None,2024-07-02 11h26.40.798171 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-11-En.wav,Speaker1,گوینده ۱,0,0,0,15,0,36,36,10,,,,,,,,,,,,127.1305614999983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.10790649999763,127.1305614999983,127.1305614999983,127.1305614999983,127.1305614999983,127.14079345833355,127.1305614999983,127.1305614999983,127.13109029099724,Correct! صحیح است,1,1,1,2.095790749997832,None,127.1314742909999,127.13865583299776,129.12341104099687,129.14628570799687,,,,,,,,,,,,,,,,,789745,001,2024-07-02_11h26.34.870,5-31,2024.1.4,None,2024-07-02 11h26.40.798171 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-5-En.wav,Speaker1,گوینده ۱,0,0,0,15,0,37,37,4,,,,,,,,,,,,129.14628570799687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.12361724999937,129.14628570799687,129.14628570799687,129.14628570799687,129.14628570799687,129.13986237466477,129.14628570799687,129.14628570799687,129.14694604099714,Correct! صحیح است,1,1,1,1.933935459001077,None,129.1508925829985,129.15882637499817,131.14998420799748,131.17618629099888,,,,,,,,,,,,,,,,,789745,001,2024-07-02_11h26.34.870,5-31,2024.1.4,None,2024-07-02 11h26.40.798171 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-5-En.wav,Speaker2,گوینده۲,0,0,0,15,0,38,38,24,,,,,,,,,,,,131.17618629099888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.15095649999785,131.17618629099888,131.17618629099888,131.17618629099888,131.17618629099888,131.18191345833162,131.17618629099888,131.17618629099888,131.17687129099795,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,0,1,1,1.9065407090020017,None,131.17714524999974,131.18671495799936,133.17884583299747,,,,,,,,,,,,,,,,,,789745,001,2024-07-02_11h26.34.870,5-31,2024.1.4,None,2024-07-02 11h26.40.798171 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-10-En.wav,Speaker1,گوینده ۱,0,0,0,15,0,39,39,9,,,,,,,,,,,,133.20385899999746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.17950512499738,133.20385899999746,133.20385899999746,133.20385899999746,133.20385899999746,133.2121456663304,133.20385899999746,133.20385899999746,133.2044490829976,Correct! صحیح است,1,1,1,1.9261490419994516,None,133.20501149999836,133.21350208299918,135.19749391599908,135.22025220799696,,,,,,,,,,,,,,,,,789745,001,2024-07-02_11h26.34.870,5-31,2024.1.4,None,2024-07-02 11h26.40.798171 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-12-En.wav,Speaker3,گوینده۳,0,0,0,15,0,40,40,51,,,,,,,,,,,,135.22025220799696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.19769591599834,135.22025220799696,135.22025220799696,135.22025220799696,135.22025220799696,135.2138802496668,135.22025220799696,135.22025220799696,135.2211409579977,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,0,1,1,1.981211374997656,None,135.2216027079994,135.2311682499967,137.22360024999944,,,,,,,,,,,,,,,,,,789745,001,2024-07-02_11h26.34.870,5-31,2024.1.4,None,2024-07-02 11h26.40.798171 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-17-En.wav,Speaker3,گوینده۳,0,0,0,15,0,41,41,56,,,,,,,,,,,,137.24597449999783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.22377066599802,137.24597449999783,137.24597449999783,137.24597449999783,137.24597449999783,137.24022941666433,137.24597449999783,137.24597449999783,137.53441462499904,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,0,1,1,0.28614404200197896,None,137.53846020799756,137.55127083299885,139.54357916599838,,,,,,,,,,,,,,,,,,789745,001,2024-07-02_11h26.34.870,5-31,2024.1.4,None,2024-07-02 11h26.40.798171 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-18-En.wav,Speaker4,گوینده۴,0,0,0,15,0,42,42,77,,,,,,,,,,,,139.56792599999972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.5437522909997,139.56792599999972,139.56792599999972,139.56792599999972,139.56792599999972,139.57686812433218,139.56792599999972,139.56792599999972,139.6006313329999,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,0,1,1,0.030134458000247832,None,139.60463191599774,139.61773266599994,141.60072195799876,141.6234397499975,,,,,,,,,,,,,,,,,789745,001,2024-07-02_11h26.34.870,5-31,2024.1.4,None,2024-07-02 11h26.40.798171 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-7-En.wav,Speaker1,گوینده ۱,0,0,0,15,0,43,43,6,,,,,,,,,,,,141.6234397499975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.60089337499812,141.6234397499975,141.6234397499975,141.6234397499975,141.6234397499975,141.63377279133107,141.6234397499975,141.6234397499975,141.62400083299872,Correct! صحیح است,1,1,1,1.953234207998321,None,141.6243552909982,141.63253037499817,143.6272360410003,,,,,,,,,,,,,,,,,,789745,001,2024-07-02_11h26.34.870,5-31,2024.1.4,None,2024-07-02 11h26.40.798171 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-12-En.wav,Speaker2,گوینده۲,0,0,0,15,0,44,44,31,,,,,,,,,,,,143.65257283299798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.62778933299705,143.65257283299798,143.65257283299798,143.65257283299798,143.65257283299798,143.6604030833301,143.65257283299798,143.65257283299798,143.6847817079979,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,0,1,1,0.02831870800218894,None,143.68846800000028,143.70059329099968,145.69232962499882,,,,,,,,,,,,,,,,,,789745,001,2024-07-02_11h26.34.870,5-31,2024.1.4,None,2024-07-02 11h26.40.798171 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-18-En.wav,Speaker1,گوینده ۱,0,0,0,15,0,45,45,17,,,,,,,,,,,,145.71468387499772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.6924995829977,145.71468387499772,145.71468387499772,145.71468387499772,145.71468387499772,145.7089599996655,145.71468387499772,145.71468387499772,145.74175279100018,Correct! صحیح است,1,1,1,0.02228224999998929,None,145.74569416599843,145.7567746249988,147.74290654099968,147.76629049999974,,,,,,,,,,,,,,,,,789745,001,2024-07-02_11h26.34.870,5-31,2024.1.4,None,2024-07-02 11h26.40.798171 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-15-En.wav,Speaker1,گوینده ۱,0,0,0,15,0,46,46,14,,,,,,,,,,,,147.76629049999974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.74307599999884,147.76629049999974,147.76629049999974,147.76629049999974,147.76629049999974,147.77596924933147,147.76629049999974,147.76629049999974,147.86714658299752,Correct! صحیح است,1,1,1,0.08779762500125798,None,147.87118599999667,147.87954499999978,149.86467195799924,149.88735066599838,,,,,,,,,,,,,,,,,789745,001,2024-07-02_11h26.34.870,5-31,2024.1.4,None,2024-07-02 11h26.40.798171 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-12-En.wav,Speaker1,گوینده ۱,0,0,0,15,0,47,47,11,,,,,,,,,,,,149.88735066599838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.8648547499979,149.88735066599838,149.88735066599838,149.88735066599838,149.88735066599838,149.8810824996656,149.88735066599838,149.88735066599838,149.88793979099864,Correct! صحیح است,1,1,1,2.0799093749992608,None,149.8916045829974,149.8998940829988,151.88597479099917,151.9082921659974,,,,,,,,,,,,,,,,,789745,001,2024-07-02_11h26.34.870,5-31,2024.1.4,None,2024-07-02 11h26.40.798171 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-1-En.wav,Speaker4,گوینده۴,0,0,0,15,0,48,48,60,,,,,,,,,,,,151.9082921659974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.88616358299987,151.9082921659974,151.9082921659974,151.9082921659974,151.9082921659974,151.90233112466402,151.9082921659974,151.9082921659974,151.95815749999747,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,0,1,1,0.048610375000862405,None,151.96191662499768,151.97430558299675,153.9615359999989,153.9838296659982,,,,,,,,,,,,,,,,,789745,001,2024-07-02_11h26.34.870,5-31,2024.1.4,None,2024-07-02 11h26.40.798171 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-11-En.wav,Speaker2,گوینده۲,0,0,0,15,0,49,49,30,,,,,,,,,,,,153.9838296659982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.96171362499808,153.9838296659982,153.9838296659982,153.9838296659982,153.9838296659982,153.97789387466426,153.9838296659982,153.9838296659982,154.13508729099703,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,0,1,1,0.14114383299965994,None,154.13883704099862,154.1510766249994,156.14189037499818,,,,,,,,,,,,,,,,,,789745,001,2024-07-02_11h26.34.870,5-31,2024.1.4,None,2024-07-02 11h26.40.798171 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-3-En.wav,Speaker2,گوینده۲,0,0,0,15,0,50,50,22,,,,,,,,,,,,156.16604608299895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.14253883299898,156.16604608299895,156.16604608299895,156.16604608299895,156.16604608299895,156.17506779133015,156.16604608299895,156.16604608299895,156.1774176250001,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,0,1,1,0.007044582998787519,None,156.18134441599977,156.19360491599946,158.1832837080001,,,,,,,,,,,,,,,,,,789745,001,2024-07-02_11h26.34.870,5-31,2024.1.4,None,2024-07-02 11h26.40.798171 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-13-En.wav,Speaker4,گوینده۴,0,0,0,15,0,51,51,72,,,,,,,,,,,,158.20611491599993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.1834527079991,158.20611491599993,158.20611491599993,158.20611491599993,158.20611491599993,158.1999108746643,158.20611491599993,158.20611491599993,158.2067083749971,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,0,1,1,1.9749006669990194,None,158.2107162909997,158.22096133299783,160.20621395799753,160.23250154099878,,,,,,,,,,,,,,,,,789745,001,2024-07-02_11h26.34.870,5-31,2024.1.4,None,2024-07-02 11h26.40.798171 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-13-En.wav,Speaker1,گوینده ۱,0,0,0,15,0,52,52,12,,,,,,,,,,,,160.23250154099878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.20714808299817,160.23250154099878,160.23250154099878,160.23250154099878,160.23250154099878,160.23849858333102,160.23250154099878,160.23250154099878,160.23311333299716,Correct! صحیح است,1,1,1,1.9207528339975397,None,160.2335515829982,160.24226912499944,162.23127604099864,162.25545283300016,,,,,,,,,,,,,,,,,789745,001,2024-07-02_11h26.34.870,5-31,2024.1.4,None,2024-07-02 11h26.40.798171 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-14-En.wav,Speaker3,گوینده۳,0,0,0,15,0,53,53,53,,,,,,,,,,,,162.25545283300016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.23146399999678,162.25545283300016,162.25545283300016,162.25545283300016,162.25545283300016,162.26433024933118,162.25545283300016,162.25545283300016,162.25605804099905,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,0,1,1,1.9789917919988511,None,162.2563475829993,162.26591891599674,164.26089195799796,,,,,,,,,,,,,,,,,,789745,001,2024-07-02_11h26.34.870,5-31,2024.1.4,None,2024-07-02 11h26.40.798171 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-13-En.wav,Speaker3,گوینده۳,0,0,0,15,0,54,54,52,,,,,,,,,,,,164.2852881660001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.2610443329977,164.2852881660001,164.2852881660001,164.2852881660001,164.2852881660001,164.29418991633116,164.2852881660001,164.2852881660001,164.4351348329983,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,0,1,1,None,None,164.43931279099706,164.4499286249993,166.4417677909987,,,,,,,,,,,,,,,,,,789745,001,2024-07-02_11h26.34.870,5-31,2024.1.4,None,2024-07-02 11h26.40.798171 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-10-En.wav,Speaker2,گوینده۲,0,0,0,15,0,55,55,29,,,,,,,,,,,,166.46863245799977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.44247541599907,166.46863245799977,166.46863245799977,166.46863245799977,166.46863245799977,166.4749257083318,166.46863245799977,166.46863245799977,166.75523837499713,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,0,1,1,0.28387970800031326,None,166.7592147079995,166.77154062499903,168.760805832997,,,,,,,,,,,,,,,,,,789745,001,2024-07-02_11h26.34.870,5-31,2024.1.4,None,2024-07-02 11h26.40.798171 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-1-En.wav,Speaker2,گوینده۲,0,0,0,15,0,56,56,20,,,,,,,,,,,,168.78339862499706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.76097695799763,168.78339862499706,168.78339862499706,168.78339862499706,168.78339862499706,168.7774430826651,168.78339862499706,168.78339862499706,168.78398183299942,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,0,1,1,2.19358879200081,None,168.78791762499895,168.79830437499913,170.7837854999998,170.80606670799898,,,,,,,,,,,,,,,,,789745,001,2024-07-02_11h26.34.870,5-31,2024.1.4,None,2024-07-02 11h26.40.798171 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-17-En.wav,Speaker2,گوینده۲,0,0,0,15,0,57,57,36,,,,,,,,,,,,170.80606670799898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.78394583299814,170.80606670799898,170.80606670799898,170.80606670799898,170.80606670799898,170.8001772496648,170.80606670799898,170.80606670799898,170.80662933299755,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,0,1,1,1.8278881660007755,None,170.8107609159997,170.82122099999833,172.8088963329974,172.83725437499743,,,,,,,,,,,,,,,,,789745,001,2024-07-02_11h26.34.870,5-31,2024.1.4,None,2024-07-02 11h26.40.798171 +0900,
