SpeakerImage1,SpeakerImage2,SpeakerImage3,SpeakerImage4,TrainingSound,EnglishCorrectAnswer,PersianCorrectAnswer,SpeakerPhoto1,SpeakerPhoto2,SpeakerPhoto3,SpeakerPhoto4,TestingSound,EnglishCorrectResponse,PersianCorrectResponse,repeated_TrainingLoopGroup1.thisRepN,repeated_TrainingLoopGroup1.thisTrialN,repeated_TrainingLoopGroup1.thisN,repeated_TrainingLoopGroup1.thisIndex,TrainingLoopGroup1.thisRepN,TrainingLoopGroup1.thisTrialN,TrainingLoopGroup1.thisN,TrainingLoopGroup1.thisIndex,testPhase1Loop.thisRepN,testPhase1Loop.thisTrialN,testPhase1Loop.thisN,testPhase1Loop.thisIndex,thisRow.t,notes,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,key_resp.started,GroupSelection.stopped,key_resp.keys,key_resp.rt,key_resp.duration,HeadphoneCheck.started,text_13.started,mouse.started,checkbox.started,HeadphoneCheck.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,Headphone_Used,Introduction.started,text_2.started,text_2.stopped,image.started,sound_8.started,text_4.started,image.stopped,text_4.stopped,image_7.started,sound_10.started,text_5.started,image_7.stopped,text_5.stopped,image_8.started,sound_12.started,text_6.started,image_8.stopped,text_6.stopped,image_9.started,sound_14.started,text_7.started,image_9.stopped,text_7.stopped,Introduction.stopped,Instructions.started,InstructionText.started,InstructionText.stopped,Instructions.stopped,Countdown.started,number1.started,number1.stopped,number2.started,number2.stopped,number3.started,number3.stopped,start.started,start.stopped,silence.started,silence.stopped,Countdown.stopped,InitializeExperiment.started,InitializeExperiment.stopped,TrainingGroup1.started,image_1.started,image_2.started,image_3.started,image_4.started,sound1.started,Instruction.started,ResponseKey.started,SessionNumberText.started,TrainingGroup1.stopped,feedbackText,correct_responses_group1,total_trials_group1,ResponseKey.keys,ResponseKey.rt,ResponseKey.duration,FeedbackRoutine1.started,FeedbackText.started,FeedbackRoutine1.stopped,Break.started,Break.stopped,mouse1.x,mouse1.y,mouse1.leftButton,mouse1.midButton,mouse1.rightButton,mouse1.time,mouse1.clicked_name,Proceed_Break,FeedbackText.stopped,break_message.started,checkbox1.started,text_component.started,mouse1.started,CheckAccuracy1.started,accuracy_group1,proceed_to_test,CheckAccuracy1.stopped,WelcomeTest.started,text_12.started,text_12.stopped,WelcomeTest.stopped,TestPhase1.started,test1_image1.started,test1_image2.started,test1_image3.started,test1_image4.started,test1_sound.started,text_3.started,test1_response_keyboard.started,TestPhase1.stopped,test1_response_keyboard.keys,test1_response_keyboard.rt,test1_response_keyboard.duration,test1_response,test1_image_file1,test1_image_file2,test1_image_file3,test1_image_file4,test1_sound_file,english_correct_answer,persian_correct_answer,Finish.started,text_11.started,Finish.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-8-Per.wav,Speaker2,گوینده۲,,,,,,,,0,0,0,68,0,50,50,27,,,,,172.44302062499992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.42032641599872,172.44302062499992,172.44302062499992,172.44302062499992,172.44302062499992,172.43645762466647,172.44302062499992,172.44302062499992,172.44302062499992,172.6975798329986,نادرست! پاسخ صحیح گوینده۲ است,12,51,1,0.24660791700080154,None,172.70136512499812,172.71231491599974,174.70472845799668,174.70476920799774,174.70517437499802,[],[],[],[],[],[],[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358248,001,2024-08-04_14h51.22.104,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 14h51.26.586555 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-14-Per.wav,Speaker2,گوینده۲,,,,,,,,0,0,0,68,0,51,51,33,,,,,174.73247754099793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.70645095799773,174.73247754099793,174.73247754099793,174.73247754099793,174.73247754099793,174.73787083333133,174.73247754099793,174.73247754099793,174.73247754099793,174.92945224999858,نادرست! پاسخ صحیح گوینده۲ است,12,52,1,0.1947892080024758,None,174.9335640829995,174.94476383299843,176.9299974159985,176.930007166,176.93012395799815,[],[],[],[],[],[],[],False,176.95453866599928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358248,001,2024-08-04_14h51.22.104,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 14h51.26.586555 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-11-Per.wav,Speaker4,گوینده۴,,,,,,,,0,0,0,68,0,52,52,70,,,,,176.95453866599928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.93058079099865,176.95453866599928,176.95453866599928,176.95453866599928,176.95453866599928,176.96309891633115,176.95453866599928,176.95453866599928,176.95453866599928,177.22501108299912,نادرست! پاسخ صحیح گوینده۴ است,12,53,1,0.2679864579986315,None,177.22887491599977,177.23988112499865,179.22326149999935,179.22327137499815,179.22340754099787,[],[],[],[],[],[],[],False,179.246482999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358248,001,2024-08-04_14h51.22.104,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 14h51.26.586555 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-17-Per.wav,Speaker4,گوینده۴,,,,,,,,0,0,0,68,0,53,53,76,,,,,179.246482999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.22384925000006,179.246482999999,179.246482999999,179.246482999999,179.246482999999,179.23972308266482,179.246482999999,179.246482999999,179.246482999999,179.37029937499756,نادرست! پاسخ صحیح گوینده۴ است,12,54,1,0.11150920799991582,None,179.3745191249982,179.38320399999793,181.37346016599986,181.3734716250001,181.37358416599818,[],[],[],[],[],[],[],False,181.39717133299928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358248,001,2024-08-04_14h51.22.104,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 14h51.26.586555 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-19-Per.wav,Speaker3,گوینده۳,,,,,,,,0,0,0,68,0,54,54,58,,,,,181.39717133299928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.37397979099842,181.39717133299928,181.39717133299928,181.39717133299928,181.39717133299928,181.4065446243299,181.39717133299928,181.39717133299928,181.39717133299928,181.66210187499746,نادرست! پاسخ صحیح گوینده۳ است,12,55,1,0.2584452919982141,None,181.6660807499975,181.67637379099688,183.6603439999999,183.6603887909987,183.66097249999802,[],[],[],[],[],[],[],False,183.68539479099854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358248,001,2024-08-04_14h51.22.104,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 14h51.26.586555 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-13-Per.wav,Speaker1,گوینده ۱,,,,,,,,0,0,0,68,0,55,55,12,,,,,183.68539479099854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.66221374999805,183.68539479099854,183.68539479099854,183.68539479099854,183.68539479099854,183.69262008333004,183.68539479099854,183.68539479099854,183.68539479099854,183.8954957499991,صحیح است,13,56,1,0.2014110409982095,None,183.899531957999,183.90774349999992,185.89477762499882,185.8947898749975,185.89490162499715,[],[],[],[],[],[],[],False,185.91867187499884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358248,001,2024-08-04_14h51.22.104,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 14h51.26.586555 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-12-Per.wav,Speaker1,گوینده ۱,,,,,,,,0,0,0,68,0,56,56,11,,,,,185.91867187499884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.89530062499762,185.91867187499884,185.91867187499884,185.91867187499884,185.91867187499884,185.92783666633164,185.91867187499884,185.91867187499884,185.91867187499884,186.11647445799827,صحیح است,14,57,1,0.19602749999830849,None,186.1203879579989,186.13141608299702,188.1197543749986,188.11976399999912,188.1198839159988,[],[],[],[],[],[],[],False,188.14365354099937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358248,001,2024-08-04_14h51.22.104,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 14h51.26.586555 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-15-Per.wav,Speaker2,گوینده۲,,,,,,,,0,0,0,68,0,57,57,34,,,,,188.14365354099937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.12031808299798,188.14365354099937,188.14365354099937,188.14365354099937,188.14365354099937,188.15287249933004,188.14365354099937,188.14365354099937,188.14365354099937,188.38586229099747,نادرست! پاسخ صحیح گوینده۲ است,14,58,1,0.23757183400084614,None,188.38984912499654,188.40103991599972,190.39462945799824,190.39465420799752,190.39496541599874,[],[],[],[],[],[],[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358248,001,2024-08-04_14h51.22.104,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 14h51.26.586555 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-2-Per.wav,Speaker4,گوینده۴,,,,,,,,0,0,0,68,0,58,58,61,,,,,190.4222074999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.3963305829966,190.4222074999998,190.4222074999998,190.4222074999998,190.4222074999998,190.42780966633342,190.4222074999998,190.4222074999998,190.4222074999998,190.65848066599938,نادرست! پاسخ صحیح گوینده۴ است,14,59,1,0.2310352500026056,None,190.6623743329983,190.67344220799714,192.65724837499874,192.65725783299786,192.65735249999852,[],[],[],[],[],[],[],False,192.68000687499807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358248,001,2024-08-04_14h51.22.104,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 14h51.26.586555 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-19-Per.wav,Speaker1,گوینده ۱,,,,,,,,0,0,0,68,0,59,59,18,,,,,192.68000687499807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.65775699999722,192.68000687499807,192.68000687499807,192.68000687499807,192.68000687499807,192.67364379166636,192.68000687499807,192.68000687499807,192.68000687499807,193.42489387499882,صحیح است,15,60,1,0.73987599999964,None,193.42896254099833,193.4397883749989,195.43046545799734,195.43050595800014,195.43085524999697,[],[],[],[],[],[],[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358248,001,2024-08-04_14h51.22.104,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 14h51.26.586555 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-6-Per.wav,Speaker4,گوینده۴,,,,,,,,0,0,0,68,0,60,60,65,,,,,195.4567131249969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.43229083299957,195.4567131249969,195.4567131249969,195.4567131249969,195.4567131249969,195.46362129133246,195.4567131249969,195.4567131249969,195.4567131249969,195.67020695799874,نادرست! پاسخ صحیح گوینده۴ است,15,61,1,0.20805749999999534,None,195.67429366599754,195.68552599999748,197.6778171249971,197.67782679099764,197.67792604099668,[],[],[],[],[],[],[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358248,001,2024-08-04_14h51.22.104,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 14h51.26.586555 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-11-Per.wav,Speaker2,گوینده۲,,,,,,,,0,0,0,68,0,61,61,30,,,,,197.7017093329996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.67834287499863,197.7017093329996,197.7017093329996,197.7017093329996,197.7017093329996,197.6944414576649,197.7017093329996,197.7017093329996,197.7017093329996,198.16981066599692,نادرست! پاسخ صحیح گوینده۲ است,15,62,1,0.45632566600033897,None,198.17369520799912,198.1822715829985,200.1716352079966,200.17164695799875,200.17175279099683,[],[],[],[],[],[],[],False,200.1947968329987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358248,001,2024-08-04_14h51.22.104,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 14h51.26.586555 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-3-Per.wav,Speaker3,گوینده۳,,,,,,,,0,0,0,68,0,62,62,42,,,,,200.1947968329987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.1721602079997,200.1947968329987,200.1947968329987,200.1947968329987,200.1947968329987,200.1880226666656,200.1947968329987,200.1947968329987,200.1947968329987,200.63406045800002,نادرست! پاسخ صحیح گوینده۳ است,15,63,1,0.4322847500006901,None,200.638354540999,200.64970866599833,202.63373941600003,202.6337503750001,202.633878790999,[],[],[],[],[],[],[],False,202.65719595799965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358248,001,2024-08-04_14h51.22.104,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 14h51.26.586555 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-6-Per.wav,Speaker3,گوینده۳,,,,,,,,0,0,0,68,0,63,63,45,,,,,202.65719595799965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.63430125000014,202.65719595799965,202.65719595799965,202.65719595799965,202.65719595799965,202.66682566633295,202.65719595799965,202.65719595799965,202.65719595799965,202.87092595799913,نادرست! پاسخ صحیح گوینده۳ است,15,64,1,0.21041820799655397,None,202.87497249999797,202.88635187499676,204.87030441599927,204.8703169579967,204.87043166599688,[],[],[],[],[],[],[],False,204.89406604099713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358248,001,2024-08-04_14h51.22.104,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 14h51.26.586555 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-1-Per.wav,Speaker1,گوینده ۱,,,,,,,,0,0,0,68,0,64,64,0,,,,,204.89406604099713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.87087837499712,204.89406604099713,204.89406604099713,204.89406604099713,204.89406604099713,204.90344804133252,204.89406604099713,204.89406604099713,204.89406604099713,205.4703276659966,صحیح است,16,65,1,0.5728912919985305,None,205.4743513329995,205.4852009999995,207.47162929099795,207.47163916599675,207.47174858299695,[],[],[],[],[],[],[],False,207.49535124999966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358248,001,2024-08-04_14h51.22.104,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 14h51.26.586555 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-6-Per.wav,Speaker1,گوینده ۱,,,,,,,,0,0,0,68,0,65,65,5,,,,,207.49535124999966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.47215766599766,207.49535124999966,207.49535124999966,207.49535124999966,207.49535124999966,207.50468199933,207.49535124999966,207.49535124999966,207.49535124999966,207.87875820799673,صحیح است,17,66,1,0.38065841699790326,None,207.88247591599793,207.89323974999934,209.88890012499905,209.8889121659995,209.88900937499784,[],[],[],[],[],[],[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358248,001,2024-08-04_14h51.22.104,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 14h51.26.586555 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-5-Per.wav,Speaker1,گوینده ۱,,,,,,,,0,0,0,68,0,66,66,4,,,,,209.91212541599816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.88941283299937,209.91212541599816,209.91212541599816,209.91212541599816,209.91212541599816,209.90553216666402,209.91212541599816,209.91212541599816,209.91212541599816,210.6430723329977,صحیح است,18,67,1,0.7293698329995095,None,210.64718245799668,210.65757974999724,212.64163245799864,212.6416553329982,212.6417636249971,[],[],[],[],[],[],[],False,212.66466233299798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358248,001,2024-08-04_14h51.22.104,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 14h51.26.586555 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-1-Per.wav,Speaker3,گوینده۳,,,,,,,,0,0,0,68,0,67,67,40,,,,,212.66466233299798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.6421656249986,212.66466233299798,212.66466233299798,212.66466233299798,212.66466233299798,212.65804824966497,212.66466233299798,212.66466233299798,212.66466233299798,212.9589094160001,نادرست! پاسخ صحیح گوینده۳ است,18,68,1,0.29202783400251064,None,212.96312995799963,212.9750347909976,214.96494162499948,214.96497808299682,214.9653194579987,[],[],[],[],[],[],[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358248,001,2024-08-04_14h51.22.104,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 14h51.26.586555 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-15-Per.wav,Speaker4,گوینده۴,,,,,,,,0,0,0,68,0,68,68,74,,,,,214.9927523749975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.96671933299876,214.9927523749975,214.9927523749975,214.9927523749975,214.9927523749975,214.99812458333014,214.9927523749975,214.9927523749975,214.9927523749975,215.2869455,نادرست! پاسخ صحیح گوینده۴ است,18,69,1,0.29324970800007577,None,215.291257375,215.30265695799972,217.29718024999966,217.2972254999986,217.2975876249984,[],[],[],[],[],[],[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358248,001,2024-08-04_14h51.22.104,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 14h51.26.586555 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-7-Per.wav,Speaker2,گوینده۲,,,,,,,,0,0,0,68,0,69,69,26,,,,,217.32227324999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.2990792499986,217.32227324999985,217.32227324999985,217.32227324999985,217.32227324999985,217.33031366633128,217.32227324999985,217.32227324999985,217.32227324999985,217.4192631659971,نادرست! پاسخ صحیح گوینده۲ است,18,70,1,0.09510012499958975,None,217.42303899999752,217.434496124999,219.4189051659996,219.41894949999914,219.41943849999734,[],[],[],[],[],[],[],False,219.4439793749989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358248,001,2024-08-04_14h51.22.104,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 14h51.26.586555 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-18-Per.wav,Speaker2,گوینده۲,,,,,,,,0,0,0,68,0,70,70,37,,,,,219.4439793749989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.42069224999796,219.4439793749989,219.4439793749989,219.4439793749989,219.4439793749989,219.45144941633095,219.4439793749989,219.4439793749989,219.4439793749989,219.68576616599967,نادرست! پاسخ صحیح گوینده۲ است,18,71,1,0.23376849999840488,None,219.68969174999802,219.70088499999838,221.6884094579982,221.68842499999664,221.68853916599983,[],[],[],[],[],[],[],False,221.71087824999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358248,001,2024-08-04_14h51.22.104,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 14h51.26.586555 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-20-Per.wav,Speaker4,گوینده۴,,,,,,,,0,0,0,68,0,71,71,79,,,,,221.71087824999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.68896708299872,221.71087824999995,221.71087824999995,221.71087824999995,221.71087824999995,221.70481474966462,221.71087824999995,221.71087824999995,221.71087824999995,221.96994508299758,نادرست! پاسخ صحیح گوینده۴ است,18,72,1,0.25305850000222563,None,221.97408370799894,221.9852784579998,223.97444508299668,223.97447045799709,223.97490429099707,[],[],[],[],[],[],[],False,223.99988349999694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358248,001,2024-08-04_14h51.22.104,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 14h51.26.586555 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-6-Per.wav,Speaker2,گوینده۲,,,,,,,,0,0,0,68,0,72,72,25,,,,,223.99988349999694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.97632354099915,223.99988349999694,223.99988349999694,223.99988349999694,223.99988349999694,224.0069942913329,223.99988349999694,223.99988349999694,223.99988349999694,224.2020116249987,نادرست! پاسخ صحیح گوینده۲ است,18,73,1,0.19733754199842224,None,224.20605016599802,224.21769324999696,226.20421679099672,226.20424404099685,226.20459004099757,[],[],[],[],[],[],[],False,226.2308274579991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358248,001,2024-08-04_14h51.22.104,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 14h51.26.586555 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-16-Per.wav,Speaker1,گوینده ۱,,,,,,,,0,0,0,68,0,73,73,15,,,,,226.2308274579991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.2059368329974,226.2308274579991,226.2308274579991,226.2308274579991,226.2308274579991,226.2366926663313,226.2308274579991,226.2308274579991,226.2308274579991,226.36729774999912,صحیح است,19,74,1,0.13267933299721335,None,226.37129858299886,226.38209399999687,228.3684070829986,228.36842695799714,228.36853045799944,[],[],[],[],[],[],[],False,228.39325166599883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358248,001,2024-08-04_14h51.22.104,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 14h51.26.586555 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-14-Per.wav,Speaker3,گوینده۳,,,,,,,,0,0,0,68,0,74,74,53,,,,,228.39325166599883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.36897870799658,228.39325166599883,228.39325166599883,228.39325166599883,228.39325166599883,228.4015209993309,228.39325166599883,228.39325166599883,228.39325166599883,228.6120690409989,نادرست! پاسخ صحیح گوینده۳ است,19,75,1,0.2165034169993305,None,228.61599629099874,228.6271761249991,230.62260012499974,230.6226328749981,230.6229737499998,[],[],[],[],[],[],[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358248,001,2024-08-04_14h51.22.104,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 14h51.26.586555 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-10-Per.wav,Speaker3,گوینده۳,,,,,,,,0,0,0,68,0,75,75,49,,,,,230.64975279099963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.62441512499936,230.64975279099963,230.64975279099963,230.64975279099963,230.64975279099963,230.6557427493322,230.64975279099963,230.64975279099963,230.64975279099963,230.83347524999772,نادرست! پاسخ صحیح گوینده۳ است,19,76,1,0.18277833400134114,None,230.83725649999906,230.8483224579977,232.83144045799781,232.83145358299953,232.83156195799893,[],[],[],[],[],[],[],False,232.8558522079984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358248,001,2024-08-04_14h51.22.104,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 14h51.26.586555 +0900,
