SpeakerImage1,SpeakerImage2,SpeakerImage3,SpeakerImage4,TrainingSound,EnglishCorrectAnswer,PersianCorrectAnswer,SpeakerPhoto1,SpeakerPhoto2,SpeakerPhoto3,SpeakerPhoto4,TestingSound,EnglishCorrectResponse,PersianCorrectResponse,repeated_TrainingLoopGroup3.thisRepN,repeated_TrainingLoopGroup3.thisTrialN,repeated_TrainingLoopGroup3.thisN,repeated_TrainingLoopGroup3.thisIndex,TrainingLoopGroup3.thisRepN,TrainingLoopGroup3.thisTrialN,TrainingLoopGroup3.thisN,TrainingLoopGroup3.thisIndex,testPhase3Loop.thisRepN,testPhase3Loop.thisTrialN,testPhase3Loop.thisN,testPhase3Loop.thisIndex,thisRow.t,notes,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,key_resp.started,GroupSelection.stopped,key_resp.keys,key_resp.rt,key_resp.duration,HeadphoneCheck.started,text_13.started,mouse.started,checkbox.started,HeadphoneCheck.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,Headphone_Used,Introduction.started,text_2.started,text_2.stopped,image.started,sound_7.started,text_4.started,image.stopped,text_4.stopped,image_7.started,sound_9.started,text_5.started,image_7.stopped,text_5.stopped,image_8.started,sound_11.started,text_6.started,image_8.stopped,text_6.stopped,image_9.started,sound_13.started,text_7.started,image_9.stopped,text_7.stopped,Introduction.stopped,Instructions.started,InstructionText.started,InstructionText.stopped,text_14.started,text_14.stopped,Instructions.stopped,Countdown.started,number1.started,number1.stopped,number2.started,number2.stopped,number3.started,number3.stopped,start.started,start.stopped,silence.started,silence.stopped,Countdown.stopped,InitializeExperiment.started,InitializeExperiment.stopped,TrainingGroup3.started,SpeakerPicture3.started,image_15.started,image_16.started,image_17.started,Sound3.started,Instruction3.started,Response3.started,SessionNumberText.started,TrainingGroup3.stopped,feedbackText,correct_responses_group3,total_trials_group3,Response3.keys,Response3.rt,Response3.duration,FeedbackRoutine3.started,FeedbackText3.started,FeedbackRoutine3.stopped,Break.started,Break.stopped,mouse3.x,mouse3.y,mouse3.leftButton,mouse3.midButton,mouse3.rightButton,mouse3.time,mouse3.clicked_name,Proceed_Break,FeedbackText3.stopped,break_message.started,mouse3.started,checkbox3.started,text_component.started,CheckAccuracy3.started,accuracy_group3,proceed_to_test,CheckAccuracy3.stopped,WelcomeTest.started,text_12.started,text_12.stopped,WelcomeTest.stopped,TestPhase3.started,test3_image1.started,test3_image2.started,test3_image3.started,test3_image4.started,test3_sound.started,text_10.started,test3_response_keyboard.started,TestPhase3.stopped,test3_response_keyboard.keys,test3_response_keyboard.rt,test3_response_keyboard.duration,test3_response,test3_image_file1,test3_image_file2,test3_image_file3,test3_image_file4,test3_sound_file,english_correct_answer,persian_correct_answer,finish.started,text_11.started,text_11.stopped,finish.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-6-En.wav,Speaker4,گوینده۴,,,,,,,,0,0,0,58,0,3,3,65,,,,,87.86393008300001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.84542249999868,87.86393008300001,87.86393008300001,87.86393008300001,87.86393008300001,87.85967908266709,87.86393008300001,87.86393008300001,87.86393008300001,88.00695474999884,Incorrect! The correct answer is Speaker4.,0,1,1,0.1344510410017392,None,88.01091633300166,88.0200775830017,90.01106887499918,90.01110200000039,90.01141949999874,[],[],[],[],[],[],[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103818,001,2024-08-04_15h14.08.018,5-32 ready-Group3 English Trained,2024.1.5,None,2024-08-04 15h14.13.881906 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-20-En.wav,Speaker2,گوینده۲,,,,,,,,0,0,0,58,0,4,4,39,,,,,90.03212291599993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.01284212500104,90.03212291599993,90.03212291599993,90.03212291599993,90.03212291599993,90.02757654166659,90.03212291599993,90.03212291599993,90.03212291599993,90.18982220800171,Incorrect! The correct answer is Speaker2.,0,1,1,0.15617345799910254,None,90.19376349999948,90.20432645799883,92.19268404100148,92.19269266600168,92.19278341600148,[],[],[],[],[],[],[],False,92.2107251660018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103818,001,2024-08-04_15h14.08.018,5-32 ready-Group3 English Trained,2024.1.5,None,2024-08-04 15h14.13.881906 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-1-En.wav,Speaker2,گوینده۲,,,,,,,,0,0,0,58,0,5,5,20,,,,,92.2107251660018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.19319758300117,92.2107251660018,92.2107251660018,92.2107251660018,92.2107251660018,92.2091206246662,92.2107251660018,92.2107251660018,92.2107251660018,92.53129979100049,Incorrect! The correct answer is Speaker2.,0,1,1,0.3184554590006883,None,92.53535337499852,92.54132591600137,94.53098904099897,94.53099862499948,94.53109975000189,[],[],[],[],[],[],[],False,94.54953929100157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103818,001,2024-08-04_15h14.08.018,5-32 ready-Group3 English Trained,2024.1.5,None,2024-08-04 15h14.13.881906 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-17-En.wav,Speaker4,گوینده۴,,,,,,,,0,0,0,58,0,6,6,76,,,,,94.54953929100157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.53151916600109,94.54953929100157,94.54953929100157,94.54953929100157,94.54953929100157,94.54744549966587,94.54953929100157,94.54953929100157,94.54953929100157,94.8386634999988,Incorrect! The correct answer is Speaker4.,0,1,1,0.28691458300090744,None,94.8428629580012,94.85463429100128,96.83913191600004,96.83914658299909,96.83927079099885,[],[],[],[],[],[],[],False,96.85738254099851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103818,001,2024-08-04_15h14.08.018,5-32 ready-Group3 English Trained,2024.1.5,None,2024-08-04 15h14.13.881906 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-1-En.wav,Speaker3,گوینده۳,,,,,,,,0,0,0,58,0,7,7,40,,,,,96.85738254099851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.83969466599956,96.85738254099851,96.85738254099851,96.85738254099851,96.85738254099851,96.85558983266698,96.85738254099851,96.85738254099851,96.85738254099851,97.06385025000054,Incorrect! The correct answer is Speaker3.,0,1,1,0.19792504199722316,None,97.0675705829999,97.0767635000011,99.07098595800198,99.07102104099977,99.07133366600101,[],[],[],[],[],[],[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103818,001,2024-08-04_15h14.08.018,5-32 ready-Group3 English Trained,2024.1.5,None,2024-08-04 15h14.13.881906 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-9-En.wav,Speaker1,گوینده ۱,,,,,,,,0,0,0,58,0,8,8,8,,,,,99.09204166600102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0726915410014,99.09204166600102,99.09204166600102,99.09204166600102,99.09204166600102,99.08748508266605,99.09204166600102,99.09204166600102,99.09204166600102,99.580271791001,Correct!,1,1,1,0.4866278749977937,None,99.58415891600089,99.59489887499876,101.57864866599994,101.57865674999994,101.57876266599851,[],[],[],[],[],[],[],False,101.59622333299922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103818,001,2024-08-04_15h14.08.018,5-32 ready-Group3 English Trained,2024.1.5,None,2024-08-04 15h14.13.881906 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-10-En.wav,Speaker4,گوینده۴,,,,,,,,0,0,0,58,0,9,9,69,,,,,101.59622333299922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.57916216599915,101.59622333299922,101.59622333299922,101.59622333299922,101.59622333299922,101.5951141666667,101.59622333299922,101.59622333299922,101.59622333299922,101.62984249999863,Incorrect! The correct answer is Speaker4.,0,1,1,0.03122595799868577,None,101.63409537500047,101.64514000000054,103.63577033299953,103.63579791600205,103.63615379100156,[],[],[],[],[],[],[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103818,001,2024-08-04_15h14.08.018,5-32 ready-Group3 English Trained,2024.1.5,None,2024-08-04 15h14.13.881906 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-5-En.wav,Speaker2,گوینده۲,,,,,,,,0,0,0,58,0,10,10,24,,,,,103.65893812500144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.63767770800041,103.65893812500144,103.65893812500144,103.65893812500144,103.65893812500144,103.65224770766532,103.65893812500144,103.65893812500144,103.65893812500144,104.27481900000203,Incorrect! The correct answer is Speaker2.,0,1,1,0.6077928750019055,None,104.27879549999852,104.2902405829991,106.27306687500095,106.27307570799894,106.27318150000065,[],[],[],[],[],[],[],False,106.29001362499912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103818,001,2024-08-04_15h14.08.018,5-32 ready-Group3 English Trained,2024.1.5,None,2024-08-04 15h14.13.881906 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-17-En.wav,Speaker3,گوینده۳,,,,,,,,0,0,0,58,0,11,11,56,,,,,106.29001362499912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.27357649999976,106.29001362499912,106.29001362499912,106.29001362499912,106.29001362499912,106.28953604166624,106.29001362499912,106.29001362499912,106.29001362499912,107.0829249999988,Incorrect! The correct answer is Speaker3.,0,1,1,0.7846245829969121,None,107.0866880829999,107.09806083299918,109.08541087499907,109.08544579099907,109.08572270800141,[],[],[],[],[],[],[],False,109.10442350000085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103818,001,2024-08-04_15h14.08.018,5-32 ready-Group3 English Trained,2024.1.5,None,2024-08-04 15h14.13.881906 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-15-En.wav,Speaker2,گوینده۲,,,,,,,,0,0,0,58,0,12,12,34,,,,,109.10442350000085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.08713424999951,109.10442350000085,109.10442350000085,109.10442350000085,109.10442350000085,109.10107512466517,109.10442350000085,109.10442350000085,109.10442350000085,109.80807541600007,Incorrect! The correct answer is Speaker2.,0,1,1,0.6958312909991946,None,109.81203687499874,109.82308766600181,111.81070691599962,111.81074116599848,111.81104791599864,[],[],[],[],[],[],[],False,111.82942229100081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103818,001,2024-08-04_15h14.08.018,5-32 ready-Group3 English Trained,2024.1.5,None,2024-08-04 15h14.13.881906 +0900,
